id,name,google_name,status,cloudinary_url,cloudinary_public_id,width,height,bytes,format,elapsed_ms,google_photo_name,google_photo_attribution,error
8183,Alfi Paris 4,Alfi,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401742/restaurants/google/restaurant_8183_google_800.jpg,restaurants/google/restaurant_8183_google_800,800,1200,223175,jpg,1611,places/ChIJGTO-LBlv5kcRPzuuMqX-JBo/photos/AaVGc3kNjnl7xxtRN62GTWt2hYoUhNOvmt2W4PHlat5UCArkHjpydSRrhb5ESjVHcOIFot3EEiGRkRNTMbMQo_bnzWc4XwVwvSGfvjiywg61PAxkHz1-GMA20L73pwz0d2oTf1qMOBLBJmMh9x6KmJPA3-WdqSVMw0sd_mFqhiqtWrBextBXztt21iTxpBnHnb8k08Qa12yK4UoOf2bMEh0V_AY-m_B0JJ4w8rP2kC7o8LQCHdt2_e3cGDEyxQ7LviB5s8qCS6jNdQlLVdY40fXNxlSLCNVEKq-tpkiVJeJxfQ0nvgfUwnDBM6P1HzjrkJKzDXpx3csmuQ0aLMx2xnSZvIGpcnQLcSXOZv8IOzN2EQfSuFCHdyzE0OTZVDO3y7OPUCJyb8BY6T1IeJ6aefNctqG5yhlV8xzvCz7mDo1ZmCcZEg,Alfi,
8184,Aroma,Aroma,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401744/restaurants/google/restaurant_8184_google_800.jpg,restaurants/google/restaurant_8184_google_800,800,450,127525,jpg,1426,places/ChIJd_OJAdxt5kcRhnHcdZQf-sY/photos/AaVGc3ldEBNSWhvGjm6vTLFzSVswB71IOXYfLdEACvtoHvzjAiNlXNSFBWJHjECZVb9h_hGGASQLiLfaI0LSAAMsW0kqbb7te46eDnemKUakRaW3pFPG-9MuVKQN5SjPIZk4hsJifbkHbKiH7G3yBMk6YmPsIUtNaZedBM9nG25-c46ONW6XJnoTWzjD6SKtfYvGpSN9g_WodwTzFEqG9dJRkuWg6KPyK3R2o6Ql_WTo4QKlL7clpN3MZ9hD3KovLLT6N_FaCcKfn2kk_SqHaiRsiRrzpsMh2Ds0C2kTq-78IM_5t1QTJc4fGE_prflihrnEWJFH1YiqDj1ExEk9tESek0V9XntKFEBevKCl1spuHoYMYriDjQKnwXK86_tizlwHuAyKUwz4m-qOyQOZMHi9RpTJ5g22q-XbjxBf8CRnzV0hmQ,Jean-Marc TORA,
8185,Aux Delices D'Abraham,Aux Delices D'avraham,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401745/restaurants/google/restaurant_8185_google_800.jpg,restaurants/google/restaurant_8185_google_800,800,450,78805,jpg,1411,places/ChIJL4pn8txt5kcR4baRO3YRGC4/photos/AaVGc3m_qiGRfWNNPtJf415X73APUmk5Cm2aRQpxDeq5IVriJMrTzsH07bO72USQKEdCDhjbxfIpIiY6_G2LWQRAFfygivQBIP_5ZgPpD9U-3Zd0VjpEyMHFVoFrmB7Ap0Dy1ZVrGhCAX5ByTzIBD9T5TesiH9BuhgzdtHBgsscI2xlJvHDEsRNksWthWBt32wtGzWejU-Nn7vBuXfikJbWcucvSwPZP3i7Q-G1V5-JOBZC2-UpEWcWs-LGepNJL2hGCAEsy8zsr8fWcFasSMGiQL1O4WmkrgZxDUdaugYjou1MyvyGD7GW8Cjk-0VIOcTy6NoC7ean7YHXF50cHuLoYUu_nh0bCJBCCF2FlIZ_Ifg9Hp7VG5XDkH6G1JCqi7Qt6D9mMoufLQ_cBJtx2cYRqyZ8NzYBZOy6Uy11jS6rfnz0,Abraham LEVY,
8186,Baba Café,Baba Café,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401747/restaurants/google/restaurant_8186_google_800.jpg,restaurants/google/restaurant_8186_google_800,800,600,163622,jpg,1603,places/ChIJgUkGnJBv5kcREQkalNkUqHA/photos/AaVGc3mRQfm_C8mkH2pXXhskIq7jibTaBPgzatWASmxw-rAbr_MZsZ5rYuTZN_c-zaQJys-7dtJVwY3wXBDsD2Zj1qOdHZzFPm_11RePDSb6zJvKarRzDALyrnROCg7NhV0JJ7pWdvbvGezb4Ykked4O8K7qyIrncKLsB8AwqcOj8jAFlbSMNpcI0O_LSlqH8yCJm3UWKRJNXBAO4jsaNXCr0L21imyV_MpyqdS0huejHvzUXrQfuXQTc5GOPRhFGVa400Jrl7fWEo4P4cZz8Dazegg3FMjK8Bad1iZ6ErqMonTBtROTBJOO_HMU_dF6yUVWbWEHygn-FzA1xLktgCof_wBTXR4wZYG_8YYCA1_tLXlAh2kYWY8aPxcIZlgPU7VIhvvgrogPcqsNgPg--O53zWBGe1D-FtK84iJ9VuopSPLgQQ,yael,
8187,Bayit Traiteur Paris 16,Bayit Traiteur,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401749/restaurants/google/restaurant_8187_google_800.jpg,restaurants/google/restaurant_8187_google_800,800,534,112067,jpg,1651,places/ChIJozXCMm9l5kcRFg61vZzHNYU/photos/AaVGc3mUHTEE_QGyP2-yqI6pNkozwLVjbfPF_7jHJ9AKZw8SVdz4yq2Zikkmm9Q1fZTtjBN_G5zuMyq1-bbAGMHvV25s3vAssV0fWUZkf5u7lVogy1pa_eGJOalq0vsbpo5NTjZ_GEWER3e3USfw5g5f9nnLhF9WHH1o34WitLou2UPdfvbDCSBBFgYy4HCpQ8kUAwxIdK_dtGyIB6PJhjED2WYkhM7gUdTsSD6VkPCG2vYI7xPUxOisZ0prJYIjwwAbo8D4HteBWVQPC_Z3MUgL0kiY-ja6-ljfVRlJ0U-drTdtXPpMZnB1RRhl2sVRo8vYA27s3o8jML8i3BSNddVYARqWvJ1UnoD7AB-gwz8-9S4Ol-ptV8BdlEHAr2CgVfJgdqJilSNtGO62YOXQhVB-yMWflnuh-pvM14RUBk7FpWv1j0LQ,Bayit Traiteur,
8188,Benson Kfe,Benson Kfé,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401750/restaurants/google/restaurant_8188_google_800.jpg,restaurants/google/restaurant_8188_google_800,800,450,88530,jpg,1325,places/ChIJQ5wVv4xv5kcRLzrJ4HhGFTo/photos/AaVGc3khYO6eDknQf2YkzqfWxhxlsp7dHddEUXbD3_xwN47EX06ukChAW10I_OXJIOtDxk5tip5bfmcMvYO6VWh4FfLD2PBOKkf_HzORgO-hU4xQxrae2ZrBL-7tenHV5Hmky_eQm1EoPHNLvxQWc89Q7JSmaT5pSSxK9ngeXveQWxSYuOHiQ5d5DJumE65xSo0bnGwNGi79j0BPIh9SlbNZG8npfDpLi3ftOmaD7czc3qpZg4vRpJKKGKT7Hq1bBXFtvltmDH7BPGtY5zXmDsojWVAe-tIUcu2taXY7W9zAxjR0Uju7qcnAa139-5PdijP_8K29Z2bT7uHj1VoClsSWwbwTS_j1P0_M212-IfbyzLnWXwNCpPYZMHL-LXL9tmdl_DaArF-HxZ0UpMpvy63UTN1nfLQOJwLJZueSOlAv9NCEtw,Benson Kfé,
8189,Bistrattoria Nonna Rita,Bistrattoria Nonna Rita,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401752/restaurants/google/restaurant_8189_google_800.jpg,restaurants/google/restaurant_8189_google_800,800,1067,221910,jpg,1755,places/ChIJS60BLHty5kcR1Fa0LrWz2uc/photos/AaVGc3mHlEQmCNUopdSsXiZzWCtecM8irzI_QxqfAVg9VD9nicOqKoPoIniko36Y-2VpCOQYcdnP2IUt9n-bFrcJJGbaVoWhGYKRmJXVhGehIwPfKjs7T7g6t62G42Ymt4577NHqZ7ECDFrBrh8XCOZ_FUe9dQtXxmzts8NZqsEuPG_gjQOBw-7_ov9Z_U4NLKVp51colsaxem4Nr-PkS7PpbAQEuW-f5A1nhHQhUAIF7m81ExTet9ftDB8DQhuHuxbhsOGhQoR0QzyriSpih8IYO-MjHaqP979D3v4m-yHEyvi5QuJUFtPRV7OA4oZZ1MezMHk28MiUNZsXLMUn_F7m-Q_tjnVCeJKOgblo3OhyLxcJZLRXeeHGg4sTj0CiiJy9ZT8lFy4ENwg9kfs5JRJmiD5zGencVqiHA4FO6h6W75oYBWfK,محمد العكاش,
8190,Bozen Iéna,Bozen Iéna,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401753/restaurants/google/restaurant_8190_google_800.jpg,restaurants/google/restaurant_8190_google_800,720,900,73301,jpg,1164,places/ChIJZRlpIuZv5kcRSTskgi9WA7o/photos/AaVGc3mKTNCZQCeoRGVnlOE4DYZUmrl2oiZtGgf5jTT8g6H5Rv3A8Psho5BO8OqQ4Tku2rq27J1dHiUdf7U1ywEp-ijuM4WJF1d50oUOZbE9Sc918VT_3RrDZhEZZtM0yxyZ8W8CRvftU4HQuVqQVRS6AhjMHydripODbs4CtZDSWRTVPkkuvnHbMeSl2ol0FGeV0v-pjV9qf-oI2eexVyj-6jwCUIkKf_Y19TngVeYUxoEImnk4Qm4hzTzbqUR_8rx3QyriietXaI4iJvMu2WqMVimDpS7D3KqL06TzOLx-aHSZmI6FvTR4AGc7q19xbTG626qmFrTvqEMa_7eUrmCSg5DZZvV51oMTV9WeJZstW2Eo-xLdCNdPEmO0zEqQacXqsTz0LgJ_C-kR86_uzbskXWPGZ81VKZ0RCyS0uCr4JTw,Bozen Iéna,
8192,Bozen Trocadéro,Bozen Trocadéro,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401754/restaurants/google/restaurant_8192_google_800.jpg,restaurants/google/restaurant_8192_google_800,720,900,73301,jpg,1816,places/ChIJK6BYcPlv5kcRoeY2vu5cAzU/photos/AaVGc3mWPCL2lc4VZ9ng1q6ldXYh3hgQNRswzHT27gTOKN--zjdxr46qh1eID1DymCK0NxHKpgHIG9cgnl5tMqggU4xPaNSbt9QQ7CRurSL1PGmogUCO43mAAgtEHKqaXSLbL_E7dsNNUUIfr6xRTAEfrVHpT6vwiTxMlWuEaupF7Rv4yfbxukfmzvhup8zvY_M5DodPtxwvk2IOKBzgN1KiRkBmJzjnoiEWwvu2aU3VvTt2bif-DBmvu3K8sa8Qb4ehzvu-GXsgUT1NYT2xcjVMayVdiQKIYAxeLs8cWl-MocoOlu6sezArc92JRP4NwfYACoJmQ7DnM7T6dvJXY-vkgn1Yj8370BE2c9ESp-CcoFu3cYQoN67nqf1FfoSk_8gDTmbpZpVITxMqEctFBJPnuJsYjxCSSYw6AO22IlsjFenUmA,Bozen Trocadéro,
8193,Bozen Villiers,Bozen,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401756/restaurants/google/restaurant_8193_google_800.jpg,restaurants/google/restaurant_8193_google_800,720,900,73301,jpg,1295,places/ChIJVVUh77tv5kcRNHd5TGnsBvQ/photos/AaVGc3lstEdeGGZr4bxTCIZ6E3c5STuKDnSFC-k8XZ6AOMQveJRNDmQjRAbO62UPL4VUqnNKZ9k9JD2Aie_dXSGTooWLPTI7sud_xmZlzeMpD4YPUWYUc_YpH9KHGrvvHBZSiraX3UW1X_PrgXKhCE8p0qZQu5WQKNaGhYE0OLplDI03eG1-b-oznGFXDuDsM-7R6pkQEW8rZkzYLwFyoiYPMYgE_zYLg2oN7NMun-93Wu3l40flbdf-U87n_wjgGoyeBLbJ4gu9hw2Hw0DdTNP_uvAZV0bDta14V4-7Q6SuvsX2JSGlyQQ4fdRKdNu1zH1ZcFFOtw6yig5ryujW629PDhu42lGcYfnIyM1pJm9vkP2qxAU2gQTUNqT_BEWhIH9hYcDWYo8jBu3ende0f5mcG97CKA9Zy0lLKGDesLA5csRPCw,Bozen,
8194,Bozen Voltaire,Bozen Voltaire,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401757/restaurants/google/restaurant_8194_google_800.jpg,restaurants/google/restaurant_8194_google_800,720,900,73301,jpg,1102,places/ChIJ720__aNz5kcRmJjlkkYojjw/photos/AaVGc3kknEnWg6fzWi-oY_4p8k9ZQH3aSi1-k-vCKWXmPzJXx6u_qVC_yS4bNTnKi43ZuAj5TAMHnzx_kSEbKZpn3xVhHssyT0RD8CZo1RyURJR7W-vU08WcY6sKUg7ZNAdC9ZCWp15GE45SXeelFFQKSY9cvCU8IXHnj2SDA5J3-O5cj0h7gS8eRKo5eimMVOGvmGFemI4kClg2LHDTEQKrPP62MfOF_52rF3xkKhCsqTIV9I_FECtgId9cV3XmXgzsNHXM6CEFpw_QoHGp0mjQ-QmTZbOt4HFlxGYkbpkrj5HhM9-bZ449S9I0dE7L37RlIeLaRuLYAK7TKkOYRLeaPInbqfSpkKN6vlaljvVv3N919lx5KXR6QPgYfrhUPFKOV9eZRFtJ4JwMHslrshEP6LOQjZpwnT92J8m8JHk-sJYzusU,Bozen Voltaire,
8195,Canal Grill,Canal Grill,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401758/restaurants/google/restaurant_8195_google_800.jpg,restaurants/google/restaurant_8195_google_800,800,450,119956,jpg,1464,places/ChIJbRY2MNBt5kcRLYcecNS-GXs/photos/AaVGc3k0n95E6e8HDjucLbJ6vTho5WliTg5mocHzLbtJ3doBXIW_BcymSd0eIDH4fNuGx3yaLsbjVJUI2i2jDaamhn65U9Tfa9A0_duxHTmwt4iWd9WqJptYWzuczCe9TPtStJGOn_9P-Alks7fkmgNypiqm82_9FBequfAheuZ2IGwmsB1ArlSoy8aL_rpRxr7TwbvU0AglfjinE_uoul1_8PrcGomqhdluxcV1i3_dZsaTFDwVex0CxToTK0x54mBffgNO6Sb8W1ltOb-A27VH6ZPaeiqyc_8BctqSsOqMC-ZspLpUNc12CHZWQgGWx1uTGuN9onkCgdxTie0prueyuP_L9xO4lmclBXuALudpftWoGFj8VIWo4cVtgYZ_7DLzE5OOi1PO7IidDqZMPQT56wQL-e4z2zm0zN3UE89hdmENvLU,Icare Phenix,
8196,Chabad Champs Elysees Shabbat,Beth Habad Loubavitch-Champs Elysées,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401760/restaurants/google/restaurant_8196_google_800.jpg,restaurants/google/restaurant_8196_google_800,800,1067,231461,jpg,1900,places/ChIJcb3aHOpv5kcRWUF2y_yZdos/photos/AaVGc3kjwyurd3drvRf1IJZvc2W4sovnyTfcZR1WUqehZ4meDoPozQX_t9siGmApnUEivptsBDyzTpj5MFxQHMhz2ytf_odJNur5YYqLQJy-mLpOgG_LwLgeJvuPGLB0sK3C645WwuwgmMneJceSQLj3VoBa7D6tZ-lWS112Q-ydE5lXUV6l28UiOplhG-EsiUkhUbOt8NQL7n1Gm8FD26kzPhwow3E8j3uVB5b1EGsd8RoK9nA4DZf3XH3-gFQ3MXc2mHChaDpJRM3IgR8jjpDHiGofhUPeE4ZGfA_U8hbW4DL35KAwYf4C55fGfmxHX7y6Ci-fTu3H8pxKOX3igfNS4CL55b9svZsGB11KEDSSkib5_9MFCXwM3ingFuo3Zh5nU3XYMtPwZJEM9Pp55iGeeYockz5YmxzNoBUjr5UGmvSy38OE,Gastão dos Santos Sequeira,
8197,Chef Ruth Paris 16,CHEF RUTH,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783401762/restaurants/google/restaurant_8197_google_800.jpg,restaurants/google/restaurant_8197_google_800,800,1067,161618,jpg,1392,places/ChIJK_vpJAxv5kcREF0zg4edIig/photos/AaVGc3nwK0Wd4Y8Putorn28ayk-Tg_NeCzeGCsdOkABTMqDx3bCh7CmHRg1acQ6WMQvyBeUd1aSXW-kDCIZbrMQSt0m4Ht0yOhuaoph7Cl0dfD6wO_HBEg8A8LFhCRKZLmG6EzpglQdPMVMowQkkmC5APOxsGYVRw30WBFAmeZUIGVjKmf3tDVResUz-pfnbMFyCfyUrgaFSGQI04oFzUN4qfLSAKEkZxRFJJUiGeJtiXofoNuUA7mgm9fQLscrB6i9FYJojs_lROWtu_2gkis7Ba6-2Dno53PWiGe5xfrD2LZTBokVYjOGvRSb4z1O188aKTa2uq1hUlFoxhQXIOi6X9sOHy6P0gSBNZ1UIXXB7gVfDziujnqZhLE8STes9n8fFkpdtveSlJWJeqA6YKMCCiOkrUvkrOCrT0I5N5A4d2ADjkmoClavBtgtWYpvFQ3hj,ela sahal,
