id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution
7548,verified,rules-yes,name + city + street match,Gratzia Bakery (Tel Aviv),"2944 W. Devon, Chicago, IL, 60659, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJr1NVRiLOD4gRDaMQdRF8Apw,Manna Bakehouse (FKA Tel Aviv Bakery),"2944 W Devon Ave, Chicago, IL 60659, USA",41.997687299999996,-87.7039547,OPERATIONAL,bakery,bakery;food_store;store;food;point_of_interest;establishment,https://maps.google.com/?cid=11241684034290492173&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 764-8877,4.6,233,Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 6:00 AM – 3:00 PM | Saturday: Closed | Sunday: 7:00 AM – 3:00 PM,yes,places/ChIJr1NVRiLOD4gRDaMQdRF8Apw/photos/AaVGc3kNCdcjUkl47qbna4avrkZQc3YPMp8aqnV6JV5HOZLkkhotuBYsDfOkplGPxfo0gSO_1bE4XprvMxUwHjbvIs_Vi3gSqEz9GsTGWZP0E02opc7bQrf9PB8qSBoooVLvaObTu8lHFp7QoWxo6aB_qG-kTAXp0O3t4CUEdyzoIGS9dmu1pBmjnR1e5p7tTW2mpBg_MTSlTFPSLF84leRJHCTVrwxBYzzRIHZ9EkzE7_7eoJ1lh_P5_D8BR3mB6aUyURDhjLrCfKb5RHQABI3_U3tL9rDS7LagJSFAp7znbYrwtJ96kb2OV1ueoQXacrJTSRnqHawY8QOcaJA4PfVNjsZ3Gcrz4lPKlVMMYDVAHa5EtBFDuIwJG9_l7DvKffpP0K2P0OFqJM1wYgVN_-sus4j3o43yMWfZaKPUVf482Nl-3vj8,Najeebullah Amanzai
7549,verified,llm-yes,LLM אישר (0.95): Identical unique name 'Great Chicago Food & Beverage Co' + exact house number match (3149) + same street (Devon Ave/W Devon Avenue) + same city (Chicago) + same ZIP (60659). Minor address formatting differences are standard between databases. Distance of 2.24m is negligible.,Great Chicago Food & Beverage Co.,"3149 West Devon Avenue West Rogers Park, Chicago, 60659-1424, Illinois",Chicago,United States,US,41.9971925,-87.7089213,ChIJW79UDT3OD4gRVJIIOguoV_g,Great Chicago Food & Beverage Co,"3149 W Devon Ave, Chicago, IL 60659, USA",41.9971932,-87.70889419999999,OPERATIONAL,restaurant,american_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=17894956410551702100&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 465-9030,4.4,401,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 10:00 AM – 3:00 PM | Saturday: Closed | Sunday: 11:00 AM – 9:00 PM,yes,places/ChIJW79UDT3OD4gRVJIIOguoV_g/photos/AaVGc3nEzp90FO1X-sTsSx2HzI_McDSNQEt8smuLKNUyuUNe_xVZ6dVJKlr4Pi5lFJCooEVYd4N8Q8czeYoNUDDBUIsPaNnTmFEA6tLSxovZhxdtUTTR4xpLgyuE1lR3khsSwPW5HYArRkALa0bxHsjvAJfBSNFpp8r6W-8nsDdaVAm2NNJiGKT30O9hC5FtZYzkfK6ukMI0W6ZQF-7r23Js9dpbTyslSiIIumh7P4w9pML3UVRGExFGvqf9W9DnjT8YBhqrCxguiTIxFcwvOKnrWb8Q33lxqiyjXcau9oO3FKnwASWCpJdvB4-CJ5mw4Vos3BfniCNoKFFE7zE9kcW_bn554uA1S6iFHYE01m5z6FM9jaTVciwJg0WGAUvSt7Bnjg0est-AFdODTew5oWoejriEoXAA4IDE3DfPUQ26j3DoOzE,I Wertzberger
7550,verified,rules-yes,unique name matches + same city,Hamachi Sushi Bar,"2801 Howard St, Chicago, IL 60645, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJT8glttXPD4gRi905Xw3r1xg,Hamachi Sushi Bar,"2801 W Howard St, Chicago, IL 60645, USA",42.019061099999995,-87.69980919999999,OPERATIONAL,restaurant,sushi_restaurant;asian_restaurant;sandwich_shop;meal_takeaway;food_store;store;japanese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=1790157819567791499&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 293-6904,4.5,396,Monday: 12:00 – 8:30 PM | Tuesday: 12:00 – 8:30 PM | Wednesday: 12:00 – 8:30 PM | Thursday: 12:00 – 8:30 PM | Friday: 11:00 AM – 1:30 PM | Saturday: Closed | Sunday: 12:00 – 8:30 PM,yes,places/ChIJT8glttXPD4gRi905Xw3r1xg/photos/AaVGc3ltfnaJeNtTwZiWjuXcV_edjAz71SvqtFcmRDHVQngjxG0AwrEDnWQ1VbEma-dIkLO1PpBEDYy7sGXLndTOvKlqpNQLaLHh7aWl8w8uLoQCsajPjribKC4kBSnxXYppv0TkZBgDZeBxD4sDExTiqFtyWTMjZHP9AOzRPQ7SPrmnkJi3S-YPXLOdNXLboSH14bOE47fmZHUtqa2US6RaVNBznJ0lT34tg043Kc3A-HcRVM6Dk3TijTdhvxqyJonPRQolEJi4q3hu79l3i6pKAFR_TwSvtQ05Hx_cZurVdIZNC4eYxNbR03Y5McHiqmn1pr2ubZUdmjsPBFXCkYOX0vagXoi3faQaV68K3W2MsvRZhqGQR86o4RLimghu3LRStIkREZiFVSgPJECJKOw11VwDEADlUCwEjn2S0xEHLlf96rHH,Hamachi Sushi Bar
7551,verified,llm-yes,"LLM אישר (0.95): Same unique name (Ken's Diner & Grill), exact house number match (3353), exact street match (Dempster St), exact ZIP (60076), same city (Skokie). Minor address formatting differences are irrelevant. City mismatch in A's data (listed as Chicago but address is Skokie) is a data quality issue in A, not a true discrepancy. B's Google data is more accurate.",Ken's Diner and Grill (Kens Diner),"3353 West Dempster Street Skokie, Skokie, 60076, Illinois",Chicago,United States,US,42.0407938,-87.7453775,ChIJ9QrPB-zPD4gRL4jWjaH5cw0,Ken's Diner & Grill,"3353 Dempster St, Skokie, IL 60076, USA",42.0406765,-87.7129113,OPERATIONAL,diner,diner;vegan_restaurant;vegetarian_restaurant;fast_food_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=969392817079486511&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 679-2850,4.8,817,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 8:00 PM,yes,places/ChIJ9QrPB-zPD4gRL4jWjaH5cw0/photos/AaVGc3mpT0k5cdp5lBQyTAFiwCXKEtcGyjtCAWxInOu--x9mbfaC2fdwsBK8OvFN8siUMa_30BpZG2--6bp9RGHDRMKjBtkOA_TB6sUI6oZO3RPRBdmSZK1qnfhs04vgS4xuQzZA_BZTGhPBCMoLRAQ_fYR_CCXOZMlxE_ItWkfNFW5pkOUzMiZdbKBDS6J0FHtbLT7VbymgZOzLvnVTiKsHK2RPOWYh3TdkoCQ6NcSTY4BFKzSVfnEA7aAXBCGaClGW9urEqmuJtxSFhE1wwq13v5eYshxpIm8LpfazGI8cxA-b0LaJrtehN8DtazuA2I_7JQibXj3LtBU69vbwZt9jzBRMVwYIp8RpEgBKWI-ZUq3VFdebUG_mYhAdJe9wuKVEfFuN32hJHDwqfAU_Q0tOjjlACuUlrokPCmBhBKpLBEuy8w,Ken's Diner & Grill
7552,verified,rules-yes,unique name matches + same city,KoseherstandZ LLC at Wrigley Field,"1060 W Addison Street, Chicago, IL, 60613, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJId-a5bLTD4gRRtbdduE-6hw,Wrigley Field,"1060 W Addison St, Chicago, IL 60613, USA",41.9484384,-87.6553327,OPERATIONAL,stadium,stadium;tourist_attraction;sports_complex;athletic_field;sports_activity_location;event_venue;point_of_interest;establishment,https://maps.google.com/?cid=2083546915695089222&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(800) 843-2827,4.8,35617,,yes,places/ChIJId-a5bLTD4gRRtbdduE-6hw/photos/AaVGc3k00zC6-LRcjusO_ZFaFPl3bOlkZ3ASE6NjOrIGEE93fpN4FyL2xKW3xhjbSrAerS7xU59QxWZHpfEHGnLKewtW1wkXh6NhpdobjZ8MtHoByzk0l5QeoLhiDILkKZL4FRQHigP0F4f-K2fs_uyjCWWPK0AnGiwjbcZoJIt_Kz--mcn7NQmVab7L0lRlsftdvbJz41NRovZrefM4e0v66JiUPJdr_pv8jAEPkWjnNmX3PQ9xt4NtpiUs1ULcULM3kmc2Ks9Qg8URl8k3Y81NkUBydXgZsqy91-uDeFPSXDjjB_eTzdrnVRdGb6R9JFs_nqtpMrA_Nk46G02rFTShpfu52l7UskmbsqyouDLlNNWNlxiOO1U2O2uWwrCIEcz-jy5bBrPsBvFd4KaYYQGFfoU_-fV_V1DOIKhpJ0SmhZ33s91f281vM8A-0ok3idiz,Alejandro Escobar
7553,no_match,rules-no,Google candidate is not a food business,Kosherstandz at Wrigley Field (Chicago Cubs),"1060 W Addison St, Chicago, IL, 60613, United States",Chicago,United States,US,41.8755616,-87.6244212,ChIJId-a5bLTD4gReBBJprexU6M,Chicago Cubs Box Office,"1060 W Addison St, Chicago, IL 60613, USA",41.947595299999996,-87.6562988,OPERATIONAL,,store;service;point_of_interest;establishment,https://maps.google.com/?cid=11768945653576175736&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(800) 843-2827,4.7,1311,Monday: 8:30 AM – 6:00 PM | Tuesday: 8:30 AM – 6:00 PM | Wednesday: 8:30 AM – 6:00 PM | Thursday: 8:30 AM – 6:00 PM | Friday: 8:30 AM – 6:00 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: 9:00 AM – 4:00 PM,yes,places/ChIJId-a5bLTD4gReBBJprexU6M/photos/AaVGc3lecPH5ltKcv4bczcfaTmgxCRj063CllZSjVBgEQAxMWwBKKth9qcrl8YsTKbvLyR-uUfSJfgrDA7QzcyzcTBdPcjAu9i0w22NRMOdNLtb7cks9yscLPGKgweCkyPfKmxWmK2J4Z321ud8KCwwHG9h-VyO3P52DI5pyzN_HskvgWRwBp_1lRgQJer6qgL2ycaCd29eFYZCzPOHtum1BASSj5KgrLGFzyJJEn1Jsu0cFFj2S9UCo2uQ3UdTn7bT13Eeb0YlzNqLHRcsLVgW7Axz3doRnIe2DKAd9kimIZZQpKBcgBqKc8xDtqr1BBZIqCOw8FYYyKfqS9eiU287PSmUn5Xbyfu2FlNVUC5BWeppgyVOuhIHPFZiR5f1NBpGua0KOk-jJyvn5nq_BN17t37mWzYHYZg1NIlEhEmad0EpqW4-qfeO8D0NU2ZdZFQ,El Jefe
7554,verified,rules-yes,unique name matches + same city,Main Pizza Chalavi,"2727 West Howard, Chicago, IL, 60645, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJj9qgFCzOD4gRnwbBwXYB2uA,Main Pizza Chalavi,"2727 W Howard St, Chicago, IL 60645, USA",42.0191255,-87.69828609999999,OPERATIONAL,restaurant,restaurant;pizza_restaurant;vegetarian_restaurant;cafe;food;point_of_interest;establishment,https://maps.google.com/?cid=16202264218987202207&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 338-9640,4.4,393,Monday: 11:00 AM – 7:30 PM | Tuesday: 11:00 AM – 7:30 PM | Wednesday: 11:00 AM – 7:30 PM | Thursday: 11:00 AM – 7:30 PM | Friday: Closed | Saturday: 7:00 – 10:30 PM | Sunday: 11:00 AM – 7:30 PM,yes,places/ChIJj9qgFCzOD4gRnwbBwXYB2uA/photos/AaVGc3kGs5TSdGbi7AOW7_40hfq3vq6c-p414GzEYEncfd5lmZmeUcwPbkXHP74SFQ3SUpPGykHurN5JXvaPs8VgEQmcBE50DUx2i4Qf5l2WWVaJk_5K7jXiaX9L5aWaDhfETnWri-YEjsPdMXDRI1XXekznTwvJS0FIp22qL_5-72pHurXchkkpI-D-jhpNsHRDsCEG-nwHzH8N6QYG1pZ4fKd4Iy-8M1KfFv-a6vVzLR8Z9mA1BhayHBAW-V3Nb6p5fq_85VXsTB4oN37U5SclaWtEYuc7hnqv8tfJ6UTaxVag4lM936mm0TiaZ81yjNiQIOh0_mZB6JvshymIR1vyUCcd49RA4MQjD8ZudNUW1kVBmC-H7DL8pD5hW581UnDb_kBUUGq8kwuLhZdktm5myCZV6nPirPAaUqHuEVGdI5k,Main Pizza Chalavi
7555,verified,rules-yes,unique name matches + same city,Milt's BBQ For the Perplexed,"3411 N Broadway St, Chicago, IL 60657, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJ_6AJ6aTTD4gR9j7OU5KU_Cs,Milt's Barbecue for the Perplexed,"3411 N Broadway, Chicago, IL 60657, USA",41.9436758,-87.64481719999999,OPERATIONAL,barbecue_restaurant,barbecue_restaurant;bar;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3169571593954148086&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 661-6384,4.5,714,Monday: 4:30 – 9:00 PM | Tuesday: 4:30 – 9:00 PM | Wednesday: 4:30 – 9:00 PM | Thursday: 4:30 – 9:00 PM | Friday: Closed | Saturday: Closed | Sunday: 4:30 – 9:00 PM,yes,places/ChIJ_6AJ6aTTD4gR9j7OU5KU_Cs/photos/AaVGc3nNkYycKWQQVVDttTb_80PJ7-7HEH_S0DdIQ3PafKxMEiv0uZjIhYKS-6UJNhWLyY7NxZnMjtZNV_MxGiDWhwp_EvWA79MRRSr4EhA7ttvzvLLAxRJZC2h2l8k3iENcoOUS1Jb8HzXrUjDOyLee3DOWp9DWvuEXSCqjTFrAeo0CHED64FfSPVNbiprq3JSuVEEMwib-dzhXsz0rRf0vmc8QeCbv1biIZJlNZaDCGJ0MQIRqynjNfpP4j4wIphf2ahf0JCP7jxyqpzZTY4Qv2z_-iMT_coRt6J0YrhonDKQ87zAV2PwG2gPcBFpU1qDgkk0Coos9dFLv-na5C-hmFyRbG-Y7h-HeL6oj0g5ScyDXk9fIPd9mqcGQt3l6qh_ci-tO9whqmXacmFKw09nT0S4ZNCCwzVPYoPsoMJxEmGYREXq4,Milt's Barbecue for the Perplexed
7556,verified,rules-yes,unique name matches + same city,Nuovo Chicago,"3750 W Devon Ave, Lincolnwood, IL, 60712, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJfePVOlXPD4gRP1UrQqWY53M,Nuovo Chicago,"3750 W Devon Ave, Lincolnwood, IL 60712, USA",41.9975081,-87.72302669999999,OPERATIONAL,italian_restaurant,italian_restaurant;vegetarian_restaurant;cocktail_bar;electric_vehicle_charging_station;transportation_service;bar;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=8351811869529036095&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 213-1026,4.7,469,Monday: 11:30 AM – 9:30 PM | Tuesday: 11:30 AM – 9:30 PM | Wednesday: 11:30 AM – 9:30 PM | Thursday: 11:30 AM – 9:30 PM | Friday: 11:30 AM – 2:00 PM | Saturday: 6:00 – 11:30 PM | Sunday: 11:30 AM – 9:30 PM,yes,places/ChIJfePVOlXPD4gRP1UrQqWY53M/photos/AaVGc3lTZQFEQjHqfo3pU9kW3F8Uur4weBaJCZ0cydf7LcTF8zbru4KYN7JpBOkNHxl5PHh0vDqObXXqOheSKST4dMMELjEg5d--0sSt8G-TtApX6tOmc4f9e6UriJDGEDAb_FEESnR3ITO02RdVPS4ByT5LtEKudexA2U6uQ53hl3zsNp412DgVwK5WH8KpprLGmdjYqEdgeMe_yZlG574rfir2z4qzJdFzeGJG9j5b_7OeoQroREbU11yfIyWSHupCrzcFW_qeuqpQ4r5j_duXaD_OpTB5APchc-eoqpD_kDJbN2Rcc5NSa41u1lYksv8dilT2RkLuF2R90zy4WTtl45UBhWfOh3qog7y-d-RptAC4jTZMipkfCAYQ5BhvORthW4Qe6kOgrweAuyvVxOT3QyjFLTvkKYMbGZBrws8XLeNgEQ,Nuovo Chicago
7557,verified,rules-yes,unique name matches + same city,Nut & Candy,"3745 Dempster, Skokie, IL , 60076, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJ2SQl-issDogR4Luy0rV1KoY,"Superior Nut & Candy Co., Inc.","1111 W 40th St, Chicago, IL 60609, USA",41.820560500000006,-87.65379349999999,OPERATIONAL,food_store,candy_store;confectionery;food_store;store;food;point_of_interest;establishment,https://maps.google.com/?cid=9667668973888650208&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 254-7900,4.6,184,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJ2SQl-issDogR4Luy0rV1KoY/photos/AaVGc3mZlyx01W-pp5YMlLnN0abD8IptPX3xkFLiENbtDKm4nhUQPbl7gOwwVri1wXVdFYZSIZVyGMzCavplUZZUrsxYWy0h2mTY6r60ZqfcQJmZKDUCF6WHSeOxYMlBpipDhfQ9MtPaPOt9VUqVpiYIuU7nTGe-mcH02fDS9fPz5-qrxvYHPD6FPv55k43uVvgBUfPfXuvVLl3ur5ftT0xYD-x4ZVmh1EDGwP1RuFbjxK4RM0GVGi7HELz8cXGpGfG9n_XoP4us2IrtfGY6_-YFz-hlvI_zp40JeBhwwQC8pYxm_JvOn2wC_YNQ3c38xhOCAJtj9Vn8xnYRiyh2s2fyTB8CC8O1-C5XXCsy7pDsTkNgvfR3MAHYDxR5dp0LSP-So_qvW-0TfLsjc1BNg6Q8Bs6LQjs8pT5bxVYcxeDD2x1C34CR,Siddharth Shah
7558,verified,llm-yes,"LLM אישר (0.95): Same exact address (5940 N Lincoln Ave, Chicago, IL 60659), same business type (ice cream/frozen dessert shop), name variants are standard for Rita's chain (Rita's Ices vs Rita's Italian Ice & Frozen Custard - both common brand names). Address match is perfect despite minor name variation.",Rita's Ices of West Ridge,"5940 North Lincoln Avenue, Chicago, IL, 60659 , USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJm98En4HPD4gRqrn9VFFc150,Rita's Italian Ice & Frozen Custard,"5940 N Lincoln Ave, Chicago, IL 60659, USA",41.9889896,-87.70548459999999,OPERATIONAL,ice_cream_shop,ice_cream_shop;dessert_restaurant;dessert_shop;confectionery;korean_restaurant;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=11373660888335497642&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 234-2515,4.4,215,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 8:00 PM | Saturday: 9:30 PM – 12:00 AM | Sunday: 12:00 – 10:00 PM,yes,places/ChIJm98En4HPD4gRqrn9VFFc150/photos/AaVGc3lHKFmddTBeP2lxhswrLrk0ZlydDu5piYLaQpzVMwHn7Y5J2Zz47HDGPQQ9lgss65EBbmviwAUFn2cEYtfVJhzT9zoo_s1dRZkxcxOfiN4ARqt4bqQ9rodXGZIA0KhGcl8ZEjt9cLoXDiAUaN4_EG3j3bYelPyhv7q2J4pmXaNeFN56_ugJZzFRYDJkH7uWFKjPhG9iKRw0ysIjZXt5Yg1VXz02T8CuU53dNNZzSeNPxlb188bXobtT3Uu5iEcUf-Y4y3cTqtD8tmlSxm1p2ehZbD2pmPI-RixigMMrf8m2yDoEWuea4JMeMd6A8zxcnc6eWD8r8WYD71gr5VpOqCAgTetqXSHTQl8Ao93L_5y1Cp4QI_b54ZxNBO-Y4_Nsq21ztyVCUW25blTHRQxU5zd6nJKRvFYlwpXswMNISjvykw,Rita's Italian Ice & Frozen Custard
7559,verified,rules-yes,name + city + street match,Rita's Italian Ice of Park Ridge,"157 N Northwest Highway,  Park Ridge, IL, 60068, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJu0cyYUrJD4gRbEZa4ouhsG8,Rita's Italian Ice & Frozen Custard,"157 N Northwest Hwy, Park Ridge, IL 60068, USA",42.013148799999996,-87.8322099,OPERATIONAL,ice_cream_shop,ice_cream_shop;dessert_restaurant;dessert_shop;confectionery;korean_restaurant;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=8048110156281169516&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 696-7189,4.7,140,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,yes,places/ChIJu0cyYUrJD4gRbEZa4ouhsG8/photos/AaVGc3mH3gjHyBNoS8ZfSviEYtcHWLBQCbIgodsIxfPEWgkQYVrnCG_Fn5AUDFzCy4APcK_anQS6SuPgLGPydmOzCoYVKEAC8zxLj-pQGu4sDjTos8Wc9MspeQDee1l38tiWnr3OCGKxHJLE8KZF9L3lMy1hYCqFp33wkU6YCnFGWmM5gcPLvTX1ctDRsfI89B5MDUZd5TucQs0g865t3dUEtGaIIzRJAVI2Yydx5ECfOJpyuGDVrD4i_X8WEnqxPXJN_3jNqczzTAoOE96O10pBl9SCkuEGS2L5LguMnLQIM7dJ3Lfr5TmwYR47WXQ7buQzarZutOOuS5bgaHLxALEzjRE6FBzblHmQTDU-9Ilr3PSWZ-BkZGOPt7rZi2QCU1kZvDRHrZrat8Q76Hol5LjCBb8pxodxUBrQMBv7O-fmM_8,John Spellman
7560,verified,rules-yes,unique name matches + same city,Rocket Slice,"3918 West Touhy Avenue, Lincolnwood, IL, 60712, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJEzfYVVzPD4gRhOZU5dkjS1o,Rocket Slice Pizza,"3918 W Touhy Ave, Lincolnwood, IL 60712, USA",42.0119991,-87.7269934,OPERATIONAL,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=6506333505429235332&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(872) 327-4992,4.7,589,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: Closed | Saturday: 10:00 AM – 1:00 AM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJEzfYVVzPD4gRhOZU5dkjS1o/photos/AaVGc3kHR9lgCY0FvJ3tXqOKFhNlTLzoV9J1SAIBYMotewg0AV5W4YmB4Q94B9ulJOKo5y7tgVh2iERxGkfqIrxjDHCuAFBOF5dZRgN0PiYL_I2KreanqsjskvgPrQtKrz_dhBjF63JPqXWjL591PBmhwy3ysRJ-HWGGu5fCzqxqPrp3R6Dm5LwzgSyLsiMIisWTY2D9T2b1YE9tO52FQHOTwqjGQpn01TIiwBANDBT6pSZ1QGCiCaD-zCFM9nQwWfwjOPL36Rvfucn4rmUj6CfG2o78X6jwUvIEtO5GyfQbVo9dl4Fw1GClUskvsH_PCEjdAJ2oM4eXjhM4_LcGdircf569jVo_z_grNtAus2aW_TZMaq4oUcatnJ7X_y3F9BbyQm2WAxtmTk7SIW92bEuK8V1Egq86adHDjPJ_8y4KGDNQ9i2a,Ira Piltz
7561,verified,rules-yes,unique name matches + same city,Sandwich Club,"4507 W. Oakton, Skokie, 60076, IL",Chicago,United States,US,41.8755616,-87.6244212,ChIJeS5eIAbPD4gRCP1X2-0FbdY,Sandwich Club,"4507 Oakton St, Skokie, IL 60076, USA",42.0258975,-87.7406091,OPERATIONAL,sandwich_shop,sandwich_shop;fast_food_restaurant;meal_takeaway;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15451012415723404552&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 677-6020,4.6,275,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 2:00 PM | Saturday: Closed | Sunday: 4:00 – 8:00 PM,yes,places/ChIJeS5eIAbPD4gRCP1X2-0FbdY/photos/AaVGc3lKF_F5ZSnG0E0mnrssAFA5Jofh9XcMlCfZe-_CWmMrC2ftup_GnABUSHLOyHH9hOltrcxnoVwpUzohX4vIvE3brm_BAbv_O8GQui6erJc8caO8Mft4ZMajFQmAVOeybC2u_tKXgzmcm-ky2rfmy2WD2lTPIHpNL5e43F2wuqAi6XdOeZDW-aMNsmf6eKMn0JTRpoz-9h0Zf5JWF4FvXha8DtKxQWFixD-9ckFpbBwC8BsbBfemDX8Wtj9aDVYYNUavAsV0V96AfHsq5L3nuHdntE7mEvBvqYbWfL57gO4ugexsjSjMzpBTlzLmxtlYDLsKrD4PwmEMwHFlgpOCrlxwin-05W6ZdAq1BFZDayXSxhHccRzTA5hjLhVB_f623iNcy6Y-Jis94kDmZ9E-tswVeFB1iHD1MDE_XYuSQSKDxTGY,raudel cas
