id,name,action,reason,old_photo_url,old_photo_source,new_photo_url,new_photo_source,new_photo_attribution,google_photo_name
1590,סינטה,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350628/restaurants/google/restaurant_1590_google_800.jpg,google,סינטה,places/ChIJa-2cdWujAhURp71NOb7Qd3M/photos/AaVGc3mZ02RlTU6tXcc9HTywbwEdryUr00BIZc94dwfzeZQP27HWRc7qddMj-ZZZED1yA5YC_11r_b2PNbzbBWWp_7bfX03HXzS_6lBj1gU9sl5Pbrz4Plv4IIrnksdV0oZw26eH6oFQUt1wbdfMFW3tRfNCxBCJWRTokJOZ1gF79-uMs21WopJS71Gt4asRCM2TDUnkJNT8YvY-Dscfk3fTyGEpG9sAiNiSIXnVzY5xhgrlTWdZ7tUqCyoi_Hf4-1-4MOQMaEwBHeLCNciCz3NhVs-z56yWwo7ZD8lSw-QUp06qOTOgnVVZ93Za5LR832iuKItZC-LSRlqGxHK_gKUGk38PQ6dXKxpOZ0K8A5jWTWrL-G9izUU-16Ae6W2toWRKPXVfGX8taLd-lQhNHjuaN99mZ5zrlvdRDFGICxeQjJV4Pw
1661,עוגלנד,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350630/restaurants/google/restaurant_1661_google_800.jpg,google,יפה גל,places/ChIJWXOR6ndzABURwNyoyj2lH7o/photos/AaVGc3kmEp5UluT8db7C8PTG9dKecYxRp_YwxWObIlk3IuYUE0YUDYY3fwe0rQlf7zdAyGvm6XRIeKSB6rwI9NUgGeONF17Yl2_EJwyTPaelRxBx6YM5sZlhFIVrqJqj3pIwDJ74k_LPlLKmvXECojOUrqUHOs_PwoqDoOGqSEilVEkPNemqm1EvwH3BbsBNLEivemv3xs-vld5tgQZltACTvYQq1ECPqzK7W8Cd5saMM06tt7Hzx8JLGxwn3j148MwLT5_85R_u2lVklFaDpjMGD3eAGR3Us7gf8JiQnZJ1EsyZ8ZFRwzdjIcZoxouUHHDSZB_S_pFzIWPnO0VY9jUwrc35_7w9PqUzCOS7YYVfhhkQ5wIqN5kq7-D3QDxOMjJqZzfZT8hiac1B1dLOKOyhJKG1nwdVfn8H2XC89oOnCCndng
1707,חומוס אליהו,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350633/restaurants/google/restaurant_1707_google_800.jpg,google,שלמה פ.,places/ChIJ4RNEWB8_AhURI5aaOxPHbkQ/photos/AaVGc3l-dTcMvrxOc_5U2zC6NKxUnxO6ADyKEoJAxQQ1Ggm_i1zE9t3MQ_K7bUyyl9pyy2XPNwD7YrawVanOfg1BSqxDC_lPtzrHXWTadJz77_LDjH1q86sZkPZuH5Pr_AMvUFlS4kgOGfWXzX6X5Q1CSsODiivLylRq0xlibrziaqv12gudBN25iSGAF4Yva0R1IWXq7wf_1NkaMV1k156Psz2IJeg7kNffVW8NCj30Ly1fw6OsaT2niYhiHc_N955SR4fp6UdX_GS0Db_PHfvv9-zEkvZNOcPKBNLNRS4ekZEX-Ge1Tp6n41D2719l561_hjP8JBA_2vRcNt02TaGJ6_WzU7bJ5x_2O95WrEj9kbqeOPAxMn5K9D57s2mDVIdVyMHO6eQoAVew1Mh7dBPN6iNZiz5Ua0qcyCbqOkhkONdB1w
2062,VITA FOOD,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350635/restaurants/google/restaurant_2062_google_800.jpg,google,Vita food ויטה פוד,places/ChIJg-W3-05THBURSuuTalV3WlI/photos/AaVGc3ka7EZAIFbaBAInBLVMcGPJdi03YMGvCmpj17C6t5nqJ0HSQg-AqmRv4uQGSBuGRzTSNq7Q7z-unDCVc9QjbIpj2nh0xtQBQTw-q34nDU-dlDC5cqBsLYqIU_S7RdtfSq-t2kaqj-HpCPwxphRC4AmmDiObbbst9pPlqNyB3zWCHjt2ircLcNnCSpn2VjlQQyGI7g31ZZMr4ev3O0imHGT4mNg6l8FzVZckKGZn1J0dIOCLO_ZqEEKnyOZdBn_TsmMJT91qwOCEFXP23UFDrDjBAD3GjCohV0dxuTci5iV9EIf8zwkkByw5voEhPqvVpC4xgStXpgJf_Ftrcxz4Xwv831Zpd7uQluV6qxeGaJyZ2sYLGJklsd8eFc9-dZb4xCI6YMwZF1jfWwLFPNv731ZuOnxhejwZH5_vw7dVX5gofV12b_EoKATeRvvADg
2081,קפה גרג,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350636/restaurants/google/restaurant_2081_google_800.jpg,google,tal bar,places/ChIJkbz89Va9HhUR6Ktjf8VcMP0/photos/AaVGc3lG3BqCpCl7BZ7DgSkUkbRIFB_GMDOPOJKDQ7DjrYAiveMsZxBCgTvoPj3ueRK-YQPoThQ_ly8Lfn5blaaaEars7DW5LVpz0zBj_SFKk0-0g6slM-cMqgwdxvJubKlSGSt1sGVQ6ZuWZGUy7CpJSsipKbHKla6-HVDHYrT8tUNJf38etP7wtRC2uEgtBymVwq7dJAvYlTsRmV0ChPO44VvZKOEyvpNM3KomOMmxLbmrYAnply_Li4Vhk0J2nYXFD-bkWtKhGzHzKH_HMkCuDNW-XXlUulcMKEeYtcy_dYo9QKA0SwKtfWxiwDoIzqLEO9Wsul3xmYgs4GfHk3ur_Hguq57hTodNUX5owe9DhmUJQhk0K9Psz8NjjjCAKsoar_SyjEL_gS3GYtqmpivHusN974lVbPO7ty0NxlWBUm0Sxw
2092,פיצה שמש,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350638/restaurants/google/restaurant_2092_google_800.jpg,google,פיצה שמש קריית שמונה,places/ChIJsWJZiDy9HhURZ8DRc1jcrf0/photos/AaVGc3mQHEYCDM5FhGxWkvRI4L8jmne5WiSFQUC-NMhVMb4pSksdSv1E2EzzqHT8DjBKlZpyPMyBi2ocyQcB9BnWviy7aoBefSWNvLfLMW6Mc37u7Q2zdBwrNau-Xl7z5zAPULGL7cdKx43RXLfw4MRN4iyCgcweGd3H_kd1N4hpYQe6tiaqRMOFDCHBz4i8zqDommBc433XUICndKb-fO9tzIcJSlLKpg2vgOY3Yhe6fKqMGV0k6DJ74NeguWDLCT9QYZ6B-36m3SzPExx_IgQBFwTj59DxI7hNgBxrSJHZLxhYCz3FZpg--Uj_PmQ4JvWUHpxkpp2zDpaoqqSVtyohU2z3bOBP0wzNEupk-eVRdkXsOctPhzBWV2fm1iRLDxL9DRfH2E1EKpojOzZNuRaem4OfMDhJeLucOjtCiSpQ6XPGXwA
2118,שיפודי הטלה,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350640/restaurants/google/restaurant_2118_google_800.jpg,google,Me Ani,places/ChIJ79kdzTG3HRURSXF9J93O_Ic/photos/AaVGc3mxQ-t-ffnzf2XsE_rTN7XsjRUreQnFcI8phCQMBYkckkYLqFjyu_A--CaoF5DaB9HHHLzcOisz2aCtR038oO9Kqyi5F173GyF4hM3z6Gri4LN4cLK3YsxlGhxLNjBy1lhKJmA7sU3ZTjnUnomRQxCLVSXxS3esDWAPok14jPVEKMpRw6XVJMkdKn1WxUaO7Aa9yzMfUplYU34fM_yQNntKr8HmQ_Beab8uDrYySkAXubHcdMZ2RVQfxWoQKvRgiROPSGbh5kb-_3DCq-gqySIbQKKTLX-fLU2cqPc2tKFum6dfhF_LMaA6hwYAf5W4W9LISXweY83vl2QFUudgUlYKsDA3mFBhHhNlhV8cvNV1kjmbo81bzHHuhPmF574j7vF1qnGsh9r2zgLEZm9fBeU8JRhRbz_j9jXPm0oQOuI71A
2124,מקדונלד'ס,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350641/restaurants/google/restaurant_2124_google_800.jpg,google,Oded Yakovy,places/ChIJe-0x3dS9HhURqn3QWwbaVGw/photos/AaVGc3lRo0VS2NHLEA2Imj9Kq6zoqa7tlrRzCGdp7qy3-fl86MwdxKyrOdj8U9FYTYCSZHvbD5PBsB0dHFOnfQCRJPbV_O5Cvyd5qtQgWHLRDe4UzzN5JrsrqDY8tvLNxSJZi35GvCJpME9wH6M33CqOKWB-GyTMu8s7UZU1G_VR79T3Ik7sqnQigfvHK_CrP1zSXr0No02YHs_XzAIu23Zdlyi0SH8-pksGCtC5wplDS6Ma8C3yYONBiqVDelnIzD4r92S8MXAUmcMhziVq1-bAJ4FJBNKWmvlIgMW8Ufxw49dLEAIXBEi_FK0R594uqoJ9atXK6r1Sq8VnJtCRA_YVrA8us5VyWO6QpVrcDsCzBjr7CkWEn_s1Z0OYMP4JlvhAtlz_UDP-JnrnGpnUqV83X_u6Ei_N_Eic0BWAmou_kqvTtwA
2254,מקדונלד'ס,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350643/restaurants/google/restaurant_2254_google_800.jpg,google,CB Ben,places/ChIJK8dyfKOxHRURUQ4yzxEm9JY/photos/AaVGc3lL-Q2s02eviqjzo0oTL3laGBDpj6BED8rk7xUZUpLUgMP0tXt_BsEkZD26nYEcTfNZz8F58hqBlHE9j5_Xt4HXwU_18e8l4h0DNsRErE5j2TYSwgS8xt--W04lTViKsIMheRUnr2FwPdqaYIM0AGzo9G-8a9BWfmRlKkzwKedxw5n1aXv3Baf0UyCpgTnbfpJettDCs8PF35oQDZ8O-EWZMVrlG3UqhXoorRJeZcrtFCZcH3nlc1KvGzEmsaxvIqAKWT28OYqb88eFtsJ6SkqbzbOZWWe9eNE0XbQZKduw0XEcDZXGVSn6WsTvO40EPRkhyCyaY2_2bKnRn42cQq8PnT7R_aTTAf50ZbT70WfptWMy7N-fQZ2XzCm2ak6ArjkHGgnwITir75ezJYel0pNYOzDbVeaN51-41o75ruvRKw
2317,סושי בר,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350645/restaurants/google/restaurant_2317_google_800.jpg,google,סושי בר נהריה,places/ChIJSfiDrlnOHRURAOW41oMe5A4/photos/AaVGc3mwZC6RBOrtCk3eg2iDkFDto6iIufZ6-l3eszUTLNOq6aFN4fkYvEkh611p35_synYsQzCYFQy84woE6dZvvn1EsQfD07hVYPs3DPLe_j-Qn1_kCjrBStIwAOyzirOU8B38begAkA6S-XVobhqLIhkeZL-CvtdEYky9cVEy02G_O1tKQHrKXGSAl2ssbgNsRnPwee9sDUCZphxdnD3bLLycRi3rb0B7Bg_FGT284L-7n8sLlOgedt7PO2eDsFal349ESG2-4RMDKDy8Fz75nZSaz3gv3T_y4P_F_rKTSR5c2v7-eb6xGtJXG-IPw-cNNWeodNZLW-PZAmb2X8nOJuM6VmUPyhdCnYwNBmrroqnWcHAG4UHhpbVZKNPK2WglfAF2Up0KkrvTVRvDgzRKTAnYOtslwJwLC-YduUv7D8aPn6Y
2426,קפה גרג,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350646/restaurants/google/restaurant_2426_google_800.jpg,google,Tal Zuker,places/ChIJ1XtZbO_OHRURRu5YWD1jMho/photos/AaVGc3maB5FCdXZoEcw4y7h2J7DK9qAgyLfrWagGf3ES4Y7MuuuZmMH1vT2lxjRxsCZeXHYCFDX1ArIkJIWSnT0dwg3OQSlaLW4OfmWWkj4C-fR-W2PsmWz_gckpqno37iHedIuxdILksd-EyLYotuDNgTR--wKCkyGtHIMEy1MmVaKItvjf-RnDgnzgKJTji-PiLwHfzMyfDLScRF2tn-oKD1lTgmqEeDhGe9QRBC0Vw2YJZ4UBZsatHg6dg_ompcFdsDIYbZpYjMaWf7mtWflDKNAqtMQxdAki1WAmgAlpVxOLaTPCNkS9PaORdtE3Yg36eB0b0fsZGKKiL7G-dtzIuSJ7UdbYSQ1mQ4wzsCKcfPml7I8u5ts8L0oiNgyYX1CCcSdohiPnbMYKNC9sDNVD0ZSHY7IeqtMy5cgiTyRarY90Sq0
2436,פיצה פדאל חיפה קרית אליעזר,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350649/restaurants/google/restaurant_2436_google_800.jpg,google,אוראל יפרח,places/ChIJpYumU627HRURx6-c1X1Mm1c/photos/AaVGc3nB82KPizv5LjMsxJHo2oPf7HBQutBZeVaHa9NDqHj-AP8ix4KumNiqFpObVrXCwsqey322R6z22bf5obXpPzB5tpdGd-E8wRrwN4z0_n97kk4LuHsYz5mKcw5Tdc7csSePlxw46X0jhkzg0BBzVDhlpM9mzl40FWYJpnZeiTJHY29fIcSbtYRazTpuDRdcJ-dD5mfAcbg_VU6X_l0TqlaB4ePbeFnvFu56VBfWCK8nuBghAALC4aogTPZW6fP7YzFtj1PYTGeB_po73_AO86uBjac0JikCygKo2Gfd8Qq_AEZ0wggCxtxdmJ0slaLOmQ-ca3pat2fCkmS14KHgcIV3dQiYbqG4x4vdMoZF7fOfo5anaPQ5RdJsFUJmjiISuNC8150ic_zZXKtJ2QEhNA2oWriqYI3Ccr-Q_fj5__xwxA
2477,מאמא פיצה קרית אתא,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350650/restaurants/google/restaurant_2477_google_800.jpg,google,מאמא פיצה,places/ChIJaRnDAsq2HRURN7yFBcmcnB8/photos/AaVGc3kGoF3wG_QCXdI4GuqJD_zgS_FUb9OXlrSxj2VQzE9tKT3bX2jFviyxHmbVz7CS_acANHGKNSxdltzDASx1E_Xh8-IAQUQcraYkqwEpFrffD14hhZhjgIpInOefyLu1SAWp7vZQKZz2PO5199gvmXUaz1Ve64K3X3RzAE1G-kwtK4n64XszA8e4Nn25_sbtx6cRQICDQVkWKWnUWnyB9CIo5w5E6f11LRTjHjPxnbvL-AWxhSYR78zhchXMdoeuihn08JF0zevlxWDYyv1rQz5Sny3IVBUWixf7mA8qbq0aJjAFUnd8iKuYqqgtdLRwbFMKlk2iBU0_4D_kGvZMzsFi3FSEvyFwdj6Sd4tmzIb2XV3v9kfBfZsGkq4HsHP1otdOn-B4kFYFclRhS34jqW8i9AQ8e2sMS-mLIWveT9m-jOC0
2507,רולדין,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350652/restaurants/google/restaurant_2507_google_800.jpg,google,רולדין מת״מ,places/ChIJ3w2jRVu7HRURqyeOcOKcSV4/photos/AaVGc3llhEH3SazJsyHbFvWQFH4c0Y28GuK3sU7CQ1a12rAsgu9G0SBZRm_Ni4QVhqjRSM5oGoFW6-q4yzXeE2IK86VPvi1258jUc9KDL7DwY3JD0sgTGzkCpww77tSkL7POo2snB6RNkBCTCPSv08EAvtGeLJoAZZ03wsuVd3IdFbzHWn9F2UqFiV0QUBjdDkYrXLLHiAk5VcdiRv62g34u8Ykyz4GwxL_GcSzQmCNxclWpG0e0a7v5063S_18byAN_47tlItRDV8tWbFOb-g02XvBaiBQYVzZCt6cAYcf4unVoZKTt3pZpycgPvTY7ij7n3h_VlubuJUvs-sjRJ8khihAB-RcTPCkl51Iyu3dPDm0TDxHQIBTX-9YmJyWJZk4k_c2rSnUCAwctiSDorsEFLCZIGpjAoEY5chjwNQ4OAEw
2527,טו פיצה,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350654/restaurants/google/restaurant_2527_google_800.jpg,google,טו פיצה,places/ChIJi8q5QfW6HRURiBQgCp5E_t4/photos/AaVGc3kVrFJOvhZi_6oFAeT5hXWPzhSMhejcf_AmuCjZlumU94Dd9c6XZHjlSAybeO4bacJZpUxm4e0GImOMzQweB9Ch8f42SPtT8ztl6pfEHlqDou-IpAXeaCM6-ujQmLkr0FS7nq1YRcDDD6PRZxj-ELbPmb6PYBoC_pNXqyYRL6rP1NdFcd3O1Qd_5C9iQk5fIxLFGCBKM14fLdTK-tnuV7QBLhjQkxKKPyXM2Wo75ObV0sORo4dqZy4yB6E_4HKN0q-fqoT0VuebcoldHzMmjj9fgbWEYCoCssWdyhbpX2Y71rGOcnnsBTbSxE-hYljvijG1sl98aGS6mrd89xHdYwzXZtcB80A8hXXHh9JPJhbz_nnasgh6ssGEr1lecWzN1C8jsHbQQlJVu65xty7mDxcPRGsxEaPtnKHMdYfKBAoxog
2654,קפה קפה,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783350655/restaurants/google/restaurant_2654_google_800.jpg,google,קפה קפה,places/ChIJPUCZ6Z1SHBUR-nvugwrklFw/photos/AaVGc3kpfuy0GvB82JYrWxyQSSSF143cNmepnC-Wy_GW5iDz19mnCZE2NOTyLC63b5FIQbOmOnwMRgcNjPJvgE0-L2Mx0ug3KejgFUYpMiH_DtRTA7DoqThn2ZftryDV-n4JbjMmbnv1PyVE1HNfRKJCSF5mb1UWnWsBI-oN8786UCN5YUHK1rRryypCJZ3shNAiE5C2AQ3TUIyN3ek4lXO9ob8H-ME7Ko4ixEHRX2GKFjH72kTt0CpRNAsT075R3Tf3-vDo5foqu3LFrfeV4tKXiZDfp4F3cf2WQLhyA5QTHFmruUFAZfyuCFceESJeEwSBWIU6ChJxBTmJjMunWdz4DosQpEcr3lSUZkjE9yhNMOj9pbH7yCip2mj8un0aFIBSaIEven5GThZmIJduOqHOB4b721vDCfoMX6NgqgFklVhn8IsF-c8iazswfBcCrg
