triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
right,3,שם זהה/תעתיק (sim 0.36) + אותה עיר,4473,flagged,rule,שווארמיט -שווארMEAT,"ניסים אלוני 4, ראש העין, Israel",32.085708,34.9804131,ChIJJwdNe9sxHRURtl_SB7xH83E,shawarmeat,"Nissim Aloni St 4, Rosh Haayin, Israel",32.0855505,34.9802344,0.357,24,CLOSED_PERMANENTLY,food,turkish_restaurant,turkish_restaurant;restaurant;food;point_of_interest;establishment,03-695-5775,4,109,,yes,places/ChIJJwdNe9sxHRURtl_SB7xH83E/photos/AaVGc3mmisMl3a0A366AHeA09-WHv5DRjVE2XLwDHFWWM6fd8RlahsYVrDqihG_tAYI-v54-xLn6MDtKjyeiLTfWNkbByMRKrNVB17ZAtdLtSIQuw7BAnRJgA9NeNSsEJnJZ82jJq0ncj1a1E-d1sKZ1NAyVpjSHu9Y0CqtJl7vfoPFjH1lihpHfdWHklrZ7JXNeMRSj2lqgVFIec4RMoRxtpdDnK4Yfxs-C5INk7iOIQ_wz7m0I0x3snRuSURbaWuOEerac3y5P51wl3UYtAbpjGsAhdc70PKK3_EwuhFlk_FHogmR687RRvEU9SOMTJTBmKoivBP5ZdhNm_kj1Ft9bwbn9l-g6-iJ4sbLAJcIT94x89wCTxDg8Zl7vhkM9lN2Vg9xSS7RP3cyVjOFlFfIko9NbXMx8pBvSmq-n4pXt9hnHQA,The Visitor,,,,https://maps.google.com/?cid=8210985418537197494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
right,3,LLM אישר (conf 0.92) — נחסם קודם רק בגלל רף ה-0.9,578,verified,llm,לוצ'ינה,"ירושלים, Israel",31.7788472,35.2257856,ChIJM7doTC8oAxUR9cMWDzXzuLc,Luciana,"ממילא 8, קניון ממילא, Jerusalem",31.777463899999994,35.225681,0.333,154,OPERATIONAL,food,italian_restaurant,italian_restaurant;restaurant;food;point_of_interest;establishment,02-502-1000,4.1,5159,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 9:00 AM – 2:00 PM | Saturday: 6:00 PM – 12:00 AM | Sunday: 10:00 AM – 11:00 PM,yes,places/ChIJM7doTC8oAxUR9cMWDzXzuLc/photos/AaVGc3kIBWVcdaMy_p5irVJ2034r6Bh9Ef3g53eOX4RfgRpVNHyhG8tWHvSFn5mePAokfeM7aUTPvSDOpLq5m8ITViHBGT6T4x7FbF2g9dBCN-Y_E0f-YbND5bp4rzAFpQjpZ3d5XCQS6ZIH_QIPDdBeDyBNpJXZ-EPaMGv5-LzW8d7qKljIwqtNt0lySA3BqFiINm-37QYDTzTdkynYXC7rbEzg3-VuvslXFhlaSyEDIpj3CIxnwguL7DPlBXwsGoWrcaITgMvPpiszsl2eVm6Zhn0R7vg8s-NE69H1gbE4Zm_JzZwXthZQsmzsCVFO5yGWGj8tMCE3Bv-Z0oWgjIYTBtTOqINuGDmhkIeKIB-hMatLy0wlmjKyEy6tPP1Hy28h2y6fOX97ABMatSBAMbsyHifzHB2SysI9qsaLd4MivLyFLfU,Menachem Zeivald,yes,0.92,"Name matches (לוצ'ינה = Luciana, transliteration). Both in Jerusalem. Google provides specific address (Mamilla 8, Mamilla Mall) which is a known Jerusalem location. Distance of 154m is reasonable given our database address is city-only with no street details. Strong unique name match confirms same business.",https://maps.google.com/?cid=13238598513867539445&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJM7doTC8oAx (winner #6542 ""Luciana ממילא"")"
right,3,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,1701,uncertain,llm-uncertain,בי בי בי,"אשקלון, Israel",31.6653191,34.565044,ChIJkRNs3R-dAhURVx01Wg4_y18,BBB אשקלון,Israel,31.6272335,34.583908,0.333,4596,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-614-4044,3.9,1345,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,yes,places/ChIJkRNs3R-dAhURVx01Wg4_y18/photos/AaVGc3l2Ebv-u2giXm_WKmawU35YYoVxzBrU2yV1MRrCVyFzy6dsqen99Q3tkk6CxiZ4zgD18aAf8ZFpKdL0xTuFbWE07yaTWW1DCCQOQNt8LxN_TxOqnGkuoNqA8dPLfSfk_hWsCQ8NCGFsnuYtJ0HXIJYL-C-dC1_tvXAFzjXtCjhpLpdkcBkEWJN0Fzo0v-gASLIrocPF1qPlZx23RcRlnV2SpVfzgMr13ViDl7mi5_SVWcVRVi_TqCMObp_APkazCPT3ELqxRmqFSYWctTFGsLQQquATayTUIJ6UVOAit5gGZIPnBKyxwb88w2-uXX8CP7wJMpnbdfqABFON7WAKwUXvC-PWoWStO5ARXv-u_RC8f06pV5V5hO6vBGKvxAa8GIjymnmYsQ11U09w40bQjAmH7bTGiOCVwVSUMfrXdKk,Ron Nahari,yes,0.85,Unique name 'BBB' (בי בי בי in Hebrew) matches translation/transliteration. Both in Ashkelon city. Distance and vague address formatting are not definitive given the generic location data for listing B.,https://maps.google.com/?cid=6902680184750939479&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,4119,verified,llm,ברילוצ'ה טוסט נקניק,"הרא""ה 186, רמת גן, Israel",32.0701854,34.824529,ChIJQ9UriU5KHRURliVOjgtz5cA,Bariloche- מסעדה דרום אמריקאית,"Haroe St 186, Ramat Gan, Israel",32.0702462,34.8245851,0.333,9,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,077-980-0301,3.9,197,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: Closed | Saturday: 9:00 PM – 1:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJQ9UriU5KHRURliVOjgtz5cA/photos/AaVGc3nnPLDNA1ZXsBQ8aHu6i7rOeYw-AzbepON2zA511XdZvbXyvPw6dmeV14bW87HRy46co2eD40GCUaRsszRBGzJpzprXW4cYft_TAVMKAIofzEb-81tX5cHSdD6m-AvRIPp4Mcdv2mkdCJiwb6HfR-9R2VPpUg2b2eif51_4b47OdjylOpkXdR7EbuyEzuECqE4Z55u3NJKAAmJSUtoFnMLZR0IkNlRhOEtfYzaWprM1aV-IGFDqjVLza9611CF1kD09jJwNzwMVlG01ZozPgpBFv3xRTrsM8BuTR0LWOr3WcFkcxg61cloeheGd5aNFo-BP6DazH_hWSWmwJjqR1w6VJTGuaHSWQ_xVzGPpJtaL_1P36M0oirkylqhnd4-nxMWVt10rUHsnk-yWYdQZMD0wvQBOINLSRk-IPPg-Mir-ww,רפאל רדאי,yes,0.95,"Identical street address (Haroe St 186, Ramat Gan) with 9m distance. 'ברילוצ'ה' is transliteration of 'Bariloche'. Both are South American-themed food businesses. Minor name variation (Toast Sandwich vs Restaurant descriptor) is consistent with same establishment with different naming conventions.",https://maps.google.com/?cid=13899642318418224534&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJQ9UriU5KHR (winner #7085 ""Bariloche רמת גן"")"
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,4727,verified,llm,לוצ'נה,"ממילא 8, שדרות אלרוב ממילא, ירושלים, Israel",31.7775148,35.2251187,ChIJM7doTC8oAxUR9cMWDzXzuLc,Luciana,"ממילא 8, קניון ממילא, Jerusalem",31.777463899999994,35.225681,0.333,53,OPERATIONAL,food,italian_restaurant,italian_restaurant;restaurant;food;point_of_interest;establishment,02-502-1000,4.1,5160,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 9:00 AM – 2:00 PM | Saturday: 6:00 PM – 12:00 AM | Sunday: 10:00 AM – 11:00 PM,yes,places/ChIJM7doTC8oAxUR9cMWDzXzuLc/photos/AaVGc3khuyL5S6qOAnu95TijWRu37QqAhuNRdwqlA4WUpJ8O3cha1135rwtZmhYXv5j37932_u0WmoEqiJ7d756hB4iugAwloG9VIPKuGuBddqEnK3yVdvv6U26QjcDsdxC-pa0RWDYHI27CILxSb-WpjyEDbHCwjsXFN2sT15pXlQj1DVSws2sbYoW_E1YWFduZohpXSo_hx0pkfWaSapn0aJT4Rlusmq6eF75LP549yRQo-l09smrNgQe6VaA4EyJa-DPAldQK3n28xKjf-9UbMFK5EVWRl4AdFNjS5ddL5_1neATMr8pG_UEmqXdHEd_gDEd9VxaOqcVlSunbBANGkFiyP1lYfEjevQ44C8xS_eWU1UOdAMjrs7Gu5YgeU27E6Uhwzi5Awf2VqUBL6TDwnxGRtLfT8zVHDQIQ3LTkbIZ8SlU,Menachem Zeivald,yes,0.95,"Identical street address (ממילא 8), matching transliteration (לוצ'נה=Luciana), same city (Jerusalem), minimal distance. Both reference ממילא location (shopping center/street). Unique restaurant name strongly indicates same business.",https://maps.google.com/?cid=13238598513867539445&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJM7doTC8oAx (winner #6542 ""Luciana ממילא"")"
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,5227,verified,llm,פיורי,"דוד רמז 4, המושבה הגרמנית, ירושלים, Israel",31.767222,35.2244565,ChIJbfLzci4oAxUR685iWo-2ho4,Pizza Fiori,"David Remez St 4, Jerusalem, Israel",31.766851799999994,35.2243151,0.333,43,OPERATIONAL,food,italian_restaurant,italian_restaurant;restaurant;food;point_of_interest;establishment,02-587-4486,4,636,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 12:00 AM | Friday: 10:00 AM – 3:00 PM | Saturday: 7:00 PM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJbfLzci4oAxUR685iWo-2ho4/photos/AaVGc3lLTv1nKg7zo9UCktoh9yH_tWqWqdfYI7wxF1XsAA-oP8yNYwnHz7EW7apyKMc367mB5fQrSw9jNpKgU2iwfhYGeJDI5w1giU138wHv0QFDlCNU6r7nnKVZFaWrNv8PgYCptM2GsvaXV9JqiECnhkn6lP2gaIfqZyEtfM-9PBt00yt6cysweC8oJQoW7FhmhyhfWMUFwStNTGoE4GOeskiS5r8rxmArcXvUtS4TYQkXa5hlvalQ4FA6eQrywxxgw0hWvo-cnVGq2tAo3CtRTNu2aNsmTVLUxlL1ZfPH5pFzcFR2o44NOOqRBHC9FumFyVfg02DTmcp7WAcEHR3wodVtgXte2LszGMQj-Tv3ggj0V4dyqh0Gc_mzYwR1lKjmvpyNi3lM8v-inedIKE05AnMwP8ucdCtmlrbPSIA6c56K_Ds,Yevgeny,yes,0.95,"Name match (פיורי = Fiori), exact street and house number (David Remez 4), same city (Jerusalem), minimal distance (43m). All key identifiers align.",https://maps.google.com/?cid=10270096727077998315&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJbfLzci4oAx (winner #6640 ""FIORI ירושלים"")"
right,3,שם זהה/תעתיק (sim 0.33) + אותה עיר,5539,uncertain,llm-uncertain,"בראנצ'וס ביל""ו סנטר קרית עקרון","קרית עקרון, Israel",31.8607858,34.823337,ChIJ1eVChMi3AhURDninkQz3tA0,ברנצ'וס,"Unnamed Road, Kiryat Ekron, Israel",31.863147299999998,34.8181046,0.333,560,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-916-6658,4.4,1765,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 9:00 AM – 2:30 PM | Saturday: 8:30 – 11:30 PM | Sunday: 10:00 AM – 11:00 PM,yes,places/ChIJ1eVChMi3AhURDninkQz3tA0/photos/AaVGc3lOAX4bvtJR9GJVSUhUyMr3CKu76bEq9qDwKY5umGNoooQ0A8RSTMugrn7KiH5uHPzotCaT6DgAU7MSaluCYZ5f7bNIAI75bZaMz_vmwUVKmsg95-VDzqa_VEvK1tqWpDQk12gd6TKC2-JW-CGB-W9Svf5sun76pmnvZ6yCIKokCXdGpYtXvc_LmWxDcEGp-oaol9OincKStQDxRdfSJd7jX8M6r9zAWw6zj3dKxC5p_b7OZ4-tTjgHvp5NsD4PaBydTPi910yzbb7MRlt7r5Npfims2AmnTZNwY4efsY3jqzu0eQgnPdpZ1EdbsSFvaohcflC64nYS6E2OLEU4gebKMEDRpXSAl9ELKzEyJhee-gDSUvmE7te4y72jFMpHp4UAU2VuUcFrd4aoNeA8vHKfv8rjUU5eHil8s1jZA88,Aviya Shalom,uncertain,0.65,"Name matches (Branchos, transliteration variant), city matches (Kiryat Ekron), but A specifies 'Bilo Center' location while B is on 'Unnamed Road'. 560m distance is significant for same-city matching. Address details insufficient to confirm identical location.",https://maps.google.com/?cid=987685851656321038&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,6955,verified,llm,ג'פניקה עפולה,"קהילת ציון 26, עפולה",32.6053,35.2883,ChIJa1JLoepTHBURlKa9UfSFIaQ,Japanika,"Kehilat Tsiyon St 26, Afula, 1830126, Israel",32.606359399999995,35.2968919,0.333,813,OPERATIONAL,food,restaurant,sushi_restaurant;asian_restaurant;noodle_shop;meal_takeaway;japanese_restaurant;restaurant;food;point_of_interest;establishment,03-723-6100,3.8,816,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 – 2:00 PM | Saturday: 9:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,yes,places/ChIJa1JLoepTHBURlKa9UfSFIaQ/photos/AaVGc3kPzQXkqymJD-1Hf2PaWS7t88z8V66H9d--h0bPjnhcOWap2aVKPpZrHhRpN9SWpxPtwTgqr1LjXWPxaS9zijskjKMiHCwj8uoukfr7EMI_tXwn8-ojTZDaqkoiINj9PtU4Ob3Capa9TUY36I9H1CZfSCbRY2Nfn8XDwOc1drzYXWjUYf7dahp448DFQCAN8GQ9nZAt-3fs8DWK9EUTwZu1vpALwcaNqu96nQwzzg66uwYLe7hce0kryq9rJl4KPR7pQ6f339g46qWMBofBtKdxRJiWl8_1ifnWL-icAaqIJ_sJTuQAmAd_HCD45LvoK-lVvrHEUC24sb4sMNaxKBY6S3xSnjBNSCO8ClweNh_Cs889Ay-5aoJdSnr7BkuLDwobp7VYG5z0sj6YkkBVLqtImUS-9I4uSwJLbkcXDMgn1mNg,ג׳פניקה עפולה כשר | JAPANIKA AFULA KOSHER,yes,0.95,"Name matches (ג'פניקה = Japanika transliteration), street and house number identical (Kehilat Tsiyon/קהילת ציון 26), city matches (Afula/עפולה). Distance of 813m likely due to coordinate geocoding error, not a routing issue given exact address match.",https://maps.google.com/?cid=11826881380841531028&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJa1JLoepTHB (winner #2269 ""ג'פניקה"")"
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,6644,verified,llm,פלאפל בריבוע - גבעת שמואל,"יוני נתניהו 23, גבעת שמואל",32.0833,34.85,ChIJxWhbGQ9KHRUReK6PqXR1HqE,Falafel Baribua,"Yoni Netanyahu St 23, Giv'at Shmuel, Israel",32.0756898,34.8545631,0.313,949,OPERATIONAL,food,fast_food_restaurant,fast_food_restaurant;restaurant;food;point_of_interest;establishment,03-532-0033,4.3,443,Monday: 9:30 AM – 9:00 PM | Tuesday: 9:30 AM – 9:00 PM | Wednesday: 9:30 AM – 9:00 PM | Thursday: 9:30 AM – 9:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: 9:30 AM – 9:00 PM,yes,places/ChIJxWhbGQ9KHRUReK6PqXR1HqE/photos/AaVGc3kQcuwUxKTQwftmWrtWMlWm7IsQZWokEDHWqC7cv7JITy1Mv4Mm8If8mEc0MiellPaCvYOy0RK32qwwC7Q7mmGChxRM09Io-MpbU_Zj5I9fJ2_lYI1BKFNrckTTspBsMfbvWNbAqPcN0FrEsCCIWazvsn9ihqNvg_Mg2xUMS60lOkkoutOVB-jfa_35g5OfJNaHG-o8-WneQjNgYJboD5ZGIKgqt1Frx85ORhDWG95bpsNAMPhiaU8djwpr92d6MGOD4n4MuQzcZAOE56QVA2r9s2ATck1XNFR4-DruUk11ApDA75oNXo3aZTi7ER1MzHI1cvgQai2ndiADuhpd3rc40NUIdyebR8f-3POZdBgGMrx-oaCosHZRaLIW-3N0gk19c-2V3uPMyfABgHoOpjRZBoIRnXL8LDzxCcuo3Es,Michael Krispin,yes,0.95,"Name matches (Hebrew 'פלאפל בריבוע' = 'Falafel Baribua' in transliteration). Street name and house number match exactly (יוני נתניהו 23 / Yoni Netanyahu St 23). City matches (גבעת שמואל / Giv'at Shmuel). The 949m distance discrepancy is likely due to GPS coordinate error rather than different locations, given the perfect address string match.",https://maps.google.com/?cid=11609846033329139320&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJxWhbGQ9KHR (winner #4019 ""פלאפל בריבוע"")"
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,5721,verified,llm,פלאפל טובה בתעשייה,"פנקס דוד 14, נתניה, Israel",32.080893,34.8287361,ChIJ1XXAkwRAHRURrFEKUCIutxM,Falafel Tova,"David Pinkas St 14, Netanya, Israel",32.3211764,34.8742446,0.308,27059,OPERATIONAL,food,falafel_restaurant,falafel_restaurant;restaurant;food;point_of_interest;establishment,050-292-2496,4.6,590,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: Closed | Saturday: Closed | Sunday: 10:00 AM – 5:00 PM,yes,places/ChIJ1XXAkwRAHRURrFEKUCIutxM/photos/AaVGc3lILwyhaCa8ISdEhzvSF27HUXSfDi6a_XRlIBRrV18FxR_x0yIKVi5XVJnA8qA-Zmt_rzf6EiYnu1amd1cCZPFgH5O_IDXKRb9y7_N2j-v0fzdm_mGLehWxwDa2pKIbwEbzPTFoUGAGDV1DkXbN_BBErkOP1r34qLMMBGHwKLevT1sOSFrQCJwDi1CSTTGdjlFQA1le1iAqq_NRIC1FBDC3mPp__fHJzuSg5ZJYsfbeHzfwNMlkn-b0QHI_v-VLfb9wHazEdU6xOL3dUBE06zjNJn6yEu-xE2BDzQquQ94dCOgqZLHaH0OKEXH9nDa7Lv5KqTaoj2loHz1BMGP2qtpXbp0dRcPWp3MprHvUvV1RZKH7waNBrLHxKhjEverb3-bCm3m91kM7v5-PJte2WLD7bnRkAZBqBXltx9_OyqvHVA,AQUAMAN,yes,0.95,"Names match (Hebrew 'פלאפל טובה' = 'Falafel Tova'). Street and house number match exactly (Pinkas David 14 / David Pinkas St 14). Large distance metric appears to be a geocoding error, not indicative of different locations given the precise address alignment.",https://maps.google.com/?cid=1420654932365300140&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJ1XXAkwRAHR (winner #5953 ""הפלאפל של טובה"")"
right,3,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,3988,uncertain,llm-uncertain,מיסטר ג'ק,"שד' העצמאות 79, בת ים, Israel",32.0154565,34.7505283,ChIJkyWGUTizAhURO5zqlvC-KhU,Mr. jack burgers,"Ha'Atsmaut Blvd 77, Bat Yam, Israel",32.0288085,34.7492362,0.300,1490,OPERATIONAL,food,hamburger_restaurant,hamburger_restaurant;southwestern_us_restaurant;meal_delivery;food_delivery;meal_takeaway;food_store;american_restaurant;store;restaurant;food;point_of_interest;establishment,03-647-6737,4.4,451,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: Closed | Saturday: 8:00 PM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJkyWGUTizAhURO5zqlvC-KhU/photos/AaVGc3mss0U3f0DxPZP21DI-I58o8yCReHZwu0SG9NPto8LsdSVmGpvttnMPVy4d580hMaX1_XqOFnaD4Jw9rexaJ0AO6d06Xx6u7smnP413hSFF47PbHR8DEtpomt0CdAO5wjYksAvT1gmt-iVuP56ZYZjMPMhuO38h9IIJsuBVdNpiEFb8WUOPQngPAY6ryd32T7K9-gONXTzyNjYpHKRWot18KO2QJBht4P2PEckg9_RrykCrT8tAxYp-yNxHPv4Nc9fpG14JmAk0xOQteRHszhk4bhRxorTxr2Ol3DDnB3oIvdB4_EEOxzl-pFeKHf2VNW3flnUalEWTgqNghmcHVAcaxH8F7thofuaqEMBWV1KjSiXkU8iQBS7hSFivUh5CGJ1sYq2D5447I0XRHiWrnIe5GKgXjKnOtjE2wVPhgm1t9kKs,אלינור אסביאה,yes,0.85,"Same unique business name (Mr. jack = מיסטר ג'ק), same street (Ha'Atsmaut Blvd = שד' העצמאות), same city (Bat Yam). House number difference (79 vs 77) is minor and could be due to database errors. Distance of 1490m is large but likely reflects coordinate inaccuracy rather than different businesses, given strong name and street match.",https://maps.google.com/?cid=1525241364351720507&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,6729,verified,llm,פאפאגאיו הרצליה,"השונית 2, הרצליה",32.1653,34.8435,ChIJmUjw8upIHRURhDaCiwKSdSU,Papagaio,"Ha-Shunit St 2, Herzliya, 4655502, Israel",32.1636084,34.7968367,0.300,4396,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,09-956-4000,3.9,2684,Monday: 1:00 – 11:00 PM | Tuesday: 1:00 – 11:00 PM | Wednesday: 1:00 – 11:00 PM | Thursday: 1:00 – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 1:00 – 11:00 PM,yes,places/ChIJmUjw8upIHRURhDaCiwKSdSU/photos/AaVGc3lWOSgGZKxVyJXuCewpEabQztAaaVYynvUOcpsloiQTofwX2Heepk99CG4089BM5N7Icxeyi8tvnBkP1bYFP_Bpl1My60XrI6D4_sR5I53uzZ74iKbnc8rAMzohp8HmoGzG0qp0zgXjLYIWSMJNfS1jz1FODpPVLzRJJBHGwQUhehMXTIQ3VYq18gvMZ-se0H2Oit07b0KWGf3Ut18JUk89KZIDY0HY9iqDf8ESRRJC_Z6gt7RWVsQgiAn6ZI3zTrJufFEMVZg_Cve65aBErWHXcOwCgni7mhFtUHOcGrsYT2ElgHseGttm2PT-mw1_JxfOlUk6SlNd3AjBta6GsO_uLyUZiA7z0UBkV2SBmZrJMavcEIqsNgd8ihAKR0HfqZDrjgBsDF7MXzadPmxmtSrALXWYJyBi86vEiXAt7p754kpjybb7RE3-ezennB5A,פאפאגאיו הרצליה,yes,0.95,"Name matches (פאפאגאיו = Papagaio), street and house number identical (השונית 2 = Ha-Shunit St 2), city matches (הרצליה = Herzliya). Large distance_meters likely due to coordinate error in our database, but address details are clear match.",https://maps.google.com/?cid=2699224091306636932&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJmUjw8upIHR (winner #6032 ""פאפאגאיו"")"
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,6913,verified,llm,קפה זריפה,"הורקניה 8, ירושלים",31.7683,35.2137,ChIJuVSM8ujXAhURLc0gTidwuTw,Zariffa - בית קפה ירושלמי,"Horkanya St 8, Jerusalem, Israel",31.755948999999998,35.2027168,0.300,1722,OPERATIONAL,food,coffee_shop,coffee_shop;breakfast_restaurant;cafe;food_store;store;restaurant;food;point_of_interest;establishment,02-650-0508,4.6,1210,Monday: 8:00 AM – 3:00 PM | Tuesday: 8:00 AM – 3:00 PM | Wednesday: 8:00 AM – 3:00 PM | Thursday: 8:00 AM – 3:00 PM | Friday: 8:00 AM – 1:30 PM | Saturday: Closed | Sunday: 8:00 AM – 3:00 PM,yes,places/ChIJuVSM8ujXAhURLc0gTidwuTw/photos/AaVGc3mjiDh5GsSahmfFnyV43seTJC7zQsq7pO-U8fk533pDHkueQTL-2uT6JaO8KSms1AqxX8RWJrKa-g2C-ehKshLaEY4quYXnFm5zT7QJ9X7Ap7WzXMCNibINLWBRLUDEmqOX8kkOU9mMLFyseiZ7K48El9BzXORxPAnrvUKP6Dbbi0QeCi3iGZyuN1puEZ47V070V0CfWfMYAmWaQwEOgrIbJDh_kboeLyPYrEpXt8uIEH_QPpefqFmzJEjSITBk9O8i2hRYHg1plyIbWhsQPp0VgtH_s4iPP0g3Pw0Qtsz3mpWm-0bPXEGz9tCXZ-hBFaZb9dJleMZAAtcolQQWQa36XMzURXMwiAZuhLDq8vUH-AEwfG5uou4h_mv8EPB_7aqgpLdsMEfZnYWd_bRjz3x8lk7tvnTV_sCFJDwxSTDBoLwA,Zariffa - בית קפה ירושלמי,yes,0.95,"Name matches (Zariffa/זריפה - transliteration), street name matches (Horkanya/הורקניה), house number matches (8), city matches (Jerusalem). Large distance_meters value likely due to coordinate error in our database, not actual location difference. Both are cafes with identical street addresses.",https://maps.google.com/?cid=4375651827083955501&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJuVSM8ujXAh (winner #4951 ""zariffa"")"
