id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution
8015,verified,rules-yes,unique name matches + same city,Café de l'Avenue,"5800 Cavendish Boulevard, Côte Saint-Luc, QC H4W 2T5, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJP2FLcdAbyUwRIsnz3H1nz-k,L'Avenue,"922 Avenue du Mont-Royal E, Montréal, QC H2J 1X1, Canada",45.526695,-73.58027299999999,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=16847798521291852066&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 523-8780,4.6,4888,Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM,yes,places/ChIJP2FLcdAbyUwRIsnz3H1nz-k/photos/AaVGc3kh34fOmal4DX-9FKBPgc6k1TK-eH_Y8T88rLvY5bJzsnOC374WB4sd0iQjMb487kNmvAiNUXk2pB3EUo1-b-qfZb22fIikWMC1AyQY30afrYREmxzCYzhcqS3WIKbuCCCHaf5UxGC2LYOjbM5A2HmVMHyGGh6DhWCnhb2UTh5C1tBB-FTigba49a1EBlxL1okQ89JGdYvvTE8BpDc5WGYDP3Tuy-QZjSBjprejnyTMaTdUkvlxAnAxG_qYQAddMwr1hzTTWR8M9WnTD39gfM_rl-5uEs0ol8zYyKPJmHetrx7n9vaBUW2SmmyDeoUHwQqNu_W0V5DjE1EYephkJsHlpvPR4BrdiRXjO64rYJO_gME3Z08pmwQOXhitmmQRTAkeSqubclHpA5UDinUPjkd3JsXujwQrZoAuqbTy4D7V4Q,Restaurant L'Avenue Mont-Royal
8016,verified,rules-yes,unique name matches + same city,Chanoch's Sushi,"6947 Avenue Wilderton, Montréal, QC H3S 2M4, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJ_xfU77wZyUwRtvzejmHYV64,Chanoch sushi,"6947 Av. Wilderton, Montréal, QC H3S 2M4, Canada",45.513307999999995,-73.6307039,OPERATIONAL,sushi_restaurant,sushi_restaurant;japanese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=12562747599093693622&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 616-3879,4.8,143,Monday: 11:30 AM – 7:30 PM | Tuesday: 11:30 AM – 7:30 PM | Wednesday: 11:30 AM – 7:30 PM | Thursday: 11:30 AM – 7:30 PM | Friday: 11:00 AM – 1:30 PM | Saturday: Closed | Sunday: 12:00 – 6:00 PM,yes,places/ChIJ_xfU77wZyUwRtvzejmHYV64/photos/AaVGc3ndnH_sh6IPQrdVXqWJXeIT4jJD5YVoGSqw1wEBC6EeMsepW0kWRDvQdyFmCZamD0pxmdUFsg_EEvFxqZ3NV_QTJ2D_taPUmi4e65_MDbeHPyBEChh1R7Srcba08-LxvH_q6UgzKnCKlJaP_Cc_N685c3qQAbCJ9U3QeDK8e93Nli-QRrrCdro_ptSkGkjC4IXGTUSO7rA28SW8lUXlstMQQLKs4SQjhHvESO1FuJKCjA5XWlGkkcJ75NZxBduenGynsdM4HpGTgzZ_Zw_-n7gfQpZa2oc1Qn3g8sWTGSnJbEeX4wc85UnjDzpWXv_z4VD1Sng147QWcG6Du68OmEdkQidioZz6HNHc2C8-JFbp1SbLG6CXuVJaxCd9MJSX-b1KNzcSg7Qx5EM8MWrg7jNDBYNj7oSH4EeHGJW3P0QRlw,samuel neuman
8017,verified,rules-yes,unique name matches + same city,Chez Benny Express,"2075 Rue Saint Louis   , Montreal, QC H4M 1P1, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJ6dBOZiMYyUwRpjJ4EpwMlkU,Chez Benny Express,"2159 Rue Saint-Louis, Saint-Laurent, QC H4M 1P1, Canada",45.5011138,-73.6816711,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=5014209099587924646&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 507-2020,4.3,392,Monday: 11:30 AM – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 2:00 PM | Saturday: Closed | Sunday: 11:30 AM – 10:00 PM,yes,places/ChIJ6dBOZiMYyUwRpjJ4EpwMlkU/photos/AaVGc3kxbeJEa48pM480XSPVo-SiPGaSH98DukLGA4HqFqXXmsW8t4GYyhL8gSoqh0ikEAPVb2e4kXkjLMzD6oPNhIkbevcA0upV-nLOjpYLiW46zOIFluBD49fCQPrkpGxCUg8WHZAmm7tIab4oqXbdx6lMmQ4I-FgLH-KgeOgb7CS0Vewqq73bkXfOXEIk57DgTVJr2SGiz_KseC5pmRcMXwDOI8JHjzjlGgxrkQLB3NejMGiPHEgybvfEtOrme3UDOWAKNH87fXRYROaTl-bhWNmUa4WvgielRc_JvhP5NbTiMcB5SAC-wNXl3Kr-frMJ2yjND8ijLu54JKx7zswmun_6WmI67jCpNBFRKBax3LIBFsXhOW8L_kwgztXGtcKIe9ezIvaYDohCwQZdpUfZ3QZtRwO39e9oZGEt-CxeL1JPGiI,Zalman Glassner
8018,verified,rules-yes,unique name matches + same city,Chiyoko,"2113 St-Louis, Montreal, QC",Montreal,Canada,CA,45.5014904,-73.6814336,ChIJh5s4gjkYyUwRBQZkzVHMtSs,CHIYOKO Sushi Bar & Steakhouse,"2113 Rue Saint-Louis, Saint-Laurent, QC H4L 1P1, Canada",45.5015126,-73.6814718,OPERATIONAL,japanese_restaurant,japanese_restaurant;sushi_restaurant;steak_house;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3149648166125831685&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 225-4222,4.3,481,"Monday: 11:00 AM – 3:00 PM, 5:00 – 10:30 PM | Tuesday: 11:00 AM – 3:00 PM, 5:00 – 10:30 PM | Wednesday: 11:00 AM – 3:00 PM, 5:00 – 10:30 PM | Thursday: 11:00 AM – 3:00 PM, 5:00 – 10:30 PM | Friday: 11:00 AM – 3:00 PM | Saturday: Closed | Sunday: 5:00 – 10:00 PM",yes,places/ChIJh5s4gjkYyUwRBQZkzVHMtSs/photos/AaVGc3nlfnpXyB5G24qI94cTbux5vaNVN74ZOTzcfLGZ-rWnQmqNPpyqT9zzmXhsguLgnLnGZ6cFtLl-fkOmafHJPNNaIC0NOCxJPaaPuk8LLpkWhczKuZTA5MKTT1x5pOlihtcsYsyWtyBABAel7if_OC_LGsXXW7LmDqEuleC7V5E4rZclS4zN2RmbYACCLGv-gu5jT53J2Ok2PXru9qvmB24ftEwjdnQ37XJTGv5_yZiVL08lKV4Gz0THRASE3ZgLAg5EKTYIrMvxB8TLgQvI76k2vkdJPGy-xnr-TtKnUukQaBZ-uLOA9ViZe2dJbbXTLyH2p8-RX_aa0cItxfHakP1dSYnC8X7vC6s7TBmhAELUXGd009t5MGEVkpqEVkrOk-65dGEyqyAQFuGjwysBqwQhycbfvjFbvxePmslK25CLdQ,CHIYOKO Sushi Bar & Steakhouse
8019,verified,rules-yes,unique name matches + same city,Chops Resto Bar,"5322 Chemin Queen Mary,, Montréal, QC H3X 1T7, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJ79fsc1cXyUwR_WMMHgoxjYc,Chops Resto Bar,"5322 Ch. Queen Mary, Montréal, QC H3X 1T7, Canada",45.4830578,-73.6292105,OPERATIONAL,steak_house,steak_house;sushi_restaurant;asian_fusion_restaurant;asian_restaurant;fusion_restaurant;bar;japanese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=9767517086360036349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 759-4677,4.2,539,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 4:00 PM | Saturday: Closed | Sunday: 12:00 – 11:00 PM,yes,places/ChIJ79fsc1cXyUwR_WMMHgoxjYc/photos/AaVGc3mS2Ce3Rtaoqax_ZPIcUM6umbM0SYfxvvUE-GeF9SUS47HKDxdr6t4LaGT2BPoL-w2DnA3-MnGctnMrnnZ4qOp5oill5ZASpYYzTrD0ZH935dokIxZV07cJPT2hNbRUWQuf45dxGVicC1gPSCKvlJLnZkYkSscLyfGHD1PF3pJX_Hb5_CoTkl88Eu5eAgnq_1YKFYHdITeMzv0AKzpdHefTWd4Pv-ANj8IHh5D-OXDnrP73VYqqcL5-0IMIgZz1uQDzhk56YDLv4VtFgZr6siJSOZF4zvydiidN3yJ6TKCsClxNror87c7c-szijuNVWaLS9_w6LfJ1w42xYMv6PglAztz_GpFqVOujbx0FIxuWJl4v8L9RFgzlGW6oVAYjZS1Ek26w8ew_taK9m0_P71GQapJWHOdCm2Rol1UVQxzHoQ,Chops 2020 Restobar
8020,verified,rules-yes,unique name matches + same city,City Grill,"5055 Queen Mary Road, Montreal, QC H3W 1G4, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJ47bvXv0ZyUwRAdrFsoPfJ40,City Grill Kosher Mk,"5055 Ch. Queen Mary, Montréal, QC H3W 1X4, Canada",45.4857886,-73.62760089999999,CLOSED_PERMANENTLY,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=10171344040172575233&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 543-5055,4,149,,yes,places/ChIJ47bvXv0ZyUwRAdrFsoPfJ40/photos/AaVGc3mHY33BxpqxM1rp-BTzbLDcBE0jJNrPGeqKPWPB6ZiNrqLjHJu4R8X7cPNznezag-mIhlTYaIUwxitlRc1y160cqsDUjbazB6DUcaeNKEY3A9WxsZ8fw4821JdFj9I1Eaica_LEkS54pH7oXHi2W7Xyg22rqao0uTJ-ybN10BdGL08Gr5ZZvp9ZP3jvtBWUMujGH3ce_Vrf45Fd_Pgt6kaboxPmB3RAkldukdBHKlOFK18ZHLKCIglJ1cgMMGOGWg64fAd9j0j36G4H5BXPFzgp3VvshwQ7fzvbscOqoDbqaxFN3KGPRlze71WGJ56P2vrNJSr1WcUsLInVjh6WE7Q9f3qOsYkH7HeAwmhfgnDk2QXyRf6ZhD3g4xs6FQ3lev7jW513r3NZWaPQsLCDmRwks4-PtTT-j8llxYAsT1y4fWE,Julian
8021,verified,rules-yes,unique name matches + same city,Coco Pralin,"11 Sunnydale, D.D.O., Montreal, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJdSoXx708yUwR_nQ9gcMIMqs,Coco Pralin,"11 Rue Sunnydale, Dollard-des-Ormeaux, QC H9B 1E2, Canada",45.4937477,-73.80589719999999,OPERATIONAL,bakery,bakery;meal_takeaway;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=12335931965101143294&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 685-2626,4.2,46,Monday: 8:00 AM – 5:30 PM | Tuesday: 8:00 AM – 5:30 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 7:00 AM – 3:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJdSoXx708yUwR_nQ9gcMIMqs/photos/AaVGc3kSlc4mV53RcTuEmDMZcEalm5F2qbhwaWocQL15LXNr5zbN3vqiNU7zLdPttVbCGG1g-VxHJIIZkJlJ66nYScMPL6WyHW4dcObZONoMUg-erkLU0x3C38c0rHIsQ0vp1Hg8FP106ht_siNyDpGf7uyCe6UANhG81C9tn_RD-ydL0g-p35W-kXP5Qha8KGbyRd3qjTZddzoOFwCCK3q2VtC4AN1RhVYwWOJB7NpAFUfGR8K2euARYCubvchoqFoI66THd3f39yyImAqpHADz0aRVbf5ZZkaLros0RLcEDgaI3MvbwkLL-tjohSSvkXEKro4xFHz4aAXV8c2Z_ozu90FnLryc5lqjnMDxtBAyD-b5mP9hKHy-InwwXL1bQRK1R7wOnrqc-xhaRcyoaDy4R1JvpjIC3_jUCi2CoTezcptq_Q,Dias K
8022,verified,rules-yes,unique name matches + same city,Deli 365 (take out),"365 Bernard W., Montreal, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJ27gdM3gZyUwRpYt4QnKD0QY,DELI 365,"365 Rue Bernard O, Montréal, QC H2V 4H3, Canada",45.523445599999995,-73.60592369999999,OPERATIONAL,restaurant,hamburger_restaurant;catering_service;salad_shop;sandwich_shop;meal_delivery;food_delivery;deli;meal_takeaway;food_store;american_restaurant;store;service;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=491318361124801445&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 544-3354,4.2,409,Monday: 12:00 – 10:30 PM | Tuesday: 12:00 – 10:30 PM | Wednesday: 12:00 – 10:30 PM | Thursday: 12:00 – 11:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: Closed | Sunday: 1:00 – 10:30 PM,yes,places/ChIJ27gdM3gZyUwRpYt4QnKD0QY/photos/AaVGc3kALs-Dq7ufcqPacGY7mh57O34tZeevU_mIg-Lse2Q6KUflxtp8WBm_6hOX1KizUfU46lREp4_Dh7vX54Xdjtncb6b3z6OC8wDEs1D9YFi5LYk1eVAFvasabf6cD84sO-GwEQWrmVB2r9VxTIXUQgwSMj2QLbebs2divklJdSPziMlcR_HlWF40-nQkpRQRpXy-9q3hVLBIj4kCJ-bPPen3fRctiKsYOgeMdy6pb_zYjM2gRpj9nR6JqpKHbhHlRY4JyGk8GnIU9aEad1JbN2QtArRUX3FuwKFbe5lTAaCu0rEzMFzrG5YEZFvKrf8BwoQpNyhxeniN3O8aJh8yucLmHnSHuCMYOHbIKKDga43s8RTaZY9GIENQ8A4z1f2qWhGdAQb2y7Th3ExPARoPSBsn-m7cIHLQrLxyfUfU_AsWkg,DELI 365 - Smoked Meat / Burgers / Sandwiches - Catering / Traiteur - Kosher Delivery
8023,verified,rules-yes,unique name matches + same city,Deli 770,"5193 Av. de Courtrai Montréal, QC , H3W 3E4, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJc5fdJSQYyUwRkRPLU4mYha0,Deli 770,"5193 Av. de Courtrai, Montréal, QC H3W 3E4, Canada",45.494312,-73.6484945,OPERATIONAL,restaurant,sandwich_shop;deli;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=12503567656047809425&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 335-4770,4.6,320,Monday: 11:30 AM – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 1:00 – 10:30 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 3:30 PM | Saturday: Closed | Sunday: 1:30 – 10:00 PM,yes,places/ChIJc5fdJSQYyUwRkRPLU4mYha0/photos/AaVGc3lD-RSuPY_zXUtuHaPn8FoknMPBCYeuXoTbEh8YOt6hl37cK2mv3kzNfXyd_3LZuKFLnN6NFccM316gL5JXaDMWfMr7LnmQ8wS6_22NEL_6TuGFFvyxf4_fdlhy96B88czrHJLbUlgHGCghn14ubt9smqw86ckmemEybzIS4jsahJuxt4I1BFampj5xktvZ4IqcwWA2B15XNH4jfROShvmHXreglGy5mPQGEco8zt16sNH5gzvLSkB6Vn8_CP69-rxmplqL1qeBa35ghksgVVmy5gU4DT5ALtGCMskJ_7DQRTTrhoqbyY-9IaNzQGTwBg_Qk1LyjvGDyuZ9LXEBRxpcoNKTUNErkz8UNvFjvb_Wom5zXeajXXgZ2aMYALWz-eGQLDfkl3b1J1MK0VY7jv7rOADsKG9g8n6cp1qEPOEBNKfgMC_nbpN7sI7qZ3tB,Deli 770
8024,verified,rules-yes,unique name matches + same city,Deli Boyz,"5800 Cavendish Boulevard, Côte Saint-Luc, QC H4W 2T5, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJWYQ2yHMXyUwRMhWl_P8KAt4,DELI BOYZ - Kosher,"5800 Boul. Cavendish, Côte Saint-Luc, QC H4W 0A9, Canada",45.475525999999995,-73.6658463,OPERATIONAL,restaurant,hamburger_restaurant;chicken_restaurant;sandwich_shop;meal_delivery;food_delivery;deli;food_store;american_restaurant;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15997360920945038642&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 303-2699,4.1,121,Monday: 11:30 AM – 8:30 PM | Tuesday: 11:30 AM – 8:30 PM | Wednesday: 11:30 AM – 8:30 PM | Thursday: 11:30 AM – 8:30 PM | Friday: 11:30 AM – 1:30 PM | Saturday: Closed | Sunday: 11:30 AM – 8:30 PM,yes,places/ChIJWYQ2yHMXyUwRMhWl_P8KAt4/photos/AaVGc3mWyPKQhCh25t7E_t4C7jRqQyinwkdIsLlqpTZ9PmZa2gBKmIncpOVAAs351-jXo7G5O5ZwJUbaDEI-YfMiZdfgAC810PTDOvQjdtmAV7lf8kOSS8hIN0nBFgUkQsZvQXUD9Kv1YDIo31HOaXfdFLg2TWNUVsl78jWuDBpnCh6_RNx0z69UE6v1Z5Rm0aMF5BuT-LHhVu-sHwFAxDrJWXEnEUw9YOqw2yTeGVDxbU_RDH6zcnqrqhXXRjS4x0UNaNNIV8Vs9reDjeoAxzFEoCo34jw75LGt8IF5kE4QOkIil81ZV0ORLJ_pGVDy2FcKpKKRpfnEtFJhDf6XhDU6P7vZSD5h7ME5ZoiYgE0fI210HVNXld3svMzCwZonzgGhG7zmeNnZqbuvuyPhMPqxhh5TMOVDYTt1Z5fx1Q1w7Te-yQ,Rabbi Yisroel Bernath
8025,verified,rules-yes,name + city + street match,District Bagel - Jewish General Hospital,"3755 Chem. de la Côte-Sainte-Catherine,  Montreal, Quebec, H3T 1E2, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJN3D1HwAZyUwRb11d4pEVVEY,District Bagel - JGH,"Côte-Des-Neiges—Notre-Dame-De-Grâce, Montreal, QC H3T 1E2, Canada",45.497493299999995,-73.62921039999999,OPERATIONAL,breakfast_restaurant,breakfast_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=5067699197010861423&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 735-1174,4.4,16,Monday: 6:30 AM – 9:00 PM | Tuesday: 6:30 – 9:00 AM | Wednesday: 6:30 AM – 9:00 PM | Thursday: 6:30 AM – 9:00 PM | Friday: 6:30 AM – 3:00 PM | Saturday: Closed | Sunday: 9:00 AM – 9:00 PM,yes,places/ChIJN3D1HwAZyUwRb11d4pEVVEY/photos/AaVGc3kZv5YyMplMqwvBSgvPPCdHbHCjP7baaY8DuiMD67AVqYyrPjdT_YLT4gag_zzrtN7DFKuB9fdID-tWJqfu-vAGRbJZZHYCMZREfIBEi2c3ntDiVA2hu5PH1HI0MyUfiJMfJnfkg0Lj1cg8EnoKAYmAbTLs350B9KuPOLQXuyQEI1OXJcp1kHa1mFuR60ppaD9AIBvCdpAf8QOojOmxwvHkXoUGwkX0z8XJ8gOH3PHdOCVWb6ld8j5TDNbsrSlf84ZGo3qzt8PRy7wHUENOzLfK2BZX2p4MBYPSPkfsHhLdlzsMb7Sd56yAzfJPxsnl3kLQltYZznpQbT8_xgqftCJPRC-DI8rGZweGq_Fpv6PU6uxqNMiAgLgGScn44k7K3ZgRdWom-KVvHhPWpJcbyjcEScy6FjSNnYM04vdxicL60YhPWRE6U3qK1c38czP1,District Bagel - JGH
8026,verified,rules-yes,unique name matches + same city,District Bagel - Parc,"5679 Park Avenue Montreal, Quebec, H2V 4S8, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJB2yeLagZyUwRw5Z1TFtdoCs,District Bagel - Av du Parc,"5679 Av. du Parc, Montréal, QC H2V 4H2, Canada",45.523270499999995,-73.6041678,OPERATIONAL,breakfast_restaurant,breakfast_restaurant;bagel_shop;bakery;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3143615186610788035&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 735-1174,4.3,286,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 1:00 PM | Saturday: Closed | Sunday: 8:30 AM – 7:00 PM,yes,places/ChIJB2yeLagZyUwRw5Z1TFtdoCs/photos/AaVGc3kVcKAsk7pqI6bDXOWjgmj7Ui26lGKGhiqOhbsScSeS-3hpqkFaIGlFZfCQNcNC599VlZnkIN5Btev4MOaVgKolZozCdnNj0rzK7JXZk77TxGJb5JOh3z8XbHB_xaVF7YDJsRbS_tEpxnBjNvsJl27zrU99gaWAbvCn1yHSstj7ggE6ptVYQXcc4pBnqvJIpM7Bhti3B_V44HBLZjWZBQ0om9fEBNTtTFp0fZXuruUjo9O1woy64sPcl99NH0NA8Cum7BInknhe82wRLPaiu-zXh0-EU5ojTlcJZAvmnKGhmC2eQr_6RCBRx9MsXhseYeLCJtt-C4SnBP5KtGIl-owqw2SX7w2ti5DVtHWgsWgSiBaLG0SmAIqk8ePUexNVGbMpR8pqFUYVhbXEcq2CkUIw1hzqARt3i3sxcHGo8WE5cI4,District Bagel - Av du Parc
8027,verified,rules-yes,unique name matches + same city,District Bagel Lucerne,"709 Lucerne Rd, Mount Royal, QC H3R 2H7, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJXUyqCMYZyUwRT_zjJEOcbkw,District Bagel - Lucerne,"709 Chem. Lucerne, Mont-Royal, QC H3R 2H6, Canada",45.5028948,-73.64486939999999,OPERATIONAL,bagel_shop,bagel_shop;breakfast_restaurant;bakery;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=5507511206516358223&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 735-1174,4.6,683,Monday: 6:30 AM – 5:30 PM | Tuesday: 6:30 AM – 5:30 PM | Wednesday: 6:30 AM – 5:30 PM | Thursday: 6:30 AM – 5:30 PM | Friday: 6:30 AM – 2:00 PM | Saturday: Closed | Sunday: 7:30 AM – 5:30 PM,yes,places/ChIJXUyqCMYZyUwRT_zjJEOcbkw/photos/AaVGc3nEP1hhBdhFSceECanHh7LNp8gfnumC9Q0WOBRcQ3eeT-W1drVA_tRVprqG7DLdIQEN6xTj7zbwd2cSsKlwBpNsBCl1LQkbFZTnOyscHeXcOkSeVSywtr2EU59jpwRC71tWMup2gySFwhbPfpBLdd4D2MJPwGr4TUuatnHBTNivz3tRWEdESjdyc6QgVfnNCpaQQBwGz84KC_-QTLHbf3Zskrc3cKYvKezXU3z-uvMaygQ2POPFB02FBIxgdsJnCLwI-R02LW5mxe4Lo5Jb9QrrT4NxFAJIZyF0hDPbILxs7fvZHDNlV9Y-H3MTR4mGSDLTSNGYWmHQrGa6-uhhoWg18IG0Dn7PfKGOtxax9tar6buUjWYvhDIJCj00Z9_McfWK97OghWo2cahsuf-oWL9B5MSWspRNzrbkPRiWUXtaHg,District Bagel - Lucerne
8028,verified,rules-yes,unique name matches + same city,Farino Pizza and Sweets,"6166 Côte Saint Luc Rd,  Montreal, Quebec , H3X 2H1, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJoYOYNAAXyUwR1WXi-mOQlJI,Farino Pizza,"6166 Chem. de la Côte St Luc, Montréal, QC H3X 2H1, Canada",45.475176700000006,-73.64168289999999,OPERATIONAL,meal_takeaway,meal_takeaway;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=10562225785175958997&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 360-8655,4.7,192,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 9:00 PM,yes,places/ChIJoYOYNAAXyUwR1WXi-mOQlJI/photos/AaVGc3kYPDABvZOlWgBcLZ-9DzgyrDcSkkdYIX6-KcZxTvGcGGAdeU-6tztbHML1VbWoTI-jbaeIgsUM_kwLC1IPKKBRzFCljBNLaSogLx7yYi57hZpUgjpE70V9L2O4tBmIGq5hzhTVAvqmJucGBVv1xqg6iXFwt9CGInuk1FVc-lWt5PcotPvN2dJRzj8O37POCaN6Mp8OW5OSzrOXNvqgp9MgmaihnLIpydNiiKJ93NSAZFl4Fm1Z37Q6mk-uAk1kkevg1zWfIl4WWhV7zoYIX7fAevefXfVoXxDFgZB1hpeYxyauoq9XoSJOusrLU4Qaccm-lBeVILvJCfg2fYL8ShyjHz5zXywaRGntP7fjZRibyJKdlK8omnFIPdvzZqzFjHfubcAtmn0ENkoi1oK-2nonzVE-g8GNnaPsh9stfEtFqg,Farino Pizza
8029,verified,rules-yes,unique name matches + same city,Federation CJA Coffee Shop,"1 Carre Cummings, Montreal, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJh90vpOEZyUwRkhNO11HG58U,Federation CJA,"5151 Chem. de la Côte-Sainte-Catherine, Montréal, QC H3W 1L5, Canada",45.489002199999995,-73.6363234,OPERATIONAL,non_profit_organization,non_profit_organization;association_or_organization;point_of_interest;establishment,https://maps.google.com/?cid=14260584799898833810&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 735-3541,4.4,37,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 2:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJh90vpOEZyUwRkhNO11HG58U/photos/AaVGc3l-bxcT8inktQ1UjIIrzRlD2jrEGUSpah0NJprI-o9UJp3ctuGaiIkdfdPydymZsWMtlgsPRKVBn-SF8AnxIjpF01nPreb9TE0I8ZbH4fB9rD6kDiGlh7dTmmmO9KZxd6cjg6T2qBRQYjW88r6hyzRmxFt2gbZwTJoMX8NzU8u_L2DE8zevvGMxWnNKOX0BqoPOM7XOsILSpoBXoGptPdINVOimUkPBsnuEiygdUQlDk6gsxMdpZX4evN3chuerG_sdnRORap3o5Tn6TcjGFrR0iOI_7VRT1YvDKfKTxlvrQDAWeRJa9ma8jPF_jX8mPwNGflhScfcAFRT_6MX69AtEWlXZHmR9EyV4S6kinxG_bkmlO_zYzRTeEXQKp9ILiXnDzA_n4mvWK1vn85BwijKKXiyOKL6hYI3PGX5a254VjPrL,Ari Weiser
