id,name,action,reason,old_photo_url,old_photo_source,new_photo_url,new_photo_source,new_photo_attribution,google_photo_name
6318,מסעדת אשיז׳ Ashis,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413853/restaurants/google/restaurant_6318_google_800.jpg,google,אוראל חג'ג',places/ChIJxyLK-ubdQUcRmMyAfIqZBkA/photos/AaVGc3l5eLjvUQJotjBPA5dn44B4cOwceFLKPUt8rCpm7UHUVR2yNWbNpJJ1UZA6IZZkO3O99wcsZTFeocBHMQfrFn7PbgB8z4QHPp2aMRjtlKqMJPJ4o-ehvvB_WP4mS-sp0UEfB4neVrVQLhUn9bgRez4BlLtAVrCtK-XwHNxM-A_sXhrxnS0qhamfWf8eu34PYb1lJ5SXloVfLNpOKwINg6czKWHq9mkIYbrif8cjDayoSy51kFIkiyI5EBUVamDcdNeVmM12U8uj-h-Z6kzCywcdkLRT8De9-P-5Bsjn2VliVtRiOXmdoVJ5Nv_xHxeuyOqvVyZDc77ICJWeye_mZvPW5VjNuLeOZtoYpjxpfDGZ7vn7ywKVPfIeRUbV2isYR5UYIaC5Ocf6dvYGGILbhxdN9H7OPzgXPhKByq0-x8PjTA
6319,מסעדת קאצ'אפ Catchup,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413855/restaurants/google/restaurant_6319_google_800.jpg,google,Jonathan Gerber,places/ChIJ26YWRfLdQUcRJFjohXiyv4Y/photos/AaVGc3mRPf1BTfYe7NBs83E665RhJC0lDAe8yd-s9iPBw_XTp-K9etOcMIjqvt2nps9ms5QsCZOZcN79t9XekyhgLQ2L7A0Yy4FgfiBOPirMo3WFJueW9KXXKfxXoLm0LxNZpsjo7drcSPnqYAT1Cz3fK3IyNhpRqr7X0b_Xe3TQJps4YTMxtZlU107IrSwsfcB8s7I5o1zZ-qUgo1INz6SsswTglFpj6bTC0LGXIo10VTEoTDf1CcvL761WI3C1z0u0MIQN02gcWG8zjDZQbliQiYa77qLtOZxYwkdppsx2Owz0-6LqIJuHaN22250Pw0FQT_Q4ttx8e_eE8ecMYnX5QOt3_wTLIw_V8y138BlCulsh4Gi27BBJAf2RtCyAjUfBrTKXWRJsMnhnn_G_g2LmB3s-wu3kcPyNo0ix6Qzw3r3PkA
7358,באגטו מילקי,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413856/restaurants/google/restaurant_7358_google_800.jpg,google,BaGhetto Milky,places/ChIJ1dUtz-JhLxMR646lrcfW_vE/photos/AaVGc3mGpQ9twbQE_GhbvoNgCqHJ1DLjAGj0sCYoQ2JweOmikwbTxPnNz-NEBjM1MkYagoPavtDHOTX-pcMJrsEapWGW5Rc81Tp2cNtfwgJL2ZTEMQLusqHxhB9lD_fDJQr76rBc1qQwBwZwJxCfkgpBAlZkLE4XwNXRf-HnHPeC2vgpO-6_kFBB4DjGag9dGGAa9wXiEo8R9c-zecD-bbXXiVMSA2XkUpjU7hZZ66KBF22WCJh8BuwCq0xziW4YccTdDVYD8cswvx0huRQiio1x2tIsZmht6axhaWfWNbX9Hk_aeJDTbD9Uf5rg3oZ2b0NFK8DGBo4ZZ_qdPk3HY1tV-ePNkrgP0_Ooo88JA4B1k6HRLie-NnEBb-ju7XBGki5XdzJrrqyS_UyusxArKNOH3dCYy8Q0f7SW__c8MiCU0flmAU1L
7359,בלהקרנה,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413858/restaurants/google/restaurant_7359_google_800.jpg,google,BellaCarne Kosher Restaurant,places/ChIJzQT_30tgLxMR_RSwPOBOnwg/photos/AaVGc3npk53dgFuUYqu-SyXL1Vu0N3DOPt2Vwe8ub8CyCmJyKRpYft2UYM8s1TplLbrC9847Zob4ujGn7-zYK6B62mT3Q5EQCE8VArIIRtU6kRZqrwe-wopOfVf-OI3G2ZHEBmEFqX7rJ3H17LHACAf5OXumNocmWyobg5VRSDOKQ3ZwYpsOpRbVxXMcxZKJjpqVvAIuhCqi-j1g71KcSeMNGvYZd1BfeFx6eEEtqoCWisBsoio-FkYgS1JAq3sZRDjB6RBVB3zzjiyeHWK13hXXgGe1KGYt4Tjl_TJDP7qmup1VgRFA2wiJqWdzuwcR7sjbaDP6YWZePeir5NfuPiSGJzvfSHKYVft7C0BgQDNh3aNw890e8qRLYaxXv8kDKtY6o9OedHRATIRLNjYVOGc0Jh4aQeQHXJPYkhF2GsWHbuoNnw
7360,סה פסטה אה פסטה,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413860/restaurants/google/restaurant_7360_google_800.jpg,google,C'è pasta... E pasta!,places/ChIJk9hVxyZgLxMRG--Sa5ZZvYM/photos/AaVGc3kj9wnQWHaKYSPnJV-hQhGF5D3fa6_C7yyzf0xEjzgQD2OFg_m_m2QLDAXohc16uGMmLgIR5QwOMzRZEIcvBUHAV5CTFmSbtpnA8sajWwzPEYWwiY_J-gtdskQ6uD4IWlpxzMGnBa9bODtdB4hs5jQgLbZH-9xKkWO9eT0EVCS_fYpiKJ1KRHCyF6MK06OphnpiYinJXmP8PcFJe-1XUuow3cMzytRO1OlYPQiz0pP64Pp4Wfz9QsebIBFQTE7GqzZ9qwpSMNPUkRhMJgGz8nwkN7w-vPwQt5EIO21isw-e7P-Q3M3nMvqnLUpxgK--FBP3Kk5Znsl1oVs8oMwNF2IUWliVOkJVLauogdsa_7O-4m118CeGuAhEgsinx6Xm8MzmoZiOCgFsSJoaFQMKvrIXN2T1uhcCtjiztfmT45kvDUUx
7363,יטבתה,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413862/restaurants/google/restaurant_7363_google_800.jpg,google,suzy n,places/ChIJL--PHklgLxMRoVGT5rcpets/photos/AaVGc3nDKFYhuykPFCLmB8PwqdjfILVx5PO2po-wS12US78elMEd58YsDtxdqXCCqNZPdAqQTrdCHnYv69oquOUSt_M6anBBzcvOEI8FN1lOhyy6sM8PTP51xZ_LJ7My3a5TCmbrEX_63vFWr1r8xBP18ugJyDCjqZPEkdJgy7oRPRHv_HWO5jOjDKiZoixqSw38-CYRCiyEHvlsKvDjp4Ra22B3Uw9yIh6rG-uHifO0zfU6DZn4WLWuZVRQQ5q49f-DO7UTzmakJXCoaNB5DOS-pZw7gk9-fve5as2w5Uq4Ys3sO1jmUzRZEMn6gagdrnqGeyCigP_IM_Cnx1hW0_MJq4xYtvme84WmMLLtTha4VwLGao1fWPhMr4oDRWfkcXEEuFs2ll-iXvqBdpfImDFLi9qnYt6GkSzIqS0k_9X9Cbam6L3y
7538,B'sari Burger Bar,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413864/restaurants/google/restaurant_7538_google_800.jpg,google,Yehiel M Kalish,places/ChIJNcrRydrPD4gR1G0i1qJbQ30/photos/AaVGc3lo6BZx1BEV6ehuNW-AGy3ArEnTqqbt6hHF1fECWASaGsvCuAMlYtElfvsNbuI52l_Tbo5HzZIA-14dG167mCMdrvht0APh2EnlWbWZhB1gk0_YWBAhLiRrqWPt-2uEyiJh8ama9a__s2T0pLehC3qZ-_-hx3_7fA22YznEMoMh5_HzjGeD6V6oLup05MnKBaqZplaiCzLXkIPi_qpG7T0yxFeH9UQEnYgDqIrP9QIpObjTS8II3Tg61unUCh2YY5aOtWqgglWzZKO4pbkMcpdJiUXtAGIzL3QPfLXCTuZGMJbe4w4B-Q5Rz-lzuvxDcGofavEbEuQdmiJaUa1HllS6vHHO7UzwvJw2Sl6CxZb6x0aL9szGN7K1-5r2VLs2InHzOz0IT6jLQVDaAGPQfX4v2c_ZFsyoU_in3PL2hqEMu6x2CFRqrDgddS8gDGzG
7539,Crunch,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413867/restaurants/google/restaurant_7539_google_800.jpg,google,Yehiel M Kalish,places/ChIJLf25XP3PD4gROvNSl9TY5uw/photos/AaVGc3lEwpdpQShXjIyESAqIpXls2in15sfRvwUBhyQROqhtl5wxFRpcG9Zlfbsra-6YxfggiAHjkML1II2QqPvIoIU3TVoERWNDy2HInvfO2_41juB5zgNi_pPI9Ahpg-w2lnpShn0dvKbUdyTXzt6LIYNXnZd1DY3Gn0YkquXQI3RNbOQZ9zbmWwcUR__CFuuKC8L-YdvaycGTo93HaQctfI8-Xd3s-tgzyuZUogC4AFklVAvo4m57umqJGoJBPGLjX_RkD-BrT45Cr2f0HmgT2OmAeGaxOmMkWN0FvhUkcCaATnPRNgiXTlz2SnR2JzQSAFBg7c740Jo4evw1WRBa1OHsgamwlk7nAUORGhDaBl37yKcr8cPKQUbqucLQqOeFp-h8quDuJVt0ZEOEI2ju42vQSGaIzaKrmwt4I7AI2DFYoHqQFAvMjoQ2OAojhg9K
7542,Dunkin Donuts Skokie,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413868/restaurants/google/restaurant_7542_google_800.jpg,google,You Li,places/ChIJpzXcMpfPD4gRfwu0kdEix_w/photos/AaVGc3nqd3CDGEhOgECHNidEi1tjyGNZYuail2RJodJdEs4tkB2wBqfuc_vM5-dm46fw9Hy945Qm8mz2Yg99Mj5FNRHp2H85prlKMSmnt8YUBeiU3wUnBzRFgJQz8NR2bwPXo9d3BD0yYm3yySCLmwFeWyxUJY404hD1XfUO8DhklWVvjVBBqZ8v5D8KEqeGNWNhjeBuuKItWc2XdTo4vBEJ1EEHBalhjN32ufCzDKO9W25QkiDOoHmzWKUJgW7zzZV-z0xj7ML4U-ra7aQGGRqgtxQD7X_JFWN4IEHMH9zaCcvZJHqnNi22QMnaN8mA9ZDLEPaOUliYNlN-KoI06wyol2A2Cg0Cy6B3DNQko7hjJjKO8K7eu2uyWWyDO3eaht-LsnqRTHDhD1x8RdkJsw2J72qDt-x2DR_kwsjS1RE2YfNuQGjC
7543,Dunkin Donuts/Baskin Robbins,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413870/restaurants/google/restaurant_7543_google_800.jpg,google,Shimon Saphire-Bernstein,places/ChIJ17uoOT3OD4gRXpvJhTO1FhE/photos/AaVGc3li2HOxATQyfcbXgRanDSkJ85pgC4scEX2wZdW1NaurHFkKLBc2QMLOZC8K7iPyX93nJjYp9GAzZhXGtcmO705cs91gzk_er-o8PPdnG1nx9ofT9oFGfLCrO1L9Wl7JgRCFzU6kxMf58Y4bCxOTpNZyRO-oIFquFZLD4AMiWuFtLEsYfBzWcIlH3ljGekmQV1RnsBsyONu8uZdf4-wThpxWR8pvk6TsvhcZmSqko9pNJS8L6iD0NSVmV7v3jRLMMCtcYxyiFGb6_B1QLIPhoWCqqlRW18uSUR8JM7MOleTY1lgLvhnev9O2_pF9OlPv9GHga6Ry8waoVGTUuesaIwF0mhD6PKOWDczShvbXbm4BQOEiCIuv67XTP8tbk942fCbIx2HQFv7n-8V46D93mNUMnwP8rTRYV3fit-E-sqYkI40B
7544,EJ's Pizzeria,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413872/restaurants/google/restaurant_7544_google_800.jpg,google,T Kling,places/ChIJfxi0nmXPD4gRGKLdDDct4JM/photos/AaVGc3nr3oZ90p4cChjCJCAJCB6IFMYvfo-3lXOEZRO_G5_7RuBnac6Hsm7ZmUcNs6vW_aCKG3gjryJUkKI4opogFVv_4WscS3yqO0kLrdAIQor3PYg3fxHpJZjnfqKKF5zMjEJ3WNjSlkZNojRQ6N6nXLNiHsQsXPSMm-1ICFiwTX3Vm8X-IXVlWRkiReXX6f5BzDyHiCibB2x0oCTO_3SC6ZW-UCb_jMl7KRTPHI1ahfTxvWPs_8-u8Udn1sOGOnmGh7QqMqp1sfo2ccH641go-qDxnzt6nDHmMboRk3SAORz3Glx6wGuW0Of0L1zoxbWK1vfWwJtfhVlAQlKkm32L-jB13QK90uRYd1RDlhhHwJ4vUc8JPrhltDM-fYx2BB6CcNZwPxxTIczIrdyYEJ0AmZsJsKFwENI2BZukslZUEqLnh1a6
7545,Emma's Bagel Cafe,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413873/restaurants/google/restaurant_7545_google_800.jpg,google,You Li,places/ChIJ0YuItWTPD4gRokRQ44TQWcU/photos/AaVGc3nLIkoh87r70lXKSgOUFpO6tYGZvwGYBXG7J3S5tiaMbs-jdivLpTZOXj1Df_H0ZgcJOsHpaY2ShBNjCNi3PFXRHoECbGykEv_2gBPzyBE88ZqBWiHbxwF9H9Ie6wbvFAFKxe7Y0GQnDyi27s7Btj7y8Z9Zbmvvh6i2ee9zCGFb-ff2dMbzKjMpIKDAfpkyRbt8HEw5ny_LA4nz1osmU4t5ESFb9H6IVjMaLWR8rVLYYUaYX2nZL52q2PBr3r2CeKhxpqOIalpwu7C4lDTJg9mj71qoT4UoFbJMprqkrmv3dghc82xHoUB4J2XfH7X3l__tTpfbEAxFH_JyZMdrdvFpvWPsuXq_WPEjQivM9S7EqZquZoyBleF-vb8G9emcbkVASzbsxOlmb_QCqdEzmddYQ4kjNq7PVXUZHp8lA0d69a15
7546,Evita Argentinian Steakhouse,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413876/restaurants/google/restaurant_7546_google_800.jpg,google,Michael Pinto,places/ChIJuW3UghbOD4gR5rYoqXVa-zk/photos/AaVGc3nL5q3d_r67wmZzNEDuKvvQcePC96hUg2fP-8VhHyRDIwCRMfZVwZXSXheFmAKJ0U4s3uxO5Iu4dNct8MiWDa1aLdrgCHu8cfz63TFPKQY-D0sFFG5Lj66BRXs8fLQrWfOkXimRx_34sd21Ma_AOsM_rOW4uwFfzhFoQMLz6pyeHcoVeLrI_SH-oCwshx0nVGuBMeNTXY7dqn0dcdQQ2CASeDmFt50sAOXOmmz0PKHE061ASQBKU5OjLKpoB0kXzvAojKUSXZe62LizjVLwX2vxDh0Z-KAVv0Q0yDTQ2yGKTYqcGdZsBaxe-Yt8zeH_sz1-HyIgKSx3W5iphdxhdjvhLR47JuY0Vc5GRzhipReybI3JBml7dXHQmTDAbxtqDC-JfizsOhO6nauqru5o0ope80YXDs0GUJJu7VahnPrJVg
7547,Graeter's Ice Cream,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413878/restaurants/google/restaurant_7547_google_800.jpg,google,Deplorable Rob,places/ChIJG0bkbDDHD4gRIOZiyz7VCbY/photos/AaVGc3knyWHYvo494M1DGJf1nJQisKsZSvQ8mVjfvF8MEiqrYdL8TEFkMzc91D2UpZio5DfKXlj8aCFyzDJh6tmWVeYVJ5F-kAfQCxpxXn7ZfpyCi5Za2Y1e2dvKfbMaSAGIVEFjkPqTXmaO_QJZvQVqtjjpWU-cTZJGJzu4rfnlsQtbUqqsM8FyWBj0zfhMe3t59azpm_zfFyZ9nEPMCH4yb3jUcXXCcDW6MiGVbNz8raylswKEvWdT4hI00IQchEUs00Srli7mmiTdxcWaVb6h-ieyiJyu2KkKqrplu0MQ32o0TRWNRvfC3lft9eL0C7gY_g2l2iL5mrv1WPhF4bcRGyu-vVzbFHdIp-a1j2tnMUw6nFXhgDORbbpXPo6gO2nqExlPo8Rkqxdrg9zfFbLWUBIJKSeUKvu8YVtHKuEo8GSWcA
7548,Gratzia Bakery (Tel Aviv),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783413880/restaurants/google/restaurant_7548_google_800.jpg,google,Najeebullah Amanzai,places/ChIJr1NVRiLOD4gRDaMQdRF8Apw/photos/AaVGc3kNCdcjUkl47qbna4avrkZQc3YPMp8aqnV6JV5HOZLkkhotuBYsDfOkplGPxfo0gSO_1bE4XprvMxUwHjbvIs_Vi3gSqEz9GsTGWZP0E02opc7bQrf9PB8qSBoooVLvaObTu8lHFp7QoWxo6aB_qG-kTAXp0O3t4CUEdyzoIGS9dmu1pBmjnR1e5p7tTW2mpBg_MTSlTFPSLF84leRJHCTVrwxBYzzRIHZ9EkzE7_7eoJ1lh_P5_D8BR3mB6aUyURDhjLrCfKb5RHQABI3_U3tL9rDS7LagJSFAp7znbYrwtJ96kb2OV1ueoQXacrJTSRnqHawY8QOcaJA4PfVNjsZ3Gcrz4lPKlVMMYDVAHa5EtBFDuIwJG9_l7DvKffpP0K2P0OFqJM1wYgVN_-sus4j3o43yMWfZaKPUVf482Nl-3vj8
