id,old_name,old_address,google_name,google_address,place_id,google_rating,google_rating_count,google_phone,google_photo_name
8019,Chops Resto Bar,"5322 Chemin Queen Mary,, Montréal, QC H3X 1T7, Canada",Chops Resto Bar,"5322 Ch. Queen Mary, Montréal, QC H3X 1T7, Canada",ChIJ79fsc1cXyUwR_WMMHgoxjYc,4.2,539,(514) 759-4677,places/ChIJ79fsc1cXyUwR_WMMHgoxjYc/photos/AaVGc3mS2Ce3Rtaoqax_ZPIcUM6umbM0SYfxvvUE-GeF9SUS47HKDxdr6t4LaGT2BPoL-w2DnA3-MnGctnMrnnZ4qOp5oill5ZASpYYzTrD0ZH935dokIxZV07cJPT2hNbRUWQuf45dxGVicC1gPSCKvlJLnZkYkSscLyfGHD1PF3pJX_Hb5_CoTkl88Eu5eAgnq_1YKFYHdITeMzv0AKzpdHefTWd4Pv-ANj8IHh5D-OXDnrP73VYqqcL5-0IMIgZz1uQDzhk56YDLv4VtFgZr6siJSOZF4zvydiidN3yJ6TKCsClxNror87c7c-szijuNVWaLS9_w6LfJ1w42xYMv6PglAztz_GpFqVOujbx0FIxuWJl4v8L9RFgzlGW6oVAYjZS1Ek26w8ew_taK9m0_P71GQapJWHOdCm2Rol1UVQxzHoQ
8020,City Grill,"5055 Queen Mary Road, Montreal, QC H3W 1G4, Canada",City Grill Kosher Mk,"5055 Ch. Queen Mary, Montréal, QC H3W 1X4, Canada",ChIJ47bvXv0ZyUwRAdrFsoPfJ40,4,149,(514) 543-5055,places/ChIJ47bvXv0ZyUwRAdrFsoPfJ40/photos/AaVGc3mHY33BxpqxM1rp-BTzbLDcBE0jJNrPGeqKPWPB6ZiNrqLjHJu4R8X7cPNznezag-mIhlTYaIUwxitlRc1y160cqsDUjbazB6DUcaeNKEY3A9WxsZ8fw4821JdFj9I1Eaica_LEkS54pH7oXHi2W7Xyg22rqao0uTJ-ybN10BdGL08Gr5ZZvp9ZP3jvtBWUMujGH3ce_Vrf45Fd_Pgt6kaboxPmB3RAkldukdBHKlOFK18ZHLKCIglJ1cgMMGOGWg64fAd9j0j36G4H5BXPFzgp3VvshwQ7fzvbscOqoDbqaxFN3KGPRlze71WGJ56P2vrNJSr1WcUsLInVjh6WE7Q9f3qOsYkH7HeAwmhfgnDk2QXyRf6ZhD3g4xs6FQ3lev7jW513r3NZWaPQsLCDmRwks4-PtTT-j8llxYAsT1y4fWE
8021,Coco Pralin,"11 Sunnydale, D.D.O., Montreal, Canada",Coco Pralin,"11 Rue Sunnydale, Dollard-des-Ormeaux, QC H9B 1E2, Canada",ChIJdSoXx708yUwR_nQ9gcMIMqs,4.2,46,(514) 685-2626,places/ChIJdSoXx708yUwR_nQ9gcMIMqs/photos/AaVGc3kSlc4mV53RcTuEmDMZcEalm5F2qbhwaWocQL15LXNr5zbN3vqiNU7zLdPttVbCGG1g-VxHJIIZkJlJ66nYScMPL6WyHW4dcObZONoMUg-erkLU0x3C38c0rHIsQ0vp1Hg8FP106ht_siNyDpGf7uyCe6UANhG81C9tn_RD-ydL0g-p35W-kXP5Qha8KGbyRd3qjTZddzoOFwCCK3q2VtC4AN1RhVYwWOJB7NpAFUfGR8K2euARYCubvchoqFoI66THd3f39yyImAqpHADz0aRVbf5ZZkaLros0RLcEDgaI3MvbwkLL-tjohSSvkXEKro4xFHz4aAXV8c2Z_ozu90FnLryc5lqjnMDxtBAyD-b5mP9hKHy-InwwXL1bQRK1R7wOnrqc-xhaRcyoaDy4R1JvpjIC3_jUCi2CoTezcptq_Q
8022,Deli 365 (take out),"365 Bernard W., Montreal, Canada",DELI 365,"365 Rue Bernard O, Montréal, QC H2V 4H3, Canada",ChIJ27gdM3gZyUwRpYt4QnKD0QY,4.2,409,(514) 544-3354,places/ChIJ27gdM3gZyUwRpYt4QnKD0QY/photos/AaVGc3kALs-Dq7ufcqPacGY7mh57O34tZeevU_mIg-Lse2Q6KUflxtp8WBm_6hOX1KizUfU46lREp4_Dh7vX54Xdjtncb6b3z6OC8wDEs1D9YFi5LYk1eVAFvasabf6cD84sO-GwEQWrmVB2r9VxTIXUQgwSMj2QLbebs2divklJdSPziMlcR_HlWF40-nQkpRQRpXy-9q3hVLBIj4kCJ-bPPen3fRctiKsYOgeMdy6pb_zYjM2gRpj9nR6JqpKHbhHlRY4JyGk8GnIU9aEad1JbN2QtArRUX3FuwKFbe5lTAaCu0rEzMFzrG5YEZFvKrf8BwoQpNyhxeniN3O8aJh8yucLmHnSHuCMYOHbIKKDga43s8RTaZY9GIENQ8A4z1f2qWhGdAQb2y7Th3ExPARoPSBsn-m7cIHLQrLxyfUfU_AsWkg
8023,Deli 770,"5193 Av. de Courtrai Montréal, QC , H3W 3E4, Canada",Deli 770,"5193 Av. de Courtrai, Montréal, QC H3W 3E4, Canada",ChIJc5fdJSQYyUwRkRPLU4mYha0,4.6,320,(514) 335-4770,places/ChIJc5fdJSQYyUwRkRPLU4mYha0/photos/AaVGc3lD-RSuPY_zXUtuHaPn8FoknMPBCYeuXoTbEh8YOt6hl37cK2mv3kzNfXyd_3LZuKFLnN6NFccM316gL5JXaDMWfMr7LnmQ8wS6_22NEL_6TuGFFvyxf4_fdlhy96B88czrHJLbUlgHGCghn14ubt9smqw86ckmemEybzIS4jsahJuxt4I1BFampj5xktvZ4IqcwWA2B15XNH4jfROShvmHXreglGy5mPQGEco8zt16sNH5gzvLSkB6Vn8_CP69-rxmplqL1qeBa35ghksgVVmy5gU4DT5ALtGCMskJ_7DQRTTrhoqbyY-9IaNzQGTwBg_Qk1LyjvGDyuZ9LXEBRxpcoNKTUNErkz8UNvFjvb_Wom5zXeajXXgZ2aMYALWz-eGQLDfkl3b1J1MK0VY7jv7rOADsKG9g8n6cp1qEPOEBNKfgMC_nbpN7sI7qZ3tB
8024,Deli Boyz,"5800 Cavendish Boulevard, Côte Saint-Luc, QC H4W 2T5, Canada",DELI BOYZ - Kosher,"5800 Boul. Cavendish, Côte Saint-Luc, QC H4W 0A9, Canada",ChIJWYQ2yHMXyUwRMhWl_P8KAt4,4.1,121,(514) 303-2699,places/ChIJWYQ2yHMXyUwRMhWl_P8KAt4/photos/AaVGc3mWyPKQhCh25t7E_t4C7jRqQyinwkdIsLlqpTZ9PmZa2gBKmIncpOVAAs351-jXo7G5O5ZwJUbaDEI-YfMiZdfgAC810PTDOvQjdtmAV7lf8kOSS8hIN0nBFgUkQsZvQXUD9Kv1YDIo31HOaXfdFLg2TWNUVsl78jWuDBpnCh6_RNx0z69UE6v1Z5Rm0aMF5BuT-LHhVu-sHwFAxDrJWXEnEUw9YOqw2yTeGVDxbU_RDH6zcnqrqhXXRjS4x0UNaNNIV8Vs9reDjeoAxzFEoCo34jw75LGt8IF5kE4QOkIil81ZV0ORLJ_pGVDy2FcKpKKRpfnEtFJhDf6XhDU6P7vZSD5h7ME5ZoiYgE0fI210HVNXld3svMzCwZonzgGhG7zmeNnZqbuvuyPhMPqxhh5TMOVDYTt1Z5fx1Q1w7Te-yQ
8025,District Bagel - Jewish General Hospital,"3755 Chem. de la Côte-Sainte-Catherine,  Montreal, Quebec, H3T 1E2, Canada",District Bagel - JGH,"Côte-Des-Neiges—Notre-Dame-De-Grâce, Montreal, QC H3T 1E2, Canada",ChIJN3D1HwAZyUwRb11d4pEVVEY,4.4,16,(514) 735-1174,places/ChIJN3D1HwAZyUwRb11d4pEVVEY/photos/AaVGc3kZv5YyMplMqwvBSgvPPCdHbHCjP7baaY8DuiMD67AVqYyrPjdT_YLT4gag_zzrtN7DFKuB9fdID-tWJqfu-vAGRbJZZHYCMZREfIBEi2c3ntDiVA2hu5PH1HI0MyUfiJMfJnfkg0Lj1cg8EnoKAYmAbTLs350B9KuPOLQXuyQEI1OXJcp1kHa1mFuR60ppaD9AIBvCdpAf8QOojOmxwvHkXoUGwkX0z8XJ8gOH3PHdOCVWb6ld8j5TDNbsrSlf84ZGo3qzt8PRy7wHUENOzLfK2BZX2p4MBYPSPkfsHhLdlzsMb7Sd56yAzfJPxsnl3kLQltYZznpQbT8_xgqftCJPRC-DI8rGZweGq_Fpv6PU6uxqNMiAgLgGScn44k7K3ZgRdWom-KVvHhPWpJcbyjcEScy6FjSNnYM04vdxicL60YhPWRE6U3qK1c38czP1
8026,District Bagel - Parc,"5679 Park Avenue Montreal, Quebec, H2V 4S8, Canada",District Bagel - Av du Parc,"5679 Av. du Parc, Montréal, QC H2V 4H2, Canada",ChIJB2yeLagZyUwRw5Z1TFtdoCs,4.3,286,(514) 735-1174,places/ChIJB2yeLagZyUwRw5Z1TFtdoCs/photos/AaVGc3kVcKAsk7pqI6bDXOWjgmj7Ui26lGKGhiqOhbsScSeS-3hpqkFaIGlFZfCQNcNC599VlZnkIN5Btev4MOaVgKolZozCdnNj0rzK7JXZk77TxGJb5JOh3z8XbHB_xaVF7YDJsRbS_tEpxnBjNvsJl27zrU99gaWAbvCn1yHSstj7ggE6ptVYQXcc4pBnqvJIpM7Bhti3B_V44HBLZjWZBQ0om9fEBNTtTFp0fZXuruUjo9O1woy64sPcl99NH0NA8Cum7BInknhe82wRLPaiu-zXh0-EU5ojTlcJZAvmnKGhmC2eQr_6RCBRx9MsXhseYeLCJtt-C4SnBP5KtGIl-owqw2SX7w2ti5DVtHWgsWgSiBaLG0SmAIqk8ePUexNVGbMpR8pqFUYVhbXEcq2CkUIw1hzqARt3i3sxcHGo8WE5cI4
8027,District Bagel Lucerne,"709 Lucerne Rd, Mount Royal, QC H3R 2H7, Canada",District Bagel - Lucerne,"709 Chem. Lucerne, Mont-Royal, QC H3R 2H6, Canada",ChIJXUyqCMYZyUwRT_zjJEOcbkw,4.6,683,(514) 735-1174,places/ChIJXUyqCMYZyUwRT_zjJEOcbkw/photos/AaVGc3nEP1hhBdhFSceECanHh7LNp8gfnumC9Q0WOBRcQ3eeT-W1drVA_tRVprqG7DLdIQEN6xTj7zbwd2cSsKlwBpNsBCl1LQkbFZTnOyscHeXcOkSeVSywtr2EU59jpwRC71tWMup2gySFwhbPfpBLdd4D2MJPwGr4TUuatnHBTNivz3tRWEdESjdyc6QgVfnNCpaQQBwGz84KC_-QTLHbf3Zskrc3cKYvKezXU3z-uvMaygQ2POPFB02FBIxgdsJnCLwI-R02LW5mxe4Lo5Jb9QrrT4NxFAJIZyF0hDPbILxs7fvZHDNlV9Y-H3MTR4mGSDLTSNGYWmHQrGa6-uhhoWg18IG0Dn7PfKGOtxax9tar6buUjWYvhDIJCj00Z9_McfWK97OghWo2cahsuf-oWL9B5MSWspRNzrbkPRiWUXtaHg
8028,Farino Pizza and Sweets,"6166 Côte Saint Luc Rd,  Montreal, Quebec , H3X 2H1, Canada",Farino Pizza,"6166 Chem. de la Côte St Luc, Montréal, QC H3X 2H1, Canada",ChIJoYOYNAAXyUwR1WXi-mOQlJI,4.7,192,(514) 360-8655,places/ChIJoYOYNAAXyUwR1WXi-mOQlJI/photos/AaVGc3kYPDABvZOlWgBcLZ-9DzgyrDcSkkdYIX6-KcZxTvGcGGAdeU-6tztbHML1VbWoTI-jbaeIgsUM_kwLC1IPKKBRzFCljBNLaSogLx7yYi57hZpUgjpE70V9L2O4tBmIGq5hzhTVAvqmJucGBVv1xqg6iXFwt9CGInuk1FVc-lWt5PcotPvN2dJRzj8O37POCaN6Mp8OW5OSzrOXNvqgp9MgmaihnLIpydNiiKJ93NSAZFl4Fm1Z37Q6mk-uAk1kkevg1zWfIl4WWhV7zoYIX7fAevefXfVoXxDFgZB1hpeYxyauoq9XoSJOusrLU4Qaccm-lBeVILvJCfg2fYL8ShyjHz5zXywaRGntP7fjZRibyJKdlK8omnFIPdvzZqzFjHfubcAtmn0ENkoi1oK-2nonzVE-g8GNnaPsh9stfEtFqg
8029,Federation CJA Coffee Shop,"1 Carre Cummings, Montreal, Canada",Federation CJA,"5151 Chem. de la Côte-Sainte-Catherine, Montréal, QC H3W 1L5, Canada",ChIJh90vpOEZyUwRkhNO11HG58U,4.4,37,(514) 735-3541,places/ChIJh90vpOEZyUwRkhNO11HG58U/photos/AaVGc3l-bxcT8inktQ1UjIIrzRlD2jrEGUSpah0NJprI-o9UJp3ctuGaiIkdfdPydymZsWMtlgsPRKVBn-SF8AnxIjpF01nPreb9TE0I8ZbH4fB9rD6kDiGlh7dTmmmO9KZxd6cjg6T2qBRQYjW88r6hyzRmxFt2gbZwTJoMX8NzU8u_L2DE8zevvGMxWnNKOX0BqoPOM7XOsILSpoBXoGptPdINVOimUkPBsnuEiygdUQlDk6gsxMdpZX4evN3chuerG_sdnRORap3o5Tn6TcjGFrR0iOI_7VRT1YvDKfKTxlvrQDAWeRJa9ma8jPF_jX8mPwNGflhScfcAFRT_6MX69AtEWlXZHmR9EyV4S6kinxG_bkmlO_zYzRTeEXQKp9ILiXnDzA_n4mvWK1vn85BwijKKXiyOKL6hYI3PGX5a254VjPrL
8030,Gare 18,"5767 Legare Street, Montreal, QC H3T 1E4, Canada",Gare Centrale,"895 Rue De la Gauchetière O, Montréal, QC H3B 4G1, Canada",ChIJH9C8sFwayUwRDNpvTW-PbDE,4.3,1579,(888) 842-7245,places/ChIJH9C8sFwayUwRDNpvTW-PbDE/photos/AaVGc3ngMW-9RqFs8GTrE52gOv0SPWdpyFwsc1PEwMq2J48WNxosdeAMUAq9HB-mFP5uR9w1JatUxUbqcAA0phyq0EIw-Vd6Cthb5GFrf1gU15SOUC-3RwHmTOHHXtJ2nn4ok0ylqWLrKB3QzCjGzXlXBf8We012HxPGy-cexvdJQRxZnsicGLebR_yR_ciL6-iJ99pm3NHPJPul8IgkPS4rNzyZETBmQmXnPD6EX_3Xzg0htzmQNFpxPlvR1BxHoYAwY6YvTiSOQ5HaF1MZnl-R5bcvWNTKHsFwH0-7o8QTVLPC8ji6va-yIzasC4eckK53bNSXDj14Hey-LSC07PurND1qGtYZBqbH54FqrRcLsO-ZKd3a1xVA8tv4fEGKtEPAFjHY-l8zSi8YBisdQmYiDEOE42FjcSsneYiIhJVkqI2z5V0
8031,Jojo's Pizza,"2020 West Broadway, Montreal, Quebec, Canada",Jojo pizza,"355 Rue Bernard O, Montréal, QC H2V 1T6, Canada",ChIJARz1VnEZyUwR5sDeAwvMySc,4.5,119,(514) 975-2770,places/ChIJARz1VnEZyUwR5sDeAwvMySc/photos/AaVGc3nce79gkxTiFptbXTsfKU1E78rghezdqRfeAiS_arCJlGk2M8EbqXG4Yxe_-gC7X76zurpto2M1JC2uxpWdO5YNIE5y2EBycJUVkUWlCU8kaFy2h9Amawo-ILZatyM6lnJvg8WqI2jk3ZlWwUPpkFEXcXBLZkrKNCpj67NXTNIKqG9hIdo9W2yiYJQJhgjBqLVzCXBx8zONlUFN3nT2ckIjCOVVQC22t1lsgmoKhqrP841CepbTmVcWr1dwEwkZnZE-j3T1UTWE4115euasoRsBw5qifz-mX4XSr_k0el_26PO0HUrpCDsNCIzJgjL_BEMJFOvsmX30CPbgBVdaEYdTWOGBpfVL9KQ3QePtMtQvRvwkeVxtNZZoGvvIzI1f187k55x-NXSJymu0Wwq3_5bicZLkdZLYKATsT-6XpdgKYhDn6yrrolwMc8Z25PyY
