id,old_name,old_address,google_name,google_address,place_id,google_rating,google_rating_count,google_phone,google_photo_name
7550,Hamachi Sushi Bar,"2801 Howard St, Chicago, IL 60645, USA",Hamachi Sushi Bar,"2801 W Howard St, Chicago, IL 60645, USA",ChIJT8glttXPD4gRi905Xw3r1xg,4.5,396,(773) 293-6904,places/ChIJT8glttXPD4gRi905Xw3r1xg/photos/AaVGc3ltfnaJeNtTwZiWjuXcV_edjAz71SvqtFcmRDHVQngjxG0AwrEDnWQ1VbEma-dIkLO1PpBEDYy7sGXLndTOvKlqpNQLaLHh7aWl8w8uLoQCsajPjribKC4kBSnxXYppv0TkZBgDZeBxD4sDExTiqFtyWTMjZHP9AOzRPQ7SPrmnkJi3S-YPXLOdNXLboSH14bOE47fmZHUtqa2US6RaVNBznJ0lT34tg043Kc3A-HcRVM6Dk3TijTdhvxqyJonPRQolEJi4q3hu79l3i6pKAFR_TwSvtQ05Hx_cZurVdIZNC4eYxNbR03Y5McHiqmn1pr2ubZUdmjsPBFXCkYOX0vagXoi3faQaV68K3W2MsvRZhqGQR86o4RLimghu3LRStIkREZiFVSgPJECJKOw11VwDEADlUCwEjn2S0xEHLlf96rHH
7551,Ken's Diner and Grill (Kens Diner),"3353 West Dempster Street Skokie, Skokie, 60076, Illinois",Ken's Diner & Grill,"3353 Dempster St, Skokie, IL 60076, USA",ChIJ9QrPB-zPD4gRL4jWjaH5cw0,4.8,817,(847) 679-2850,places/ChIJ9QrPB-zPD4gRL4jWjaH5cw0/photos/AaVGc3mpT0k5cdp5lBQyTAFiwCXKEtcGyjtCAWxInOu--x9mbfaC2fdwsBK8OvFN8siUMa_30BpZG2--6bp9RGHDRMKjBtkOA_TB6sUI6oZO3RPRBdmSZK1qnfhs04vgS4xuQzZA_BZTGhPBCMoLRAQ_fYR_CCXOZMlxE_ItWkfNFW5pkOUzMiZdbKBDS6J0FHtbLT7VbymgZOzLvnVTiKsHK2RPOWYh3TdkoCQ6NcSTY4BFKzSVfnEA7aAXBCGaClGW9urEqmuJtxSFhE1wwq13v5eYshxpIm8LpfazGI8cxA-b0LaJrtehN8DtazuA2I_7JQibXj3LtBU69vbwZt9jzBRMVwYIp8RpEgBKWI-ZUq3VFdebUG_mYhAdJe9wuKVEfFuN32hJHDwqfAU_Q0tOjjlACuUlrokPCmBhBKpLBEuy8w
7552,KoseherstandZ LLC at Wrigley Field,"1060 W Addison Street, Chicago, IL, 60613, USA",Wrigley Field,"1060 W Addison St, Chicago, IL 60613, USA",ChIJId-a5bLTD4gRRtbdduE-6hw,4.8,35617,(800) 843-2827,places/ChIJId-a5bLTD4gRRtbdduE-6hw/photos/AaVGc3k00zC6-LRcjusO_ZFaFPl3bOlkZ3ASE6NjOrIGEE93fpN4FyL2xKW3xhjbSrAerS7xU59QxWZHpfEHGnLKewtW1wkXh6NhpdobjZ8MtHoByzk0l5QeoLhiDILkKZL4FRQHigP0F4f-K2fs_uyjCWWPK0AnGiwjbcZoJIt_Kz--mcn7NQmVab7L0lRlsftdvbJz41NRovZrefM4e0v66JiUPJdr_pv8jAEPkWjnNmX3PQ9xt4NtpiUs1ULcULM3kmc2Ks9Qg8URl8k3Y81NkUBydXgZsqy91-uDeFPSXDjjB_eTzdrnVRdGb6R9JFs_nqtpMrA_Nk46G02rFTShpfu52l7UskmbsqyouDLlNNWNlxiOO1U2O2uWwrCIEcz-jy5bBrPsBvFd4KaYYQGFfoU_-fV_V1DOIKhpJ0SmhZ33s91f281vM8A-0ok3idiz
7554,Main Pizza Chalavi,"2727 West Howard, Chicago, IL, 60645, USA",Main Pizza Chalavi,"2727 W Howard St, Chicago, IL 60645, USA",ChIJj9qgFCzOD4gRnwbBwXYB2uA,4.4,393,(773) 338-9640,places/ChIJj9qgFCzOD4gRnwbBwXYB2uA/photos/AaVGc3kGs5TSdGbi7AOW7_40hfq3vq6c-p414GzEYEncfd5lmZmeUcwPbkXHP74SFQ3SUpPGykHurN5JXvaPs8VgEQmcBE50DUx2i4Qf5l2WWVaJk_5K7jXiaX9L5aWaDhfETnWri-YEjsPdMXDRI1XXekznTwvJS0FIp22qL_5-72pHurXchkkpI-D-jhpNsHRDsCEG-nwHzH8N6QYG1pZ4fKd4Iy-8M1KfFv-a6vVzLR8Z9mA1BhayHBAW-V3Nb6p5fq_85VXsTB4oN37U5SclaWtEYuc7hnqv8tfJ6UTaxVag4lM936mm0TiaZ81yjNiQIOh0_mZB6JvshymIR1vyUCcd49RA4MQjD8ZudNUW1kVBmC-H7DL8pD5hW581UnDb_kBUUGq8kwuLhZdktm5myCZV6nPirPAaUqHuEVGdI5k
7555,Milt's BBQ For the Perplexed,"3411 N Broadway St, Chicago, IL 60657, USA",Milt's Barbecue for the Perplexed,"3411 N Broadway, Chicago, IL 60657, USA",ChIJ_6AJ6aTTD4gR9j7OU5KU_Cs,4.5,714,(773) 661-6384,places/ChIJ_6AJ6aTTD4gR9j7OU5KU_Cs/photos/AaVGc3nNkYycKWQQVVDttTb_80PJ7-7HEH_S0DdIQ3PafKxMEiv0uZjIhYKS-6UJNhWLyY7NxZnMjtZNV_MxGiDWhwp_EvWA79MRRSr4EhA7ttvzvLLAxRJZC2h2l8k3iENcoOUS1Jb8HzXrUjDOyLee3DOWp9DWvuEXSCqjTFrAeo0CHED64FfSPVNbiprq3JSuVEEMwib-dzhXsz0rRf0vmc8QeCbv1biIZJlNZaDCGJ0MQIRqynjNfpP4j4wIphf2ahf0JCP7jxyqpzZTY4Qv2z_-iMT_coRt6J0YrhonDKQ87zAV2PwG2gPcBFpU1qDgkk0Coos9dFLv-na5C-hmFyRbG-Y7h-HeL6oj0g5ScyDXk9fIPd9mqcGQt3l6qh_ci-tO9whqmXacmFKw09nT0S4ZNCCwzVPYoPsoMJxEmGYREXq4
7556,Nuovo Chicago,"3750 W Devon Ave, Lincolnwood, IL, 60712, USA",Nuovo Chicago,"3750 W Devon Ave, Lincolnwood, IL 60712, USA",ChIJfePVOlXPD4gRP1UrQqWY53M,4.7,469,(847) 213-1026,places/ChIJfePVOlXPD4gRP1UrQqWY53M/photos/AaVGc3lTZQFEQjHqfo3pU9kW3F8Uur4weBaJCZ0cydf7LcTF8zbru4KYN7JpBOkNHxl5PHh0vDqObXXqOheSKST4dMMELjEg5d--0sSt8G-TtApX6tOmc4f9e6UriJDGEDAb_FEESnR3ITO02RdVPS4ByT5LtEKudexA2U6uQ53hl3zsNp412DgVwK5WH8KpprLGmdjYqEdgeMe_yZlG574rfir2z4qzJdFzeGJG9j5b_7OeoQroREbU11yfIyWSHupCrzcFW_qeuqpQ4r5j_duXaD_OpTB5APchc-eoqpD_kDJbN2Rcc5NSa41u1lYksv8dilT2RkLuF2R90zy4WTtl45UBhWfOh3qog7y-d-RptAC4jTZMipkfCAYQ5BhvORthW4Qe6kOgrweAuyvVxOT3QyjFLTvkKYMbGZBrws8XLeNgEQ
7557,Nut & Candy,"3745 Dempster, Skokie, IL , 60076, USA","Superior Nut & Candy Co., Inc.","1111 W 40th St, Chicago, IL 60609, USA",ChIJ2SQl-issDogR4Luy0rV1KoY,4.6,184,(773) 254-7900,places/ChIJ2SQl-issDogR4Luy0rV1KoY/photos/AaVGc3mZlyx01W-pp5YMlLnN0abD8IptPX3xkFLiENbtDKm4nhUQPbl7gOwwVri1wXVdFYZSIZVyGMzCavplUZZUrsxYWy0h2mTY6r60ZqfcQJmZKDUCF6WHSeOxYMlBpipDhfQ9MtPaPOt9VUqVpiYIuU7nTGe-mcH02fDS9fPz5-qrxvYHPD6FPv55k43uVvgBUfPfXuvVLl3ur5ftT0xYD-x4ZVmh1EDGwP1RuFbjxK4RM0GVGi7HELz8cXGpGfG9n_XoP4us2IrtfGY6_-YFz-hlvI_zp40JeBhwwQC8pYxm_JvOn2wC_YNQ3c38xhOCAJtj9Vn8xnYRiyh2s2fyTB8CC8O1-C5XXCsy7pDsTkNgvfR3MAHYDxR5dp0LSP-So_qvW-0TfLsjc1BNg6Q8Bs6LQjs8pT5bxVYcxeDD2x1C34CR
7558,Rita's Ices of West Ridge,"5940 North Lincoln Avenue, Chicago, IL, 60659 , USA",Rita's Italian Ice & Frozen Custard,"5940 N Lincoln Ave, Chicago, IL 60659, USA",ChIJm98En4HPD4gRqrn9VFFc150,4.4,215,(773) 234-2515,places/ChIJm98En4HPD4gRqrn9VFFc150/photos/AaVGc3lHKFmddTBeP2lxhswrLrk0ZlydDu5piYLaQpzVMwHn7Y5J2Zz47HDGPQQ9lgss65EBbmviwAUFn2cEYtfVJhzT9zoo_s1dRZkxcxOfiN4ARqt4bqQ9rodXGZIA0KhGcl8ZEjt9cLoXDiAUaN4_EG3j3bYelPyhv7q2J4pmXaNeFN56_ugJZzFRYDJkH7uWFKjPhG9iKRw0ysIjZXt5Yg1VXz02T8CuU53dNNZzSeNPxlb188bXobtT3Uu5iEcUf-Y4y3cTqtD8tmlSxm1p2ehZbD2pmPI-RixigMMrf8m2yDoEWuea4JMeMd6A8zxcnc6eWD8r8WYD71gr5VpOqCAgTetqXSHTQl8Ao93L_5y1Cp4QI_b54ZxNBO-Y4_Nsq21ztyVCUW25blTHRQxU5zd6nJKRvFYlwpXswMNISjvykw
7559,Rita's Italian Ice of Park Ridge,"157 N Northwest Highway,  Park Ridge, IL, 60068, USA",Rita's Italian Ice & Frozen Custard,"157 N Northwest Hwy, Park Ridge, IL 60068, USA",ChIJu0cyYUrJD4gRbEZa4ouhsG8,4.7,140,(847) 696-7189,places/ChIJu0cyYUrJD4gRbEZa4ouhsG8/photos/AaVGc3mH3gjHyBNoS8ZfSviEYtcHWLBQCbIgodsIxfPEWgkQYVrnCG_Fn5AUDFzCy4APcK_anQS6SuPgLGPydmOzCoYVKEAC8zxLj-pQGu4sDjTos8Wc9MspeQDee1l38tiWnr3OCGKxHJLE8KZF9L3lMy1hYCqFp33wkU6YCnFGWmM5gcPLvTX1ctDRsfI89B5MDUZd5TucQs0g865t3dUEtGaIIzRJAVI2Yydx5ECfOJpyuGDVrD4i_X8WEnqxPXJN_3jNqczzTAoOE96O10pBl9SCkuEGS2L5LguMnLQIM7dJ3Lfr5TmwYR47WXQ7buQzarZutOOuS5bgaHLxALEzjRE6FBzblHmQTDU-9Ilr3PSWZ-BkZGOPt7rZi2QCU1kZvDRHrZrat8Q76Hol5LjCBb8pxodxUBrQMBv7O-fmM_8
7560,Rocket Slice,"3918 West Touhy Avenue, Lincolnwood, IL, 60712, USA",Rocket Slice Pizza,"3918 W Touhy Ave, Lincolnwood, IL 60712, USA",ChIJEzfYVVzPD4gRhOZU5dkjS1o,4.7,589,(872) 327-4992,places/ChIJEzfYVVzPD4gRhOZU5dkjS1o/photos/AaVGc3kHR9lgCY0FvJ3tXqOKFhNlTLzoV9J1SAIBYMotewg0AV5W4YmB4Q94B9ulJOKo5y7tgVh2iERxGkfqIrxjDHCuAFBOF5dZRgN0PiYL_I2KreanqsjskvgPrQtKrz_dhBjF63JPqXWjL591PBmhwy3ysRJ-HWGGu5fCzqxqPrp3R6Dm5LwzgSyLsiMIisWTY2D9T2b1YE9tO52FQHOTwqjGQpn01TIiwBANDBT6pSZ1QGCiCaD-zCFM9nQwWfwjOPL36Rvfucn4rmUj6CfG2o78X6jwUvIEtO5GyfQbVo9dl4Fw1GClUskvsH_PCEjdAJ2oM4eXjhM4_LcGdircf569jVo_z_grNtAus2aW_TZMaq4oUcatnJ7X_y3F9BbyQm2WAxtmTk7SIW92bEuK8V1Egq86adHDjPJ_8y4KGDNQ9i2a
7561,Sandwich Club,"4507 W. Oakton, Skokie, 60076, IL",Sandwich Club,"4507 Oakton St, Skokie, IL 60076, USA",ChIJeS5eIAbPD4gRCP1X2-0FbdY,4.6,275,(847) 677-6020,places/ChIJeS5eIAbPD4gRCP1X2-0FbdY/photos/AaVGc3lKF_F5ZSnG0E0mnrssAFA5Jofh9XcMlCfZe-_CWmMrC2ftup_GnABUSHLOyHH9hOltrcxnoVwpUzohX4vIvE3brm_BAbv_O8GQui6erJc8caO8Mft4ZMajFQmAVOeybC2u_tKXgzmcm-ky2rfmy2WD2lTPIHpNL5e43F2wuqAi6XdOeZDW-aMNsmf6eKMn0JTRpoz-9h0Zf5JWF4FvXha8DtKxQWFixD-9ckFpbBwC8BsbBfemDX8Wtj9aDVYYNUavAsV0V96AfHsq5L3nuHdntE7mEvBvqYbWfL57gO4ugexsjSjMzpBTlzLmxtlYDLsKrD4PwmEMwHFlgpOCrlxwin-05W6ZdAq1BFZDayXSxhHccRzTA5hjLhVB_f623iNcy6Y-Jis94kDmZ9E-tswVeFB1iHD1MDE_XYuSQSKDxTGY
7563,Sarah's Tent Kosher Market,"4020 Oakton St, Skokie, IL, 60076, United States",Sarah's Tent Kosher Market,"4020 Oakton St, Skokie, IL 60076, USA",ChIJ4fGvfKXPD4gRX8B1uK_JTtY,4.5,708,(847) 674-8008,places/ChIJ4fGvfKXPD4gRX8B1uK_JTtY/photos/AaVGc3kMO4LqyhCmh0DHmk7mafDnxHBXsUOF0oWYyERUD8DS8i48B-4eM8s3QbJOJQaefGhB6U3PCrDO2HrDfA2lLq0SeaEb2exsuI_EK0iRz67t-5p_FLD-4TBnVRjuiK2_fkMTjxgckpj-Hz3iUr5pdllfYLWbNHllaOhB7WPL336CijP66x1PLaELF6bLCC6OJg1eYvlBK9qwNzt64_8B2V7ZrdAwgvXfGWGv4LhU2xWYmi9PUKqenY7KiDpF1ITHsx9oo3HAOPOHjvPPV005Zq2nFOPyK0RrDneaXW7w2KLXmMaBykaY__WHXUDzS8jSKPEba-xSpTiEWgvPhDTwEk51ng3ctjC2QcaTPFvn2rhh8ZhuhQtKs-oH5ynIf8iNZcnUrTOniHoP_zvcJJKae5FjF6IIzo9zEdpwei0BRk5wcw
7564,Shallots Bistro,"7016 Carpenter Rd Skokie, IL, 60077, United States",Shallots Bistro,"7016 Carpenter Rd, Skokie, IL 60077, USA",ChIJj6o5YtvOD4gRcwPCCl1Z9L0,4.6,639,(847) 677-3463,places/ChIJj6o5YtvOD4gRcwPCCl1Z9L0/photos/AaVGc3l18CPlRamxEjKsBIEjoJZ1ZXJqj9nwh8JKnj6RPHTBAC-Tjn6sKWCURqTeZ5OGfkfs-bSIkPUXItIKMxYJnP3XHRjLNoe-T2hnHrBZGpJENhvaPHYPCIYOFFMz3xRykAUqd1SJSuBcYdo0ouCZrMbXzmUuqC-yOFhdOy0MWWYO7RcezUILesM5AyJeVbnv4zvE2fJJM1I38PQltHTsMKp-MRDEPudOCToQe4I4d5ssLNbY4qf8JA7BWak5MGvsPVDsojkrvKP7d6cJMQaod1JRkY_eWhsP3x4uTBkan2qzXGwq2p0eEhT3-U_vp9Gl4UKVK0IF3MukWiiSNRno1IDHvN3pqo_K4dEcX64FhkG5oqWszvjxhXIa7CryVaNVwXWNk2iQUfcjg6EazB7uO1ZzyGOBY7gu8Mr_7EhSBUfZiA
7565,Shanghai Kosher,"1601 Simpson St Evanston, IL, 60201, United States",Shanghai Kosher,"1601 Simpson St #3, Evanston, IL 60201, USA",ChIJwe-Tr0HbD4gR5uFCFY-l3ac,3.8,10,(224) 502-0052,places/ChIJwe-Tr0HbD4gR5uFCFY-l3ac/photos/AaVGc3ln6GEmDVJ8uA4K7VYrd_mu4MZdb267F9bWsrXuZvZ7jvVnnwMU0ggo8JgiCsiKirnZ5ySpOzW6Ihi2O88FcEc7b2cNzVxa0stdwVoP10cAhhz90DdJtZNP4-hVvATyboInoZOIRBc1HPSqwVIBNf5w1is1VMCzzInFEw4MT4T3OAxWBJ03Ps12vxUN1ZfdC6LHAWDJLxRZ1moLpf-5FAPSkv2gxRxBhygs13TjhMDnHQgtIjkvSJEPnFXAy8RbpmjNuMBTi7AM5_LIbRQLz9s1BUKraJKl0_sZGmhAahddzC99VcDbSTe_lLrsPuxatdINvknVNCxjB2qj0O0wwQWodMJLnOKXSrb0qQU4eHnDvxrVv7P3r9H5e2EVnh1DH3dP_fuA9DVWWxTxhVNugArphvGlSwpWLuPcoW3rCx3d7Q
