decision,user_note,id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution
apply_google_shadow,User approved green rows,8260,verified,rules-yes,unique name matches + same city,Mr & Mrs Bond Restaurant,"109, avenue de Villiers, Paris, 75017, France",Paris,France,FR,48.8849369,2.2962074,ChIJ43tD1ZBv5kcRY2_TWe1ZRts,Bond Restaurant,"111 Av. de Villiers, 75017 Paris, France",48.8848828,2.2959899999999998,OPERATIONAL,italian_restaurant,italian_restaurant;pizza_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15800415218625113955&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 47 64 96 55,4.4,285,"Monday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM | Tuesday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM | Wednesday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM | Thursday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM | Friday: Closed | Saturday: 7:00 – 11:00 PM | Sunday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM",yes,places/ChIJ43tD1ZBv5kcRY2_TWe1ZRts/photos/AaVGc3mY40mTe3H7x3NmGeBhw8SmUIBtlljN2T-czlFZUX6KtgmQKOb-S_Ffa_vcnEOy18lwCVtfHjKW80dOBufUkwLW7KSisrBIu1P4aDrQoZD8PmppZjIFkdlalPqh2IGa9eWTGtTUmZOZt6wJoAR29tASVLDHY2W_6YNjt-k1L6Q7AyKuHgHswLS9SZZj3yiyKQ49BZ0W1Myb7WI6cr1yV4cR24YwpdPzMkZuaRJkCdnGahSREFchPAXccB9hNh4Cir3lvHMaJoU8sUJk9LyPU4eLlU-Jwf6ksRPKju1qCe83stZ4SfJtWuIqFaERVNBJKP0p7rn0lJSwmyBO5KUDlr59vjvnJW09DAZF8gptW9wwcr7cuvBhzU-cxDmvT6h2n5-gH_Vv1UEAQ4KbpNEbX_BhQXz4PMHSxBv9to66A8o,Bond Restaurant
apply_google_shadow,User approved green rows,8261,verified,rules-yes,unique name matches + same city,Ness Deli's,"5 passage Lemoine , Paris, 75002 , France",Paris,France,FR,48.8685503,2.3528202,ChIJQ9Qk4hBu5kcRhxGU2iO9rgQ,Ness Deli's,"5 Pass. Lemoine, 75002 Paris, France",48.868536,2.3529,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=337414983788007815&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 53 40 85 17,4.5,44,Monday: 9:00 AM – 4:30 PM | Tuesday: 9:00 AM – 4:30 PM | Wednesday: 9:00 AM – 4:30 PM | Thursday: 9:00 AM – 4:30 PM | Friday: 9:00 AM – 4:30 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJQ9Qk4hBu5kcRhxGU2iO9rgQ/photos/AaVGc3mIUBBxj5D7TZZCGvEKZyDMG1yWdN6B_C2SjJKtE4pSujJdQ4Bqrz44IMQo6aTbvIbIMJtTjd9ltC1NJ1ClQnw7tHyvajuMmHFKW8dv-IPciSIX4S-PksdmNtQglIm8fbVNEBwoI_DOlRNn1_iVJZKaYzgSHpnhvZR-GjUTa3Un0LcYpI40Qeq43RJbP_tyKoOeW411dIwQehvhxEC4fJgqNTthw3c45iG6-GmBu2wWR4R9q--fBxnYLtUl1aPlKsV-yMVjaj8TL4h8-uPH37oSpHNDEq7eoUzX7klcUPi30QFseTQaQSAR0HyxHEZeSmTukAsPf9JVzcaYTAMiCHWcixG9HOGB3g7SJk9yUPaFnvayXxI78bngLv9ELR5yAvHMzmvP9YeDpsliX-eSiic8po32I6kE9jsxV52BQcw,Lisa Corcos
apply_google_shadow,User approved green rows,8262,verified,rules-yes,unique name matches + same city,Nina Sushi Longchamps,"158 Rue de Longchamp,  Paris, 75116, France",Paris,France,FR,48.8683631,2.2750355,ChIJpeyFNvpv5kcR2A72OtJZreU,Nina Sushi,"158 Rue de Longchamp, 75116 Paris, France",48.8684193,2.2750816,OPERATIONAL,japanese_restaurant,japanese_restaurant;sushi_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=16549982965123649240&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 44 05 10 98,4.2,566,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 3:00 PM | Saturday: 6:30 – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJpeyFNvpv5kcR2A72OtJZreU/photos/AaVGc3keGXvI-7yte5OIweLUfcaIm2vQmabwX8mmse9fUiHRb_PeIHOy0vL_wLsHcVZL6ndrW9xDEEPAD5HKmOURtmGzpSDD6d3SbvoCWUlYqxQh8xICT3PT3NuDq53dc8XHkqdH8pxvcyD_UaS0Y4SfIhwn8sVkiCDR23RszvP4oHyHK5h-y2E8GtdKFj6RIF2IUKQI_tBGdKpHMvHgdT9hIRFNgrvAl2zbA8NIIywwcstFf-cQPQHWxjB0SP2qgT0-ru8ECBFKiRHRj6ivt3diUk-EP4OHGyoqIBe0KuxuehJP8JiiK_628965g2Xfp28tqHm_vTn8HTa86yjYVxIZHB1ADaHhBgKoy7xps4fJFF-9Eto0w8K2GKn7WbVKN43_7ks_HUmdy12KnQ0TSI5FT_vqR0c36Wnq0s97fovOGiehWA,Nina Sushi
apply_google_shadow,User approved green rows,8263,verified,rules-yes,unique name matches + same city,Nina Sushi Manin,"157 Rue Manin, Paris, 75019, France",Paris,France,FR,48.8857188,2.3933089,ChIJXSiwjLdt5kcRnLhQuU13pT0,Nina Sushi Manin,"157 Rue Manin, 75019 Paris, France",48.885793,2.3933773,OPERATIONAL,japanese_restaurant,japanese_restaurant;sushi_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=4442087783176124572&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 40 03 91 60,3.8,111,"Monday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM | Tuesday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM | Wednesday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM | Thursday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM | Friday: 11:00 AM – 3:00 PM | Saturday: Closed | Sunday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM",yes,places/ChIJXSiwjLdt5kcRnLhQuU13pT0/photos/AaVGc3luPD3cQeHkZop2FvfEspDLLsQVYjW2tYS7VBopsRHyBjgpZP3x3N9PyOOyu6C6Gy-L2eJlYdIXFduNa6p8T0sNGKyQWz8mPHhGcIbrroiI4GKvC2jJtj4VGVVnAEYStq59aDLFWt5Mm4QGTDCi9oi1jE1Buf5xVzGy7nP3XSjYlPCskuksHIw1GkMj6LyY4QTfPiXis4KFREvSoWGMoLF7rDp1Awc37IyCPd35vbD9KY2OdWXYC8HSz9IreVsfg2UHvUDLJ3nGlXQVc2CJYlpTOKB2SYdlNUtHsOZ3tXYridGZNqe2qevvwzyU90E2cB5jSL1Ruh3lOAytujgMZqjJA-LhNeTRYEFF2kChugEfjyEa9Q_xUuJCunIMbvqvdyYpwOlRer1RILrPs4CUEezPohRzFkoWOn6Ebsopfa0,Nina Sushi Manin
apply_google_shadow,User approved green rows,8264,verified,rules-yes,unique name matches + same city,Nina Sushi Montparnasse,"31 boulevard du Montparnasse, Paris, 75006, France",Paris,France,FR,48.8467602,2.3169241,ChIJYaWPyzJw5kcRuczIkjactvk,Nina Sushi,"31 Bd du Montparnasse, 75006 Paris, France",48.845102399999995,2.3207655,CLOSED_PERMANENTLY,sushi_restaurant,sushi_restaurant;japanese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=17993741119410195641&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 45 44 80 80,4,275,,yes,places/ChIJYaWPyzJw5kcRuczIkjactvk/photos/AaVGc3l7a5f2f4UKQMrxMp9eUNJjFYGEPyjTFl6NKG_X58kbIBI0BkOT7oZ8ALTMyhOmh6En4-DwH43a3bHRMdZMOaQmmIc-nBrAzxvxht10QspyLoev9KOjto3kCDjvy59UeZ6vBT59U9BlaEGxWrAEJTafC6IqgcJmIpRkDNWGFzx_fivSEu-lRnCTLsuGhtDWAEKrkDv-oFqZhDczeJJwJMa-UWNQpktB-vzyZk-_7PE1tOFIB01RZmr7KBgbrxcNl9rmdOFQ8xTiXMFuqYF9JzjOjvx9_D7-tl3T0WunHN0M-ZeNTIpMpvRn3PVa2BM6RU9_JG3MZSGHJr3yVDzE1HlatoEQ3U9mQL6eEInVJJnFhzpzCvErdfjZkUlhvD5py485A8zG_nTUeftvWSj9lxDO9bAhFXGgZB9AteFX4UKNTK6G,Mariia Kamskova
apply_google_shadow,User approved green rows,8265,verified,rules-yes,unique name matches + same city,Nina Sushi Voltaire,"213, boulevard Voltaire, Paris, 75011, France",Paris,France,FR,48.8521488,2.3899883,ChIJpeyFNvpv5kcR2A72OtJZreU,Nina Sushi,"158 Rue de Longchamp, 75116 Paris, France",48.8684193,2.2750816,OPERATIONAL,japanese_restaurant,japanese_restaurant;sushi_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=16549982965123649240&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 44 05 10 98,4.2,566,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 3:00 PM | Saturday: 6:30 – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJpeyFNvpv5kcR2A72OtJZreU/photos/AaVGc3keGXvI-7yte5OIweLUfcaIm2vQmabwX8mmse9fUiHRb_PeIHOy0vL_wLsHcVZL6ndrW9xDEEPAD5HKmOURtmGzpSDD6d3SbvoCWUlYqxQh8xICT3PT3NuDq53dc8XHkqdH8pxvcyD_UaS0Y4SfIhwn8sVkiCDR23RszvP4oHyHK5h-y2E8GtdKFj6RIF2IUKQI_tBGdKpHMvHgdT9hIRFNgrvAl2zbA8NIIywwcstFf-cQPQHWxjB0SP2qgT0-ru8ECBFKiRHRj6ivt3diUk-EP4OHGyoqIBe0KuxuehJP8JiiK_628965g2Xfp28tqHm_vTn8HTa86yjYVxIZHB1ADaHhBgKoy7xps4fJFF-9Eto0w8K2GKn7WbVKN43_7ks_HUmdy12KnQ0TSI5FT_vqR0c36Wnq0s97fovOGiehWA,Nina Sushi
apply_google_shadow,User approved green rows,8266,verified,rules-yes,unique name matches + same city,Nini,"24 rue Saussier Leroy, Paris, 75017, France",Paris,France,FR,48.8802498,2.2956231,ChIJf2YogZNv5kcRTkT1xBA0MoU,Restaurant Nini,"24 Rue Saussier-Leroy, 75017 Paris, France",48.880282199999996,2.2958220000000003,OPERATIONAL,restaurant,bar;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=9597791002508477518&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 46 22 28 93,3.7,358,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM | Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM | Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM | Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",yes,places/ChIJf2YogZNv5kcRTkT1xBA0MoU/photos/AaVGc3kx_HtJNs4DX-g5qCVSoF5TR_adTd44-Zut6qGOA-UuQIxGhW-SA64wvPI0oSl_IcQ3e6LqEyiChvGj9B7MIVPmzLkW6cVRdX0ESxicM9F5PIldqNx3buL_2IhVnVmzqRBd5V-p0P-VWjWcEx7-vHUnRlibdHElr1y8Dkfd2jjxpcs2PIAtlQ5hhcFPLE6nNkXc-jZtruPLVOP-RdvTKiOtpF9car7IxaiC7U9Kk77d7g5hBRBSEJH1459lcXiSdZ9c1F3KAJKH_XIut5cJ01ZXYpka0QUO5xM_UEOaeXWPAR02fDuZRB47gBnq48UdBXT24XappCBrSF4Lx_CCwIhfzWDM5EUsEuvbrbbR4BQIFoW8cm7g7wSWPjOz0QWCWOGrm1Obilx5HBC0uVRk-DJYu9US0af4saAEfoLzXOJdUA,bianca cherry
apply_google_shadow,User approved green rows,8267,verified,rules-yes,unique name matches + same city,Novela,"8 Boulevard de Magenta,  75010 Paris, France",Paris,France,FR,48.8693311,2.3625268,ChIJI2UJMwlu5kcRvaAJdMA9ABQ,Novela,"8 Bd de Magenta, 75010 Paris, France",48.8693722,2.3626239,OPERATIONAL,restaurant,restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=1441219777548361917&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 40 05 54 83,4.8,268,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM | Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM | Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM | Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM | Friday: 12:00 – 2:30 PM | Saturday: Closed | Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",yes,places/ChIJI2UJMwlu5kcRvaAJdMA9ABQ/photos/AaVGc3meIPrtZbL-HWaAcgJhpC6z1t7-4Bf2TV9I8xQ-4JB4E9lwOW3Vn7Mp2id-kUGD83MaDL8mZ18BgJAXTuz2ctBQRmayeNBNIcntPmYVN755_UYFxvUNXhpPEi66WNhpurLG5SKedqgitpIKItgdhEQCYLUZaDk0N7r944ASyd3aJ3rGVSgoHcRuiGEwuixThKQBxGY1MFoqOvWnFb3xk0wd5GThSQPBOqQmKSlcHKEWufd1EgPpP3Fx56-yQ9z_7vO664_HjdVgkRtzfFYMTxGMZiF3clyzTacNAUFGZLoXbCeCXUo_q_C44mPcdhWXZljUIi2nZ3IcwSFqSsxUvmGHgXuEArTxhL6M1-70X_DGu-QW3EFtVFdk9Z2WW6SL0n3xMQhh3t3ALu8RbEae_9ttcOwEQAwIrYxNLBK_NHWtZw,Rafael M
apply_google_shadow,User approved green rows,8268,verified,rules-yes,unique name matches + same city,O Gusto,"98 avenue des Ternes, Paris, 75017, France",Paris,France,FR,48.8805494,2.2866961,ChIJCbyBWoxv5kcR6xugvZFv00A,ÔGÜSTO,"98 Av. des Ternes, 75017 Paris, France",48.8806161,2.2867126,OPERATIONAL,italian_restaurant,italian_restaurant;pizza_restaurant;meal_delivery;food_delivery;parking;transportation_service;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=4671199910255664107&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 45 74 41 30,3.9,791,Monday: 11:00 AM – 1:45 AM | Tuesday: 11:00 AM – 1:45 AM | Wednesday: 11:00 AM – 1:45 AM | Thursday: 11:00 AM – 1:45 AM | Friday: Closed | Saturday: 8:00 PM – 2:00 AM | Sunday: 11:00 AM – 1:45 AM,yes,places/ChIJCbyBWoxv5kcR6xugvZFv00A/photos/AaVGc3mdJujdr6J0flJ1Ri45ieZPMBdDJ96viJtHJdcJn5SZMxYiZ3fBirKYFYBXWuEuJ3wvsWu1dwH0B2J5SYv0TDxryEPZo27dbRAzHePyt4uNE7ZD_oP9gkhTxlcTiXuShitA2Ah-tP2czD1dPv_4ciqJTGd7r9xfpzCCFjDKYdBKeTqolFAamHXxCnmDWRYxyaJ8v7Y7Vc3vO8zxkFRxSH7aABTyjLzKUbnFuBi6bRE_BctcO1vYR4gI65qHZKS1QHO8GnsrPDlO_OVKm8oVPfnWITvxejfb3etdGaJiTYp8qj9MsBa35avb5h9KlqpusFjh8ddq3207t3aStnfnFwRb-htMc9HvXqHB0hBZJH3pxHSvvG4hfiNB6hkvuwmuRMxxehMLZK31Azd8E5tw7RwYAoaTUWu1rOZ_PelAymc,ÔGÜSTO
apply_google_shadow,User approved green rows,8269,verified,rules-yes,unique name matches + same city,O P’tit Gusto,"43 Rue Laugier, Paris, 75017, France",Paris,France,FR,48.8821364,2.2944831,ChIJl6GN3pNv5kcRfXQ35iogAoo,P’tit Gusto,"43 Rue Laugier, 75017 Paris, France",48.882176799999996,2.2944006999999997,CLOSED_PERMANENTLY,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=9944546295810585725&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 45 74 41 30,3.9,11,,yes,places/ChIJl6GN3pNv5kcRfXQ35iogAoo/photos/AaVGc3kebxcLAS5eM9nHmtvvCD7vdHMg-JYVeWmpvlcSBlNncOQZZAe2cg1lN4G9uMB3heemE_J4OzFDhkpDvBaNlFxSXmOKj61RUH5MgDfDYjii9AIDmuuIouNXwxKj3_3ksJwj7m-GrpKjG3Xa98Mh_GrN32-Hwh2mC3ORo-uueBAcRu0eOB3wQXaWdRlDTlxBMmOaTVWUf0x5tvJUidtmBbRGd038UdnLRqKyV46jNymoFcCkpc5LzgFW4hMU9EUBYUtrWeu8dsodUt6_1ajSb7qJ7eFyfvgU2pT01kqPPqyvNFrEafIyH1iVi3bItnEa4TFyFFLnZ4AOV6tqitHB6wE6Jxf78qedkg9OxV-sSoIpDuK-knNTLd3HU73nIDg-7qlRoBK_dWs8veY4vzLCQf4iTvYj88fkyaKi5kpYGIKCKCCVMX6lSEUzmqQ4tJvR,Ess Zee Vee
apply_google_shadow,User approved green rows,8270,verified,rules-yes,unique name matches + same city,O'Woks 19,"115, rue Manin, Paris, 75019, France",Paris,France,FR,48.8834666,2.3887508,ChIJWTsBU8Zt5kcRwFKZC93GThk,O'Woks,"115 Rue Manin, 75019 Paris, France",48.883483899999995,2.3886444,OPERATIONAL,asian_restaurant,asian_restaurant;sushi_restaurant;fast_food_restaurant;chinese_restaurant;japanese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=1823613551816299200&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 42 40 55 55,4,394,"Monday: 11:00 AM – 3:30 PM, 6:30 – 11:00 PM | Tuesday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM | Wednesday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM | Thursday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM | Friday: 11:00 AM – 3:00 PM | Saturday: 11:00 AM – 3:00 PM | Sunday: 11:00 AM – 3:00 PM, 6:30 – 10:30 PM",yes,places/ChIJWTsBU8Zt5kcRwFKZC93GThk/photos/AaVGc3lkjlejAq6K9xppx5wbWSkyfCNcy4bYB7eREL8dn7bM9ynUI9_S_1vuXQil6MIyhQ6NGrAJXHu9ptJE_r60aR6jOdpoG20u-7tzo_w4mgY5I92XUGtYqDwVB-BX34xq0zyK_7vgwhF3enIFjYqugY7qU54wAXbJ-ajzxtZ5QdBuKclJl9W5nqJzv2CAcYWYD08boEbo4NA02FNPN3BYkA6WXpOmPFZ-iNwoiBoXvuY_w9dFQ8N1t2RP6d-q3eNFKUNP6OhQ_EKWWVbxqMAlhxamoSeHBnQvunF4ko31ghOaSBtVpube2KUd2X7p968WRRdZTZ6NQoxSrC86KMybTmnvrZZhrXUO1j8ngQ7Vz3YL6hry6you7r6zGcO5tgeKvehg98TA7xUYsoyUeKSqyPDPhNNgQZk-BLvO7D8Lr1cA5a-s,Gaston ZARD
apply_google_shadow,User approved green rows,8271,verified,rules-yes,unique name matches + same city,Papy Youda by Shirel's,"1bis, rue goubet , Paris, 75019 , France",Paris,France,FR,48.8850156,2.3900918,ChIJZ9Tl2Mdt5kcROsR2oO7zEtM,Papy Youda,"1bis Rue Goubet, 75019 Paris, France",48.8842849,2.389977,OPERATIONAL,restaurant,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15209487097803490362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 42 08 23 32,4.2,351,"Monday: 12:00 – 3:45 PM, 6:30 – 10:30 PM | Tuesday: 12:00 – 3:45 PM, 6:30 – 10:30 PM | Wednesday: 12:00 – 3:45 PM, 6:30 – 10:30 PM | Thursday: 12:00 – 3:45 PM, 6:30 – 10:30 PM | Friday: 12:00 – 3:30 PM | Saturday: Closed | Sunday: 12:00 – 10:30 PM",yes,places/ChIJZ9Tl2Mdt5kcROsR2oO7zEtM/photos/AaVGc3kJD_PTv0xDTskXhpgkSYjRB9o8zYB29SVAj8ua_idcbuwR9Dqw50SKAKasrxqDZUAbTAYiPwa8CFTZY7N0uUAKbv4IXcUkPARdE6AtlzWbDijngBjrvS1i-rwr0SaXHX93vhaRzJwqNQcvbO9nodp8K0PtqiweaoAnoKmiodXaMtQ196ShzTdy1Gz2cFurGEBRqR119-rCdyKCL3eeC3Z3CEJBPLnQJ4x31T_B4yemMeq6HJw9zZr5Rfja_Ptd__OvKnwxRXDSaOHKhXGHX-tJV2ePJvYhqx2TUBTBZkLVwmgVRziuXG5JieKdFIZ-9vzdZvaphimjYStAg6w1YLzOemfY3XABiTBaBUyGGRPKyoVQtiN8nbc6eTP54SPMnMZQf2N5mzP_8u-g76F6PBqpdQN7crjoIHA2ZnPDmAvekumDcVVzEjHTV4nGzAqp,Papy Youda
apply_google_shadow,User approved green rows,8272,verified,rules-yes,unique name matches + same city,Patistory,"45 Rue de Meaux, Paris, 75019, France",Paris,France,FR,48.8807659,2.3727487,ChIJVx-4zN5t5kcR624hYIu4fMs,Patistory,"45 Rue de Meaux, 75019 Paris, France",48.8808114,2.3727546,OPERATIONAL,pastry_shop,pastry_shop;dessert_shop;confectionery;bakery;food_store;store;food;point_of_interest;establishment,https://maps.google.com/?cid=14662797395564261099&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 42 41 36 86,4.5,187,Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 7:00 PM | Friday: 7:30 AM – 3:00 PM | Saturday: Closed | Sunday: 9:30 AM – 12:30 PM,yes,places/ChIJVx-4zN5t5kcR624hYIu4fMs/photos/AaVGc3k81VsNgqQmieOi1HcXiriaUvhHxyJxX3qe1iG-0M2l0etHnoM8VlEOpkZaX6ohwCxY7fEB80kx10sZ05pAdU3QGiujkTBUnqfVJP3Thz34-_YhagvmVpCFg7asXOOfQ_L-6NIa0pq6SPyrHkeNi79oc5Zsn8E1cKeYYKtSGSsuHEelVNRGCWhUnpDxk3gxingX177duPs6dVUtAcXJzZEwxcHoNPcMNXxKF_4fN2KOxUoJk3KcUQkMVFw84pq7WfTq3XRtGC8oDmdAd3Zc6FaHDnT5EcpCiocOmgrvqUUx29UuOdaCM6nIu1B6vDXPotLRpgWnK8cBoUaeMUWzLzL2yOAd6RIZ2SVerz4HXQZ-CzIuhFZCbKs_ufRajVYBVVUWXGTh2exNDzYIjQXHCxwd5AVM7IA8Lt1iqSBiSVTIkw,Patistory
apply_google_shadow,User approved green rows,8273,verified,rules-yes,unique name matches + same city,Pearlin,"116 rue petit, Paris, 75019, France",Paris,France,FR,48.8862162,2.3929603,ChIJVfGPo3Vu5kcRDLs4oPe-xkI,Pearl'in,"116 Rue Petit, 75019 Paris, France",48.886234599999995,2.3929416999999997,CLOSED_TEMPORARILY,food,tea_house;chocolate_shop;candy_store;coffee_shop;dessert_shop;cafe;confectionery;bakery;food_store;store;food;point_of_interest;establishment,https://maps.google.com/?cid=4811743222646225676&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,06 51 92 26 26,3.9,110,,yes,places/ChIJVfGPo3Vu5kcRDLs4oPe-xkI/photos/AaVGc3mKyk_gUPCkPSE0DMFLbUXjEeIQPWZ08lxbeEVdXuKHv0WK2Ko-ED0DD1RaAY8sXzBM-vvdHrs2dAbvFk90ZAsaUa7nL4JrXT1fEWJOxpfKQX3H6ppriqy9kscrZqp7vArMOWdmoF6-473ffqpcEacdanUGU1DDNwRN2emc_nck690GoGBCMzIarT0ZQx60MRoX1ZI2KT4qBu5WNHRsSEEaD1TqxHsSG5ZkYb9wcZ9XTrS8wvF5ioQ1qiFE852D-18x6ikrguOqPWPWf4X03n-1Vr5dlyeKtCIkvegYmpW4i__kbS7h16ppTLRkbpEpEyLZx6nzPRb4KsZ6g4NYY8W9B1iCfcb26Ows6trO8twOKeht18eCclcPo5vvz2LVFSLX-BfOIt0Bg7Rg8GljkerFqqix9quE4GPdlYRzh8jVmg,Pearl'in
apply_google_shadow,User approved green rows,8274,verified,rules-yes,unique name matches + same city,Safrane,"Rue des Colonels Renard 1 bis, 75017 Paris, France",Paris,France,FR,48.8777565,2.2905666,ChIJtUQRiNdv5kcRwB88pt3y6C0,Safrane,"1 bis Rue des Colonels Renard 1 bis, 75017 Paris, France",48.877772199999995,2.2905718,OPERATIONAL,indian_restaurant,indian_restaurant;french_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3308160960094281664&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 58 62 13 59,4.8,1399,"Monday: 12:00 – 3:00 PM, 7:00 – 11:00 PM | Tuesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM | Wednesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM | Thursday: 12:00 – 3:00 PM, 7:00 – 11:00 PM | Friday: 12:00 – 3:00 PM | Saturday: Closed | Sunday: 12:00 – 3:00 PM, 7:00 – 11:00 PM",yes,places/ChIJtUQRiNdv5kcRwB88pt3y6C0/photos/AaVGc3ljEftSfEwjhjr6Hau31OSoISE6nh2VEJkR96tuS0sM79M3LC5b9qfM_e8kpK3sbUQtkBBOjuLxY7nw0kHqSB3NjYhSNjmHAgi6VbNkFg_9iarvNTH6s2zPVkX1n72qQ8EzJrZvUSWKgAznu43pQrpio7Ry_C9HtU0UUUYAeqkrW1qDVnWbgqEjNXNRZfoqGH-IhIKJaQoykZ4A3n6wL8cZGgkOBdDnBOww_fjoz0cup72PzfnzCTSuhf5C9Zr3Y5rBITHOjLTCyjE4HwX4w2FdZbnNiq8N628bTAbJdHSxe_2YMx7yqpYLfZ5pIbnHL4A24PJFfyF_JG9qrVSwFp5XcHilCIanbtzCqP0AuO044RQqucIRmS_KIwXfbnMpUxtDJBUj5Knnpd-UabwtNsZ4Gio7Udy6gEXNa8uQmho,Safrane
