id,old_name,old_address,google_name,google_address,place_id,google_rating,google_rating_count,google_phone,google_photo_name
7586,Big Daddy’s Shawarma,"12103 Ventura Blvd Studio City, CA , 91604, United States",Big daddy’s shawarma,"12103 Ventura Blvd, Studio City, CA 91604, USA",ChIJg1p6HWu9woARcaVDV_Chp3c,4.3,277,(747) 205-2406,places/ChIJg1p6HWu9woARcaVDV_Chp3c/photos/AaVGc3nBRBqrccIKOhtN0yWEPyzniPJCqhgWSotbyMjXNsq81WJp-QDvhNL5Q2tBEFCrUIDWd8zm8X0tq86XZSdQlq_touydtPKL-ghWeY-naCKBZbuLsO1Q51EfVwMQBhSarqNxZ-QjuQVJATd8zj5b361-IWShuTn0JVnBbwyIpjRHgkXVckIvgt2k9apTSP4ABJb64jdxqcUA77LgxfVC2RNvROEUEdXQsCOkGdBaWp0SKK3dBcJrP6VK2TFitIfL8o-YPmXwoBfEnE6QETIJdJ2ikTmbN6TjjGR5e3RtmZMNvW-8XZY1VWY1qU2YtGdyL-JCkXJUpvgPRbfiekEinfN831bd_Bo0WvBNZfGyHcX3PXygywBuxrWiopBeshs3x_csZQyUTlzhuMytG8mYt58xLqwIN3mqW9kBzh2G5ZREzfq9AdrIBrxZiO6us078
7587,Bo-re-kas Sephardic Pastries,"15030 Ventura Blvd.,   Sherman Oaks, CA, 91403, USA",Borekas Sephardic Pastries,"15030 Ventura Blvd #25, Sherman Oaks, CA 91403, USA",ChIJGeOumb-XwoARx4Y695vHMNk,4.7,283,(818) 688-4588,places/ChIJGeOumb-XwoARx4Y695vHMNk/photos/AaVGc3ndNjJ4JQ0obb1iVfExtZ1kCFDjBLvlWo0kZYakFXCCicrDTVFXHCBWWl7M1ncX8q0XTyYLjot1UHSoGvN4p7Bi74g1DUbormwvmZu0jp0-hqJxr4v68oVkD8dqigzYYOE5ODuwFrrW3a2nVkPS9sQrhfwYjHcqJaScB2-vs7MAJnSaFSTfdH_YA_7J3gGuvQ4KjvJAjlxwinUTPCv5ufxhQdMqkplTIQ_ujL5DQVgz0zNsj_eIQnpCo1ecyaADwGaxDn4mYg1QfU8xm04X8ySvy8bXmqIl44H6XGIIldTjPNkbgv3Ab4znqz-9TNr0Me6Km0BgSXhXFXrRbhvSyNnxM8rMWrN3bNSas7Pb_hgq5KEBHKhKOUDLMQN4BRA3QeDwMn1Jni0qC1wI9T7rw5ePFdY0qm8jhR0eICQqkcCtc0h9
7588,Bo-re-kas Sephardic Pastries Van Nuys,"5530 Van Nuys Blvd Sherman Oaks, CA, 91401, United States",Borekas Sephardic Pastries,"5530 Van Nuys Blvd, Sherman Oaks, CA 91401, USA",ChIJvXlwr1mXwoARpAgP1DNKe2k,4.7,74,(818) 688-4588,places/ChIJvXlwr1mXwoARpAgP1DNKe2k/photos/AaVGc3mwEx5TXhXEl4U0sGwnYZZgueO6v8AsY_izIpBs6spCUQYr-Ayu_iw1Z-UmfSeiePKvwFrZjCbLtq2iAWHc-jWBE2-FiRLtAiw9LFKJjKz4m2078d9YKbp-3U1MmMdMFQQPJHApZkdhgoHC5TOmF1U4W88nDMM1-0VLWbLoqi67sQIf5Gi4PGswxsycl7DTAnxqQNh1qrg4r0QsEEYJeUAkQDFEz2JcZi6g7JE6HNx7RHJQlvxxgpbA_JSaBhoemLmihrOu6r2PPwZUogFGnGV_O6J83Pm8CtAYWj_2n02mhMXGpTbxM_po8zBnl274aHl_ec461bIaznXg2VvVGt4zNvY6l-DZSsm_9LXnMm6k8nE1QC4p6xb5NLS3pCclsC6V-8HkxqWfMRIkWsxOljqrX0xON1XHXSFRTw
7589,Bo-re-kas Woodland Hills,"19714 Ventura Blvd,  Woodland Hills, CA , 91364, United States",Borekas Sephardic Pastries,"19714 Ventura Blvd, Woodland Hills, CA 91364, USA",ChIJjQGDs8yZwoARR7pQ4Uy5tqs,5,47,(818) 688-4588,places/ChIJjQGDs8yZwoARR7pQ4Uy5tqs/photos/AaVGc3nuqeejwhdJaHgAjah6XAJfzBBoQ3p6_imhUPU7Ikflhi0vNXzVFtpJAawMr7v_1hQvZuQ8TnHZkWwhdCQgYjQAwz8mPgtyYeLkDhfvNXd_7HxMotIq1FF3N451pdKO9ViqZ7qosVomxSSRq9U1DR2y7NF-OD6m1Fj2wpOIEbUyG_h33_clBi4yZU8vtUCfJQfSzgk3Q09hOR9q6Ykk2EupjLF1HGkvAD56PHqwQ8l9xJaGGjtkD5x0Lxxxd8LU-iLf1FGjvfzuvUbHdi_F-mMrnPck2cU8lPctPAUzdRdPzMGTggwuXPrs6BY3GtnDuSAtmc6eyeTC6DfY-hYfU2LYWFhXV8jTGOC5sUWwqyuBGfa988WfE9pSwCHEUrTfXOfILEC8fnrl1JVnLrZ7nvss25a4NyQ1pJGR5b-bpSqbhsdg
7590,Brami's Pizza,"17736 1/2 Sherman Way, Reseda, CA 91335, USA",Brami's Kosher Pizza,"17736 Sherman Way, Reseda, CA 91335, USA",ChIJ6w6IX4iZwoARExHrAnH82XQ,4.6,365,(818) 342-0611,places/ChIJ6w6IX4iZwoARExHrAnH82XQ/photos/AaVGc3kL2gJp2UKreY2-dAP9o9NpoDp6sHr6j6an2JI1TAhQvBnSBGoBZGFIYuyx8VcAxUytmKJZCt8ZLqPe_0QRnXbis9RUXYhvrcN8iEWbC4UWpthIxbriyhmXqI9873sMP0BgUI81JR_Ya9ti3vVtlKDXix-O8N_5H_5SMBsZ35phl-iIG3yMEYrH88WgIWssKq3klpDTeTlb8LUS14v4wheIVIOeTIIEkU820qTpbNuuNKPNABUAWTvhEIWhaVwXNFZcgoN8MIX5Ei9IiAdh8loXNN92h1zg_YKYu-J5fZJopOJjf94cl3GvIbtGcJZln0YbH55dxhCrIEnMZ4h7amw6a25Id2be8ydPRU-_HvFVKbZzRadwnKKVsIgvSUW0hoBRo4y5gWO8ytC7g8KE9m0PVYplLfZsRLvJtsuDjlfPxen3afectC9gi8_BJHIP
7591,Carvel Santa Monica,"11037 Santa Monica Blvd, Los Angeles, CA, 90025, USA",Carvel,"11037 Santa Monica Blvd, Los Angeles, CA 90025, USA",ChIJ-1WxcHe7woAR4Eloo3su-KE,3.3,162,(310) 444-0011,places/ChIJ-1WxcHe7woAR4Eloo3su-KE/photos/AaVGc3lxRdLaHzIOZ3becQMnO2GWb2juy-_PfIa9oTyG87phfhd9U1SwNk_DZ2vStBDlDraC6rf_92dCj02dqkZUcF9vOamKIRCYE8YLHVcxATMpQa6rHZ81RbF9jfOn6P1P_cLX23ucWbgfConZO8K9KBfH2Ya5jUt_ZcqzZh_A8CDOd-QQfJtR9OsFZXihmJz314drl1nl_ZhnTvxhz5dfo5zzDAPT7wLFKChKrj2PtzcstvQL3TBrhTC9geVRptKn-ex4U4T_-UmnJz5CuYGdw3stS9g0mfXIpjpIaliY5aA5ZVkXeqLBY_wTjXc6V41PC88KgTkjvqz3qAog-qJmvQLRvOoBizbCffy17YN401ptHFaugIqgLdyA5SaKDHV0Q2N73nxKxzibnwV8yNR-A0X40VLLq_oYAh9FjdJ59y6JbA
7592,Classic Le Palais Pastry,"8670 W. Pico Blvd. Los Angeles, CA, 90035, United States",Classic Le Palais Pastry,"8670 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJ77OoAWi5woARUPaEOjGEXNQ,4.4,78,(310) 659-4966,places/ChIJ77OoAWi5woARUPaEOjGEXNQ/photos/AaVGc3m9Jb8LkNivqy1KNCa1OWZzYO3GtH6kRXG_JRdxPZHbu0bTcyixxI5GCC52XEVhd636zPcVfFylOu_Xn_Ij2pSH2nW9GmV8FdSm8qrvSqJXPkHFgv4afRLBLs4pgQdzeC5YeV-wUPW1XF9GHbP3cTezZLE-_pAT-0PpoqxResTnJ6toqpWimDka3lw8V00y_Bzl0vB_H6v-8aFQb67hS4APv9BzpS2KoAoVo-BZWQJNQDRy2ayJTMmu4QuRh3OOdJkVdthl3C7QAdJR4S4GYklrkhaZJouuEONtAGzinugrlAb8gn8cAvVkqD13PjW4QAiRe_C9maYUOdjzq0EbsnRV-ZZ3Qb4_FrdsPt9DSwHVx-KduXbTzFVQo1ufQ9z3CTaHiNKZPnnOdlsaZbjQ6HWfK874hZLS1vJnDash0gVlPyc-
7593,Cold Stone Creamery of Sherman Oaks,"14622 Ventura Blvd. #119, Sherman oaks-Los Angeles County, 91403, usa",Cold Stone Creamery,"14622 Ventura Blvd Ste 119, Sherman Oaks, CA 91403, USA",ChIJ69AqdsWXwoAR5Ffb44rfOCY,4,119,(818) 907-2702,places/ChIJ69AqdsWXwoAR5Ffb44rfOCY/photos/AaVGc3ll07wUU6Ekx1KF1SoEanr-4vrC70VWS-rtMBGyK1uzg2vQTAdZkv0LUX6q01RrTZLzoA2jMdvMMZ7-SONTyWfBWh1UGeXGJmu2MlMAUcUZBIzE5YXism-LCdAzRHjyjqZbpI2RrO76TVvXDodUkswLyv9QNtqmYWGdKpmb2827kldP2d3Zm31fdLVeuzXbzfH13K3FJd3lUJ2G2FMWfJWFhgw2WDxo7uXraJMIPkU5f4e8Gw3d3QM1xNga5M6vyi5ZAwv0crEBTcGKaslRBubCEMy6I3i7oa6YDacRinmjBD5nwF5MViXaOX2Pp8SVGuNMIsrUTiPfOnI_ZYNCyIS8_9U_yi-ZigOWNCMyTCJDk-qN0-BGQP2DPc9-EI1U7vkB_JVQkDYzDbrtoYiSCperPbmE-w_0jNIgLUie9SJfLFKJ
7594,Continental Kosher Bakery,"12419 Burbank Blvd., Los Angeles, California",Continental Kosher Bakery,"12419 Burbank Blvd, Valley Village, CA 91607, USA",ChIJRdgqonKWwoARHallGilUNtU,4.5,145,(818) 762-5005,places/ChIJRdgqonKWwoARHallGilUNtU/photos/AaVGc3lYFdJjPbj3tAj4FilqK7tp0baLK7zGFvyg15gECIUSg1GKX86gRAANpRYAXC0QLvxKy6clu9kDHFnOIaF4xxLcGPycpxFZvyyNrze2P_Mg020AoQ4vJl44ZsGmaj6uIUdtt-GUY4HQ2xD-cY_DqMQDFHgouTK_Dw8CmE2fO4FO4ecZMyoCHsJnzbcV27KCp2aVkicVTaKDApa3SF0WAKDaDlqCfv6R3gzUthDUVQiPgd-Ocm4AGKU0JMIPI4rt2KZsa78xZ-fYz40bTTmbbD7MRCisyhUKSr72sP-ccdQkAoc2RImlcJ5T2zHcdCMDd8SElOqWU318ZXrpw1eC6MyLJLUkW8s7_0d3sNM2XBF3iaTXvCcF8lMioSG2xf4pkG0KraPHtFTBQW6mu4ZdbxoiogQwjZsBPqkj5QzoHxDCtUY
7595,Corridor 18,"8532 W Pico Blvd, Los Angeles, CA, 90035, United States",Corridor 18,"8532 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJGT9vrou5woARUxy7mH1HrNM,4.7,242,(310) 507-7166,places/ChIJGT9vrou5woARUxy7mH1HrNM/photos/AaVGc3lYGNIwyscM1tbyBA2tf1Zw3XVKip-0a4gexYPSOagE88RU5EFMTxKp32QBMGZR3wLerIA_c6vGIOIrhMLc00M0aZeyAIiaZwTTZz9A-cT6WwSxUvIZK9OJYi-zOtAR27RQFsW3HylSlrMqE-TfRtrmtmeww9hZPavVr8CiFW968bZmSFmP_kNBuyOINfGzqyib7rpqepW1j7RlST9MP2Lz1rRkU2yltvXC20S2e5_Ln4w0vBO6khahsq0Mc8M3oAmdXpAqNQFTCfh9nuWXQgZ4iFKM7MOmP96ufgn4ka1nA164l2J3iYNnp5QlgnQDKHM-gvdemCu9SXeoHwulcYLpa7D2nsVCENgQeRA3an4Vke-96almPzastBIzLGOK4BwlmFOnhPUeHzxv76eaYA24zMg_FLbDHsr-ocifvUo9vY24F7U7xa4gcuvnu-ZK
7596,Delice Bakery,"8583 Pico Boulevard, Los Angeles, CA 90035, USA",Delice Bakery,"8583 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJadrhy2m5woARBJTxwA8fyps,4.5,388,(310) 289-6556,places/ChIJadrhy2m5woARBJTxwA8fyps/photos/AaVGc3kZDanesbk1hxjNidUa-S_1oc0wshAiyTAcIuZ0pQWhZ06yPFXXHlNqvQNn85bJsZPZXCZgIXNeHMzQeBtSJkeuuLLp_InjunlnXqq2Ui8jq-DZpLMAwt14SBWWzjzMPiBmVinFo9O8wHcmV5XE8OB7mKSgoyZJKeh_NX2_xPRRE9hCHM05iAyTyBCTlBVE1YAfks1mRZrzslq7ieG58k_H1tMLTGNuiINeBRbLBHdH7NekrkLI9JRdoFYTu9XbCeZDc6OEiP9gb6oeddeQIEtDb8XeDZXeeGsJKZFdRCCN72MGsF3snz1lNpYeVXJOyh-btvnBhAmD_TygD7OAS-dCtwrYrg2OgAo0ng2fPOqyrjlPv8-ddniOMqK_Aw-M4JJO3dSooE3_WBUP9PnDtf9ccBJBsypAoVqfGTdcRsTPQDybHxCIR9AA0YTskXiP
7597,Dr. Sandwich - Beverly Blvd.,"7475 Beverly Boulevard, Los Angeles, CA 90036, USA",Dr. Sandwich - Beverly Blvd.,"7475 Beverly Blvd, Los Angeles, CA 90036, USA",ChIJF-GqJ4O5woARsJN5OpoGIu8,4.3,638,(424) 501-0099,places/ChIJF-GqJ4O5woARsJN5OpoGIu8/photos/AaVGc3lvwIkeG3NBzQwSnynZ5wyK6b5pLSFOLlVg3gyTmd6t2w45xVPh2LTRqbEThoa3hS4zjqxzvqwsRwvpY_IMx9oEuuxe0RTc-9MDX8UouFErS-PgyZfPgmkgNkF7cgiLzfce2iAwKtEGGTjrxSXJSG1xOot4hHXB8LQ2TQfcO8_hEXeKqMSo-E6d7wCb-hRc0Am5eUA33navIqswtFDo2TXewtMehNIhuhB-y3XXUJHAhsZ6-AsZc3qiSwWEYZ-Q7mWjbCs9544jpiSOcbDFklJX7bxjK3dZAaFVXEQQCRoZ6B5PoZ9sqe-2gn-gm0GDNrTHeb8ALUBB_e7x-AuyINM7odBuE5vghM5v6prZOJOW0sw1CM5NLJfBgTlC-jSbLvdZPbs1Iy--jWb_E_t_JViFBYihxSglFM7UYCgZbLj-7Hw
7598,Eilat Bakery,"9060 Pico Boulevard, Los Angeles, CA 90035, USA",Eilat Bakery,"9060 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJCWGm8F65woAR4PG8JA2mGD4,3.1,183,(310) 205-8700,places/ChIJCWGm8F65woAR4PG8JA2mGD4/photos/AaVGc3nuTxP0giVeA3qfPruM-QHevJJLTmLrrTgdAvLwjeIIUi3OeoIi4faW5_ULW4GHByVxpKVXRALzYpiEGvGRNeGY6nQl18MZAC0CBjJBqYlfMR6LlXLxLEqEWv13R_C0SVc642wiaXG0Zx2sx9v1MVavQCGlP9GXVxxGCrMWnxqL8Uemol-0hgBSoZc9KwhmPUp1p771i02R75D_phV8bh8JLdoGS_Q80MgkMPWmFrjlos-XzhPzFo8kHzxEgJSi66aHCOpAjzFIZ-q_oY0VLmk9PhJVhrgzJ5BUUljjWe-2S2OOPtxkr1xCY41_4H07vEj1cyJqotFiZbTZbPaNugtJcOPRN3H2Vs6o2EwsOZ2KaPqmJaGo7TZsBdqM-bnDBhnFGQU9C-3w8pDxNdTGSZFGGrq1GVdMDji4VWt2jmcNxs8
7599,Erin McKenna's Bakery LA,"236 North Larchmont Boulevard, Los Angeles, CA 90004, USA",Erin McKenna's Bakery LA,"236 N Larchmont Blvd, Los Angeles, CA 90004, USA",ChIJsw6RcMe4woAR6LXlRQteUCE,4,506,(323) 463-2023,places/ChIJsw6RcMe4woAR6LXlRQteUCE/photos/AaVGc3mur3SbmVJAkPTodwUOx-33ONJQMylwplZb5t3wEJ-GydP8jY1JrtSPFdnDkXJFazzmTo9nRaJYviIiSdJHtuO7mt8kOw7dG0vGXb9mwhseD5Z4hXvb-B0K0KxlUpXXsACjuJ3QLaZcXZhFhNZ2X25FW4jHgtpT_DcPdrC9QG3l3WPBaeKjbJfhSB_qdElAl_gsJHYVmF0UkFFVx-ry49zbflxCLeI12pfU10ohLss0W4BbO4JiKh4_aIBm6zUBtvstS00VXhmvMSTFVu0McTG8m-sCEMUYbRcraCp9n7V4WG08BLT1YDOtNGVgfs-JQG_3pwK_Hqs1p8Xdua2BUx1B5pF8mIFFXBmy15daVWf_QCN8OSH1i5tU4G9IAYMkIL2EzCoRrdwlzITB_sMoM7eWBecalGpO8P-6hQ0_RhhSlA
